AUDIT_ONLY,TRAINING_FORBIDDEN,ATTRIBUTION_ONLY,NOT_PART_OF_FORMAL_DATASET,sample_id,latent_id,latent_split,acquisition_id,acquisition_role,camera,light,camera_role,light_role,M_mean,H_mean,M_base,H_base,mask_category,valid_skin_fraction,original_exposure_ev,final_exposure,attempt_count,rejection_reason,final_P_mean,final_P_max,final_S_mean,valid_pixel_count,high_clip_element_fraction,high_clip_pixel_any_fraction,high_clip_pixel_all_fraction,low_clip_element_fraction,low_clip_pixel_any_fraction,low_clip_pixel_all_fraction,R_high_clip_fraction,R_low_clip_fraction,G_high_clip_fraction,G_low_clip_fraction,B_high_clip_fraction,B_low_clip_fraction,finite,nonfinite_count
True,True,True,True,L014_A1,L014,train_like_id,A1,camera_only,Canon 300D,FL2,seen,seen,0.6047966480255127,0.10413311421871185,0.6041666666666666,0.10416666666666667,Full,1.0,-0.40699230917976037,0.13812672658038294,1,,0.0006266625714488328,0.06834567338228226,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L014_A2,L014,train_like_id,A2,light_only,Olympus E-PL2,D65,seen,seen,0.6047966480255127,0.10413311421871185,0.6041666666666666,0.10416666666666667,Full,1.0,-0.40699230917976037,-0.21960528332923723,1,,0.0006266625714488328,0.06834567338228226,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L014_A3,L014,train_like_id,A3,appearance_only,Olympus E-PL2,FL2,seen,seen,0.6047966480255127,0.10413311421871185,0.6041666666666666,0.10416666666666667,Full,1.0,-0.3982850292850212,0.25356136863295375,1,,0.00028725527226924896,0.06040593981742859,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L014_A4,L014,train_like_id,A4,joint,Canon 300D,D65,seen,seen,0.6047966480255127,0.10413311421871185,0.6041666666666666,0.10416666666666667,Full,1.0,-0.4989993035013417,-0.450204487892304,1,,0.0012922155437991023,0.07831627130508423,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L015_A0,L015,train_like_id,A0,reference,Canon 300D,D65,seen,seen,0.6453766226768494,0.3948279619216919,0.6458333333333334,0.3958333333333333,Full,1.0,0.33123188581744434,-0.40534551046738426,1,,0.00020061645773239434,0.07521013170480728,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L015_A1,L015,train_like_id,A1,camera_only,Canon 5DMarkII,D65,seen,seen,0.6453766226768494,0.3948279619216919,0.6458333333333334,0.3958333333333333,Full,1.0,0.33123188581744434,-0.25621222130045374,1,,0.00020061645773239434,0.07521013170480728,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L015_A2,L015,train_like_id,A2,light_only,Canon 300D,A,seen,seen,0.6453766226768494,0.3948279619216919,0.6458333333333334,0.3958333333333333,Full,1.0,0.33123188581744434,-0.3777827610855792,1,,0.00020061645773239434,0.07521013170480728,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L015_A3,L015,train_like_id,A3,appearance_only,Canon 300D,D65,seen,seen,0.6453766226768494,0.3948279619216919,0.6458333333333334,0.3958333333333333,Full,1.0,0.35901203222515854,0.08499686235689352,1,,9.463768219575286e-05,0.02016580104827881,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L015_A4,L015,train_like_id,A4,joint,Canon 5DMarkII,A,seen,seen,0.6453766226768494,0.3948279619216919,0.6458333333333334,0.3958333333333333,Full,1.0,0.4312619274457776,-0.39630044901853057,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L016_A0,L016,train_like_id,A0,reference,Canon 5DMarkII,FL2,seen,seen,0.687284529209137,0.6886056661605835,0.6875,0.6875,Full,1.0,0.48762649028343197,-0.1919162565810133,1,,0.0012015212560072541,0.0778936967253685,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L016_A1,L016,train_like_id,A1,camera_only,Nikon D80,FL2,seen,seen,0.687284529209137,0.6886056661605835,0.6875,0.6875,Full,1.0,0.48762649028343197,-0.30316325348343987,1,,0.0012015212560072541,0.0778936967253685,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L016_A2,L016,train_like_id,A2,light_only,Canon 5DMarkII,D65,seen,seen,0.687284529209137,0.6886056661605835,0.6875,0.6875,Full,1.0,0.48762649028343197,0.051183817768071904,1,,0.0012015212560072541,0.0778936967253685,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L016_A3,L016,train_like_id,A3,appearance_only,Canon 5DMarkII,FL2,seen,seen,0.687284529209137,0.6886056661605835,0.6875,0.6875,Full,1.0,-0.14229320726152905,-0.4699118854882784,1,,0.00022337341215461493,0.06226706877350807,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L016_A4,L016,train_like_id,A4,joint,Nikon D80,D65,seen,seen,0.687284529209137,0.6886056661605835,0.6875,0.6875,Full,1.0,-0.09597015325130864,-0.3260958375019812,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L017_A0,L017,train_like_id,A0,reference,Nikon D80,D65,seen,seen,0.7294002771377563,0.9793084859848022,0.7291666666666666,0.9791666666666666,Full,1.0,0.20409351679498533,-0.364906691286652,1,,0.0004768980434164405,0.0249490924179554,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L017_A1,L017,train_like_id,A1,camera_only,Olympus E-PL2,D65,seen,seen,0.7294002771377563,0.9793084859848022,0.7291666666666666,0.9791666666666666,Full,1.0,0.20409351679498533,0.009728942558899334,1,,0.0004768980434164405,0.0249490924179554,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L017_A2,L017,train_like_id,A2,light_only,Nikon D80,A,seen,seen,0.7294002771377563,0.9793084859848022,0.7291666666666666,0.9791666666666666,Full,1.0,0.20409351679498533,0.26065607218855746,1,,0.0004768980434164405,0.0249490924179554,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L017_A3,L017,train_like_id,A3,appearance_only,Nikon D80,D65,seen,seen,0.7294002771377563,0.9793084859848022,0.7291666666666666,0.9791666666666666,Full,1.0,0.3797254576959973,0.08645893793871862,1,,0.0006612480501644313,0.05546507239341736,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L017_A4,L017,train_like_id,A4,joint,Olympus E-PL2,A,seen,seen,0.7294002771377563,0.9793084859848022,0.7291666666666666,0.9791666666666666,Full,1.0,0.2942531476481227,-0.4289620839632331,1,,0.0010372777469456196,0.07924625277519226,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L018_A0,L018,train_like_id,A0,reference,Olympus E-PL2,A,seen,seen,0.7706535458564758,0.2710915207862854,0.7708333333333334,0.2708333333333333,Full,1.0,-0.2701586182744422,-0.030998085547757626,1,,0.00032900605583563447,0.0716172605752945,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L018_A1,L018,train_like_id,A1,camera_only,Canon 300D,A,seen,seen,0.7706535458564758,0.2710915207862854,0.7708333333333334,0.2708333333333333,Full,1.0,-0.2701586182744422,-0.2536087392748344,1,,0.00032900605583563447,0.0716172605752945,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L018_A2,L018,train_like_id,A2,light_only,Olympus E-PL2,FL2,seen,seen,0.7706535458564758,0.2710915207862854,0.7708333333333334,0.2708333333333333,Full,1.0,-0.2701586182744422,0.10381456250261123,1,,0.00032900605583563447,0.0716172605752945,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L018_A3,L018,train_like_id,A3,appearance_only,Olympus E-PL2,A,seen,seen,0.7706535458564758,0.2710915207862854,0.7708333333333334,0.2708333333333333,Full,1.0,0.25267224946383693,0.2784800681781171,1,,0.0012257490307092667,0.06766696274280548,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L018_A4,L018,train_like_id,A4,joint,Canon 300D,FL2,seen,seen,0.7706535458564758,0.2710915207862854,0.7708333333333334,0.2708333333333333,Full,1.0,0.23809405901138503,-0.1354287260334811,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L019_A0,L019,train_like_id,A0,reference,Canon 300D,FL2,seen,seen,0.8122111558914185,0.5626153349876404,0.8125,0.5625,Full,1.0,0.13639590137986823,0.07351398318281321,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L019_A1,L019,train_like_id,A1,camera_only,Canon 5DMarkII,FL2,seen,seen,0.8122111558914185,0.5626153349876404,0.8125,0.5625,Full,1.0,0.13639590137986823,-0.23509776922364628,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L019_A2,L019,train_like_id,A2,light_only,Canon 300D,D65,seen,seen,0.8122111558914185,0.5626153349876404,0.8125,0.5625,Full,1.0,0.13639590137986823,-0.29922677404254727,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L019_A3,L019,train_like_id,A3,appearance_only,Canon 300D,FL2,seen,seen,0.8122111558914185,0.5626153349876404,0.8125,0.5625,Full,1.0,-0.17332375376262799,-0.15579148746350296,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L019_A4,L019,train_like_id,A4,joint,Canon 5DMarkII,D65,seen,seen,0.8122111558914185,0.5626153349876404,0.8125,0.5625,Full,1.0,0.3566284446399841,-0.0056804987710978305,1,,9.167312964564189e-05,0.02254694513976574,0.9999999403953552,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L020_A0,L020,train_like_id,A0,reference,Canon 5DMarkII,A,seen,seen,0.8544418215751648,0.8537508249282837,0.8541666666666666,0.8541666666666666,Full,1.0,-0.04877920251261125,0.08610958110201938,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L020_A1,L020,train_like_id,A1,camera_only,Nikon D80,A,seen,seen,0.8544418215751648,0.8537508249282837,0.8541666666666666,0.8541666666666666,Full,1.0,-0.04877920251261125,0.07747411165569451,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L020_A2,L020,train_like_id,A2,light_only,Canon 5DMarkII,FL2,seen,seen,0.8544418215751648,0.8537508249282837,0.8541666666666666,0.8541666666666666,Full,1.0,-0.04877920251261125,0.032548163631345606,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L020_A3,L020,train_like_id,A3,appearance_only,Canon 5DMarkII,A,seen,seen,0.8544418215751648,0.8537508249282837,0.8541666666666666,0.8541666666666666,Full,1.0,-0.14148177863228084,0.2997532405308715,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L020_A4,L020,train_like_id,A4,joint,Nikon D80,FL2,seen,seen,0.8544418215751648,0.8537508249282837,0.8541666666666666,0.8541666666666666,Full,1.0,0.22064648911627482,-0.16148109559931734,1,,0.0009283086401410401,0.06252231448888779,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L021_A0,L021,train_like_id,A0,reference,Nikon D80,FL2,seen,seen,0.895539402961731,0.14536944031715393,0.8958333333333334,0.14583333333333334,Full,1.0,-0.3401400458105178,-0.3074883895753219,1,,0.0003289019805379212,0.06645014882087708,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L021_A1,L021,train_like_id,A1,camera_only,Olympus E-PL2,FL2,seen,seen,0.895539402961731,0.14536944031715393,0.8958333333333334,0.14583333333333334,Full,1.0,-0.3401400458105178,-0.49337205245767124,1,,0.0003289019805379212,0.06645014882087708,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L021_A2,L021,train_like_id,A2,light_only,Nikon D80,D65,seen,seen,0.895539402961731,0.14536944031715393,0.8958333333333334,0.14583333333333334,Full,1.0,-0.3401400458105178,-0.025312831505074074,1,,0.0003289019805379212,0.06645014882087708,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L021_A3,L021,train_like_id,A3,appearance_only,Nikon D80,FL2,seen,seen,0.895539402961731,0.14536944031715393,0.8958333333333334,0.14583333333333334,Full,1.0,0.16571473190164632,0.09194315554646282,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L021_A4,L021,train_like_id,A4,joint,Olympus E-PL2,D65,seen,seen,0.895539402961731,0.14536944031715393,0.8958333333333334,0.14583333333333334,Full,1.0,0.2572542008777807,-0.13340824218327774,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L022_A0,L022,train_like_id,A0,reference,Olympus E-PL2,D65,seen,seen,0.9374850392341614,0.4365013539791107,0.9375,0.4375,Full,1.0,-0.3106568203116742,-0.43840874324855145,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L022_A1,L022,train_like_id,A1,camera_only,Canon 300D,D65,seen,seen,0.9374850392341614,0.4365013539791107,0.9375,0.4375,Full,1.0,-0.3106568203116742,-0.18084230671236184,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L022_A2,L022,train_like_id,A2,light_only,Olympus E-PL2,A,seen,seen,0.9374850392341614,0.4365013539791107,0.9375,0.4375,Full,1.0,-0.3106568203116742,0.11346687356164287,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L022_A3,L022,train_like_id,A3,appearance_only,Olympus E-PL2,D65,seen,seen,0.9374850392341614,0.4365013539791107,0.9375,0.4375,Full,1.0,0.1920790313272157,0.09538833440805117,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L022_A4,L022,train_like_id,A4,joint,Canon 300D,A,seen,seen,0.9374850392341614,0.4365013539791107,0.9375,0.4375,Full,1.0,0.1758828508522381,-0.4777925234612429,1,,0.00011366754188202322,0.021926945075392723,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L023_A0,L023,train_like_id,A0,reference,Canon 300D,A,seen,seen,0.9791524410247803,0.728416919708252,0.9791666666666666,0.7291666666666666,Full,1.0,0.23136285843475202,-0.3657965746466372,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L023_A1,L023,train_like_id,A1,camera_only,Canon 5DMarkII,A,seen,seen,0.9791524410247803,0.728416919708252,0.9791666666666666,0.7291666666666666,Full,1.0,0.23136285843475202,-0.17071877176775763,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L023_A2,L023,train_like_id,A2,light_only,Canon 300D,FL2,seen,seen,0.9791524410247803,0.728416919708252,0.9791666666666666,0.7291666666666666,Full,1.0,0.23136285843475202,0.266855531240752,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L023_A3,L023,train_like_id,A3,appearance_only,Canon 300D,A,seen,seen,0.9791524410247803,0.728416919708252,0.9791666666666666,0.7291666666666666,Full,1.0,0.4859533239272854,-0.11143309585339939,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L023_A4,L023,train_like_id,A4,joint,Canon 5DMarkII,FL2,seen,seen,0.9791524410247803,0.728416919708252,0.9791666666666666,0.7291666666666666,Full,1.0,-0.1535091467150952,-0.005444137483395672,1,,0.000154762456077151,0.04163701832294464,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L024_A0,L024,validation_like_id,A0,reference,Canon 5DMarkII,D65,seen,seen,0.06256523728370667,0.06253810971975327,0.0625,0.0625,Full,1.0,0.46812571243388923,-0.10249470880795086,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L024_A1,L024,validation_like_id,A1,camera_only,Nikon D80,D65,seen,seen,0.06256523728370667,0.06253810971975327,0.0625,0.0625,Full,1.0,0.46812571243388923,-0.47238848589457566,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L024_A2,L024,validation_like_id,A2,light_only,Canon 5DMarkII,A,seen,seen,0.06256523728370667,0.06253810971975327,0.0625,0.0625,Full,1.0,0.46812571243388923,0.18723984693119444,1,,0.0,0.0,1.0,65536,0.015680948893229168,0.0470428466796875,0.0,0.0,0.0,0.0,0.0470428466796875,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L024_A3,L024,validation_like_id,A3,appearance_only,Canon 5DMarkII,D65,seen,seen,0.06256523728370667,0.06253810971975327,0.0625,0.0625,Full,1.0,0.23844806080941439,0.09471955975384694,1,,0.0,0.0,1.0,65536,0.0003509521484375,0.0010528564453125,0.0,0.0,0.0,0.0,0.0010528564453125,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L024_A4,L024,validation_like_id,A4,joint,Nikon D80,A,seen,seen,0.06256523728370667,0.06253810971975327,0.0625,0.0625,Full,1.0,0.3028134892998191,-0.146641892941828,1,,0.0003350512415636331,0.058777954429388046,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L025_A0,L025,validation_like_id,A0,reference,Nikon D80,A,seen,seen,0.187226802110672,0.9374634027481079,0.1875,0.9375,Full,1.0,0.3298782057634697,-0.22931617873687754,1,,0.00019671481277327985,0.06064781919121742,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L025_A1,L025,validation_like_id,A1,camera_only,Olympus E-PL2,A,seen,seen,0.187226802110672,0.9374634027481079,0.1875,0.9375,Full,1.0,0.3298782057634697,0.003567674603324744,1,,0.00019671481277327985,0.06064781919121742,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L025_A2,L025,validation_like_id,A2,light_only,Nikon D80,FL2,seen,seen,0.187226802110672,0.9374634027481079,0.1875,0.9375,Full,1.0,0.3298782057634697,0.11021072335496951,1,,0.00019671481277327985,0.06064781919121742,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L025_A3,L025,validation_like_id,A3,appearance_only,Nikon D80,A,seen,seen,0.187226802110672,0.9374634027481079,0.1875,0.9375,Full,1.0,-0.08364715857394844,0.1386688296226818,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L025_A4,L025,validation_like_id,A4,joint,Olympus E-PL2,FL2,seen,seen,0.187226802110672,0.9374634027481079,0.1875,0.9375,Full,1.0,0.42946170137019146,0.1659462440163627,1,,0.00036613954580388963,0.06683668494224548,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L026_A0,L026,validation_like_id,A0,reference,Olympus E-PL2,FL2,seen,seen,0.3131558895111084,0.8130160570144653,0.3125,0.8125,Full,1.0,0.3317717403161641,-0.3474811661425503,1,,0.0005132449441589415,0.07579746842384338,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L026_A1,L026,validation_like_id,A1,camera_only,Canon 300D,FL2,seen,seen,0.3131558895111084,0.8130160570144653,0.3125,0.8125,Full,1.0,0.3317717403161641,-0.27344061378050377,1,,0.0005132449441589415,0.07579746842384338,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L026_A2,L026,validation_like_id,A2,light_only,Olympus E-PL2,D65,seen,seen,0.3131558895111084,0.8130160570144653,0.3125,0.8125,Full,1.0,0.3317717403161641,0.15258533488166515,1,,0.0005132449441589415,0.07579746842384338,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L026_A3,L026,validation_like_id,A3,appearance_only,Olympus E-PL2,FL2,seen,seen,0.3131558895111084,0.8130160570144653,0.3125,0.8125,Full,1.0,-0.058551281307472336,0.04754350577630806,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L026_A4,L026,validation_like_id,A4,joint,Canon 300D,D65,seen,seen,0.3131558895111084,0.8130160570144653,0.3125,0.8125,Full,1.0,-0.2159507276027952,-0.04720559652135131,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L027_A0,L027,validation_like_id,A0,reference,Canon 300D,D65,seen,seen,0.43730461597442627,0.6870400309562683,0.4375,0.6875,Full,1.0,0.1785754138986303,-0.43357253624586656,1,,0.0006200869684107602,0.0614340677857399,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L027_A1,L027,validation_like_id,A1,camera_only,Canon 5DMarkII,D65,seen,seen,0.43730461597442627,0.6870400309562683,0.4375,0.6875,Full,1.0,0.1785754138986303,-0.28367077187791956,1,,0.0006200869684107602,0.0614340677857399,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L027_A2,L027,validation_like_id,A2,light_only,Canon 300D,A,seen,seen,0.43730461597442627,0.6870400309562683,0.4375,0.6875,Full,1.0,0.1785754138986303,-0.1540352719799526,1,,0.0006200869684107602,0.0614340677857399,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L027_A3,L027,validation_like_id,A3,appearance_only,Canon 300D,D65,seen,seen,0.43730461597442627,0.6870400309562683,0.4375,0.6875,Full,1.0,0.09711512176592418,-0.22455578788880715,1,,0.00035200451384298503,0.040264833718538284,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L027_A4,L027,validation_like_id,A4,joint,Canon 5DMarkII,A,seen,seen,0.43730461597442627,0.6870400309562683,0.4375,0.6875,Full,1.0,0.35774170944436634,-0.07578954153317946,1,,0.0001771126117091626,0.033045265823602676,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L028_A0,L028,validation_like_id,A0,reference,Canon 5DMarkII,FL2,seen,seen,0.5626736879348755,0.5632736682891846,0.5625,0.5625,Full,1.0,0.19421413466106352,-0.4815483645861882,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L028_A1,L028,validation_like_id,A1,camera_only,Nikon D80,FL2,seen,seen,0.5626736879348755,0.5632736682891846,0.5625,0.5625,Full,1.0,0.19421413466106352,0.2500621503868653,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L028_A2,L028,validation_like_id,A2,light_only,Canon 5DMarkII,D65,seen,seen,0.5626736879348755,0.5632736682891846,0.5625,0.5625,Full,1.0,0.19421413466106352,0.008479989048532532,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L028_A3,L028,validation_like_id,A3,appearance_only,Canon 5DMarkII,FL2,seen,seen,0.5626736879348755,0.5632736682891846,0.5625,0.5625,Full,1.0,-0.27826012863335936,-0.06363784327592426,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,L028_A4,L028,validation_like_id,A4,joint,Nikon D80,D65,seen,seen,0.5626736879348755,0.5632736682891846,0.5625,0.5625,Full,1.0,0.1673050147374614,0.08313618159054326,1,,0.0002041599218500778,0.04134940728545189,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
