AUDIT_ONLY,TRAINING_FORBIDDEN,ATTRIBUTION_ONLY,NOT_PART_OF_FORMAL_DATASET,sample_id,latent_id,latent_split,acquisition_id,acquisition_role,camera,light,camera_role,light_role,M_mean,H_mean,M_base,H_base,mask_category,valid_skin_fraction,original_exposure_ev,final_exposure,attempt_count,rejection_reason,final_P_mean,final_P_max,final_S_mean,valid_pixel_count,high_clip_element_fraction,high_clip_pixel_any_fraction,high_clip_pixel_all_fraction,low_clip_element_fraction,low_clip_pixel_any_fraction,low_clip_pixel_all_fraction,R_high_clip_fraction,R_low_clip_fraction,G_high_clip_fraction,G_low_clip_fraction,B_high_clip_fraction,B_low_clip_fraction,finite,nonfinite_count
True,True,True,True,R1V030_A4,R1V030,train_like_id,A4,joint,Canon 300D,FL2,seen,seen,0.6361595392227173,0.3852907717227936,0.6354166666666666,0.3854166666666667,Full,1.0,0.18267490885264082,-0.35806956589020744,1,,0.00043302564881742,0.04212060198187828,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V031_A0,R1V031,train_like_id,A0,reference,Canon 300D,FL2,seen,seen,0.6566280722618103,0.5309417247772217,0.65625,0.53125,Full,1.0,-0.3990430214032865,-0.3765756996515963,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V031_A1,R1V031,train_like_id,A1,camera_only,Canon 5DMarkII,FL2,seen,seen,0.6566280722618103,0.5309417247772217,0.65625,0.53125,Full,1.0,-0.3990430214032865,0.2481690183831856,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V031_A2,R1V031,train_like_id,A2,light_only,Canon 300D,D65,seen,seen,0.6566280722618103,0.5309417247772217,0.65625,0.53125,Full,1.0,-0.3990430214032865,0.23987143502996056,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V031_A3,R1V031,train_like_id,A3,appearance_only,Canon 300D,FL2,seen,seen,0.6566280722618103,0.5309417247772217,0.65625,0.53125,Full,1.0,0.3551444774659879,-0.3542758742688642,1,,0.0008345951209776103,0.07944019138813019,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V031_A4,R1V031,train_like_id,A4,joint,Canon 5DMarkII,D65,seen,seen,0.6566280722618103,0.5309417247772217,0.65625,0.53125,Full,1.0,0.4866610962221003,-0.08088426580405556,1,,0.0012280838564038277,0.0720495954155922,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V032_A0,R1V032,train_like_id,A0,reference,Canon 5DMarkII,A,seen,seen,0.6775602698326111,0.6757696270942688,0.6770833333333334,0.6770833333333334,Full,1.0,-0.2345059448541329,0.20373360737265533,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V032_A1,R1V032,train_like_id,A1,camera_only,Nikon D80,A,seen,seen,0.6775602698326111,0.6757696270942688,0.6770833333333334,0.6770833333333334,Full,1.0,-0.2345059448541329,-0.05650500492817806,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V032_A2,R1V032,train_like_id,A2,light_only,Canon 5DMarkII,FL2,seen,seen,0.6775602698326111,0.6757696270942688,0.6770833333333334,0.6770833333333334,Full,1.0,-0.2345059448541329,-0.17520329420057845,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V032_A3,R1V032,train_like_id,A3,appearance_only,Canon 5DMarkII,A,seen,seen,0.6775602698326111,0.6757696270942688,0.6770833333333334,0.6770833333333334,Full,1.0,-0.33794257956844276,-0.1471120762729985,1,,0.000753530184738338,0.05690992996096611,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V032_A4,R1V032,train_like_id,A4,joint,Nikon D80,FL2,seen,seen,0.6775602698326111,0.6757696270942688,0.6770833333333334,0.6770833333333334,Full,1.0,-0.3529841690662282,-0.3197483257234725,1,,0.00020678630971815437,0.0399586483836174,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V033_A0,R1V033,train_like_id,A0,reference,Nikon D80,FL2,seen,seen,0.6966729760169983,0.8233985900878906,0.6979166666666666,0.8229166666666666,Full,1.0,0.4859436327284009,-0.345424194823805,1,,0.0007373930420726538,0.058078523725271225,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V033_A1,R1V033,train_like_id,A1,camera_only,Olympus E-PL2,FL2,seen,seen,0.6966729760169983,0.8233985900878906,0.6979166666666666,0.8229166666666666,Full,1.0,0.4859436327284009,-0.23485513951378817,1,,0.0007373930420726538,0.058078523725271225,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V033_A2,R1V033,train_like_id,A2,light_only,Nikon D80,D65,seen,seen,0.6966729760169983,0.8233985900878906,0.6979166666666666,0.8229166666666666,Full,1.0,0.4859436327284009,-0.3693491304032912,1,,0.0007373930420726538,0.058078523725271225,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V033_A3,R1V033,train_like_id,A3,appearance_only,Nikon D80,FL2,seen,seen,0.6966729760169983,0.8233985900878906,0.6979166666666666,0.8229166666666666,Full,1.0,-0.06391778410526072,0.05377880213838793,1,,0.00012244364188518375,0.049572594463825226,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V033_A4,R1V033,train_like_id,A4,joint,Olympus E-PL2,D65,seen,seen,0.6966729760169983,0.8233985900878906,0.6979166666666666,0.8229166666666666,Full,1.0,-0.38995338146297687,-0.4555541605653407,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V034_A0,R1V034,train_like_id,A0,reference,Olympus E-PL2,D65,seen,seen,0.718122124671936,0.9687739610671997,0.71875,0.96875,Full,1.0,0.06698942537064434,0.21287414542271288,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V034_A1,R1V034,train_like_id,A1,camera_only,Canon 300D,D65,seen,seen,0.718122124671936,0.9687739610671997,0.71875,0.96875,Full,1.0,0.06698942537064434,-0.10506981056946818,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V034_A2,R1V034,train_like_id,A2,light_only,Olympus E-PL2,A,seen,seen,0.718122124671936,0.9687739610671997,0.71875,0.96875,Full,1.0,0.06698942537064434,-0.04646777221743109,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V034_A3,R1V034,train_like_id,A3,appearance_only,Olympus E-PL2,D65,seen,seen,0.718122124671936,0.9687739610671997,0.71875,0.96875,Full,1.0,0.3960265513726453,-0.42595737415164364,1,,0.0005697128362953663,0.055749885737895966,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V034_A4,R1V034,train_like_id,A4,joint,Canon 300D,A,seen,seen,0.718122124671936,0.9687739610671997,0.71875,0.96875,Full,1.0,0.33486813464059106,0.13970339733064008,1,,0.0004055115859955549,0.0760859027504921,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V035_A0,R1V035,train_like_id,A0,reference,Canon 300D,A,seen,seen,0.7400578856468201,0.11434002965688705,0.7395833333333334,0.11458333333333333,Full,1.0,0.19189609909705307,0.021330951167476075,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V035_A1,R1V035,train_like_id,A1,camera_only,Canon 5DMarkII,A,seen,seen,0.7400578856468201,0.11434002965688705,0.7395833333333334,0.11458333333333333,Full,1.0,0.19189609909705307,0.030145196808982977,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V035_A2,R1V035,train_like_id,A2,light_only,Canon 300D,FL2,seen,seen,0.7400578856468201,0.11434002965688705,0.7395833333333334,0.11458333333333333,Full,1.0,0.19189609909705307,-0.2747147144196036,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V035_A3,R1V035,train_like_id,A3,appearance_only,Canon 300D,A,seen,seen,0.7400578856468201,0.11434002965688705,0.7395833333333334,0.11458333333333333,Full,1.0,0.24367314951696162,0.06417338795389627,1,,0.00018055966938845813,0.023613570258021355,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V035_A4,R1V035,train_like_id,A4,joint,Canon 5DMarkII,FL2,seen,seen,0.7400578856468201,0.11434002965688705,0.7395833333333334,0.11458333333333333,Full,1.0,-0.3354026053109611,-0.19747956667711875,1,,0.0012835976667702198,0.06961117684841156,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V036_A0,R1V036,train_like_id,A0,reference,Canon 5DMarkII,D65,seen,seen,0.7607932686805725,0.26065772771835327,0.7604166666666666,0.2604166666666667,Full,1.0,-0.19420390825706335,-0.1602881527030398,1,,8.750128472456709e-05,0.045985303819179535,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V036_A1,R1V036,train_like_id,A1,camera_only,Nikon D80,D65,seen,seen,0.7607932686805725,0.26065772771835327,0.7604166666666666,0.2604166666666667,Full,1.0,-0.19420390825706335,-0.36015129870221546,1,,8.750128472456709e-05,0.045985303819179535,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V036_A2,R1V036,train_like_id,A2,light_only,Canon 5DMarkII,A,seen,seen,0.7607932686805725,0.26065772771835327,0.7604166666666666,0.2604166666666667,Full,1.0,-0.19420390825706335,0.27500873996196695,1,,8.750128472456709e-05,0.045985303819179535,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V036_A3,R1V036,train_like_id,A3,appearance_only,Canon 5DMarkII,D65,seen,seen,0.7607932686805725,0.26065772771835327,0.7604166666666666,0.2604166666666667,Full,1.0,-0.11935583554897267,-0.12137927631010809,1,,0.00034890277311205864,0.06948524713516235,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V036_A4,R1V036,train_like_id,A4,joint,Nikon D80,A,seen,seen,0.7607932686805725,0.26065772771835327,0.7604166666666666,0.2604166666666667,Full,1.0,-0.058924395509264094,-0.19680549333533687,1,,0.00036469954648055136,0.05432809144258499,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V037_A0,R1V037,train_like_id,A0,reference,Nikon D80,A,seen,seen,0.7818163633346558,0.4058094620704651,0.78125,0.40625,Full,1.0,0.43866523431412063,0.08341923544729113,1,,0.0013024754589423537,0.07160281389951706,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V037_A1,R1V037,train_like_id,A1,camera_only,Olympus E-PL2,A,seen,seen,0.7818163633346558,0.4058094620704651,0.78125,0.40625,Full,1.0,0.43866523431412063,-0.29887377686494176,1,,0.0013024754589423537,0.07160281389951706,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V037_A2,R1V037,train_like_id,A2,light_only,Nikon D80,FL2,seen,seen,0.7818163633346558,0.4058094620704651,0.78125,0.40625,Full,1.0,0.43866523431412063,0.2086937790204576,1,,0.0013024754589423537,0.07160281389951706,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V037_A3,R1V037,train_like_id,A3,appearance_only,Nikon D80,A,seen,seen,0.7818163633346558,0.4058094620704651,0.78125,0.40625,Full,1.0,-0.021178586328407967,-0.12731873647096786,1,,0.0003238665813114494,0.025428462773561478,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V037_A4,R1V037,train_like_id,A4,joint,Olympus E-PL2,FL2,seen,seen,0.7818163633346558,0.4058094620704651,0.78125,0.40625,Full,1.0,0.4985847754210626,-0.0685939920627861,1,,0.0,0.0,0.9999999403953552,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V038_A0,R1V038,train_like_id,A0,reference,Olympus E-PL2,FL2,seen,seen,0.8030979037284851,0.5523531436920166,0.8020833333333334,0.5520833333333334,Full,1.0,0.48783154213948277,0.25887559881089006,1,,0.0005687932134605944,0.05945026874542236,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V038_A1,R1V038,train_like_id,A1,camera_only,Canon 300D,FL2,seen,seen,0.8030979037284851,0.5523531436920166,0.8020833333333334,0.5520833333333334,Full,1.0,0.48783154213948277,-0.4166711669483179,1,,0.0005687932134605944,0.05945026874542236,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V038_A2,R1V038,train_like_id,A2,light_only,Olympus E-PL2,D65,seen,seen,0.8030979037284851,0.5523531436920166,0.8020833333333334,0.5520833333333334,Full,1.0,0.48783154213948277,0.14916285215630953,1,,0.0005687932134605944,0.05945026874542236,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V038_A3,R1V038,train_like_id,A3,appearance_only,Olympus E-PL2,FL2,seen,seen,0.8030979037284851,0.5523531436920166,0.8020833333333334,0.5520833333333334,Full,1.0,0.42240863953902485,0.2625301897564404,1,,0.0004371397662907839,0.04722872003912926,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V038_A4,R1V038,train_like_id,A4,joint,Canon 300D,D65,seen,seen,0.8030979037284851,0.5523531436920166,0.8020833333333334,0.5520833333333334,Full,1.0,-0.08058115374652208,0.05325130606978623,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V039_A0,R1V039,train_like_id,A0,reference,Canon 300D,D65,seen,seen,0.8231127262115479,0.6973944902420044,0.8229166666666666,0.6979166666666666,Full,1.0,-0.23405016393302147,-0.36578272689747465,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V039_A1,R1V039,train_like_id,A1,camera_only,Canon 5DMarkII,D65,seen,seen,0.8231127262115479,0.6973944902420044,0.8229166666666666,0.6979166666666666,Full,1.0,-0.23405016393302147,0.27227761163006226,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V039_A2,R1V039,train_like_id,A2,light_only,Canon 300D,A,seen,seen,0.8231127262115479,0.6973944902420044,0.8229166666666666,0.6979166666666666,Full,1.0,-0.23405016393302147,0.027146045356113868,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V039_A3,R1V039,train_like_id,A3,appearance_only,Canon 300D,D65,seen,seen,0.8231127262115479,0.6973944902420044,0.8229166666666666,0.6979166666666666,Full,1.0,-0.020191522046983823,-0.25171166664577416,1,,0.0002956008247565478,0.02425978146493435,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V039_A4,R1V039,train_like_id,A4,joint,Canon 5DMarkII,A,seen,seen,0.8231127262115479,0.6973944902420044,0.8229166666666666,0.6979166666666666,Full,1.0,0.46052723931487693,-0.42794738596452087,1,,0.00016034580767154694,0.0729186087846756,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V040_A0,R1V040,train_like_id,A0,reference,Canon 5DMarkII,FL2,seen,seen,0.843944787979126,0.844351053237915,0.84375,0.84375,Full,1.0,-0.4537205971324594,0.29325158009196695,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V040_A1,R1V040,train_like_id,A1,camera_only,Nikon D80,FL2,seen,seen,0.843944787979126,0.844351053237915,0.84375,0.84375,Full,1.0,-0.4537205971324594,-0.16831927514567913,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V040_A2,R1V040,train_like_id,A2,light_only,Canon 5DMarkII,D65,seen,seen,0.843944787979126,0.844351053237915,0.84375,0.84375,Full,1.0,-0.4537205971324594,-0.21555358989143936,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V040_A3,R1V040,train_like_id,A3,appearance_only,Canon 5DMarkII,FL2,seen,seen,0.843944787979126,0.844351053237915,0.84375,0.84375,Full,1.0,-0.008383338494221793,0.12820144162931058,1,,0.00034077465534210205,0.061250440776348114,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V040_A4,R1V040,train_like_id,A4,joint,Nikon D80,D65,seen,seen,0.843944787979126,0.844351053237915,0.84375,0.84375,Full,1.0,-0.44628658236964525,-0.09101211472889226,1,,0.00010822856711456552,0.03833984211087227,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V041_A0,R1V041,train_like_id,A0,reference,Nikon D80,D65,seen,seen,0.8646227121353149,0.9896228909492493,0.8645833333333334,0.9895833333333334,Full,1.0,-0.3420520001228319,0.17509688250277566,1,,0.00023242142924573272,0.037548646330833435,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V041_A1,R1V041,train_like_id,A1,camera_only,Olympus E-PL2,D65,seen,seen,0.8646227121353149,0.9896228909492493,0.8645833333333334,0.9895833333333334,Full,1.0,-0.3420520001228319,-0.35523033466294535,1,,0.00023242142924573272,0.037548646330833435,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V041_A2,R1V041,train_like_id,A2,light_only,Nikon D80,A,seen,seen,0.8646227121353149,0.9896228909492493,0.8645833333333334,0.9895833333333334,Full,1.0,-0.3420520001228319,-0.001633083238265498,1,,0.00023242142924573272,0.037548646330833435,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V041_A3,R1V041,train_like_id,A3,appearance_only,Nikon D80,D65,seen,seen,0.8646227121353149,0.9896228909492493,0.8645833333333334,0.9895833333333334,Full,1.0,-0.024479312196748038,0.16024721678520448,1,,9.623301593819633e-05,0.01599200628697872,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V041_A4,R1V041,train_like_id,A4,joint,Olympus E-PL2,A,seen,seen,0.8646227121353149,0.9896228909492493,0.8645833333333334,0.9895833333333334,Full,1.0,-0.26714855314238994,-0.05487463858363051,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V042_A0,R1V042,train_like_id,A0,reference,Olympus E-PL2,A,seen,seen,0.8847435116767883,0.135986790060997,0.8854166666666666,0.13541666666666666,Full,1.0,0.4368093983710828,-0.04140476982486524,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V042_A1,R1V042,train_like_id,A1,camera_only,Canon 300D,A,seen,seen,0.8847435116767883,0.135986790060997,0.8854166666666666,0.13541666666666666,Full,1.0,0.4368093983710828,0.13913757898540735,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V042_A2,R1V042,train_like_id,A2,light_only,Olympus E-PL2,FL2,seen,seen,0.8847435116767883,0.135986790060997,0.8854166666666666,0.13541666666666666,Full,1.0,0.4368093983710828,-0.059357248072782864,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V042_A3,R1V042,train_like_id,A3,appearance_only,Olympus E-PL2,A,seen,seen,0.8847435116767883,0.135986790060997,0.8854166666666666,0.13541666666666666,Full,1.0,0.25242388656832115,-0.0334353581701442,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V042_A4,R1V042,train_like_id,A4,joint,Canon 300D,FL2,seen,seen,0.8847435116767883,0.135986790060997,0.8854166666666666,0.13541666666666666,Full,1.0,-0.3612254065663256,0.0022043560579536603,1,,0.0002841932000592351,0.07373958081007004,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V043_A0,R1V043,train_like_id,A0,reference,Canon 300D,FL2,seen,seen,0.9060373306274414,0.2814989686012268,0.90625,0.28125,Full,1.0,-0.2540717733539185,-0.33012496407908754,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V043_A1,R1V043,train_like_id,A1,camera_only,Canon 5DMarkII,FL2,seen,seen,0.9060373306274414,0.2814989686012268,0.90625,0.28125,Full,1.0,-0.2540717733539185,-0.48738530286217985,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V043_A2,R1V043,train_like_id,A2,light_only,Canon 300D,D65,seen,seen,0.9060373306274414,0.2814989686012268,0.90625,0.28125,Full,1.0,-0.2540717733539185,-0.21291284754771433,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V043_A3,R1V043,train_like_id,A3,appearance_only,Canon 300D,FL2,seen,seen,0.9060373306274414,0.2814989686012268,0.90625,0.28125,Full,1.0,-0.22032417137632343,0.2864042900073913,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V043_A4,R1V043,train_like_id,A4,joint,Canon 5DMarkII,D65,seen,seen,0.9060373306274414,0.2814989686012268,0.90625,0.28125,Full,1.0,0.3502449985020607,-0.2917613008088421,1,,0.00018886894395109266,0.020369529724121094,0.9999999403953552,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V044_A0,R1V044,train_like_id,A0,reference,Canon 5DMarkII,A,seen,seen,0.927138090133667,0.42630842328071594,0.9270833333333334,0.4270833333333333,Full,1.0,0.49954536552944784,0.012641676744961305,1,,0.00030857548699714243,0.047995325177907944,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V044_A1,R1V044,train_like_id,A1,camera_only,Nikon D80,A,seen,seen,0.927138090133667,0.42630842328071594,0.9270833333333334,0.4270833333333333,Full,1.0,0.49954536552944784,-0.41885889960485456,1,,0.00030857548699714243,0.047995325177907944,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V044_A2,R1V044,train_like_id,A2,light_only,Canon 5DMarkII,FL2,seen,seen,0.927138090133667,0.42630842328071594,0.9270833333333334,0.4270833333333333,Full,1.0,0.49954536552944784,0.13785005875979617,1,,0.00030857548699714243,0.047995325177907944,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V044_A3,R1V044,train_like_id,A3,appearance_only,Canon 5DMarkII,A,seen,seen,0.927138090133667,0.42630842328071594,0.9270833333333334,0.4270833333333333,Full,1.0,0.06861959557696029,-0.4771619044225156,1,,0.0003880735603161156,0.035769879817962646,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V044_A4,R1V044,train_like_id,A4,joint,Nikon D80,FL2,seen,seen,0.927138090133667,0.42630842328071594,0.9270833333333334,0.4270833333333333,Full,1.0,-0.3078950156587884,-0.04862782658165343,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
True,True,True,True,R1V045_A0,R1V045,train_like_id,A0,reference,Nikon D80,FL2,seen,seen,0.9478135704994202,0.5737102627754211,0.9479166666666666,0.5729166666666666,Full,1.0,-0.19661864508223836,0.29396903741515257,1,,0.0,0.0,1.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
