subject_id,capture_id,split,expression,direction,model_version,observation_quantity,source_spectrum,left_roi,right_roi,left_hsi_path,right_hsi_path,left_hsi_sha256,right_hsi_sha256,left_rgb_path,right_rgb_path,left_rgb_sha256,right_rgb_sha256,left_mask_path,right_mask_path,left_mask_sha256,right_mask_sha256,left_mask_pixel_count,right_mask_pixel_count,frozen_transform,main_observation_gain,per_spectrum_gain_fitted,side_gain_applied,normalization_applied,aggregation_domain,aggregation_epsilon,input_quality_status,fit_band_index_zero_based,edge_band_index_zero_based,observed_reflectance_400nm,observed_reflectance_410nm,observed_reflectance_420nm,observed_reflectance_430nm,observed_reflectance_440nm,observed_reflectance_450nm,observed_reflectance_460nm,observed_reflectance_470nm,observed_reflectance_480nm,observed_reflectance_490nm,observed_reflectance_500nm,observed_reflectance_510nm,observed_reflectance_520nm,observed_reflectance_530nm,observed_reflectance_540nm,observed_reflectance_550nm,observed_reflectance_560nm,observed_reflectance_570nm,observed_reflectance_580nm,observed_reflectance_590nm,observed_reflectance_600nm,observed_reflectance_610nm,observed_reflectance_620nm,observed_reflectance_630nm,observed_reflectance_640nm,observed_reflectance_650nm,observed_reflectance_660nm,observed_reflectance_670nm,observed_reflectance_680nm,observed_reflectance_690nm,observed_reflectance_700nm
p026,p026_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p026_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p026_neutral_front.mat",8df43d1c837da577da03c9d926213e0262bcff310c9479270c87bc6dd2d5f2eb,8df43d1c837da577da03c9d926213e0262bcff310c9479270c87bc6dd2d5f2eb,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p026_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p026_neutral_front.jpg",4cbab3f654b8165c8e0a72e471dd109c8e06d0970cd622095cc8e85291b4ca4c,4cbab3f654b8165c8e0a72e471dd109c8e06d0970cd622095cc8e85291b4ca4c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p026_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p026_neutral_front\right_cheek.npy,bfb35fba01ddb13d088e7fbeffe9ca2db9b2e55409abc768a039e7e8812764f7,92113117c6c1c5109ecc24bd3f49ef151c534b91f3b0eadbd47ee76758392e36,14606,14501,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3768445831596401,0.30024142283475,0.22149886100008445,0.19506769419569694,0.18000493506142715,0.1764302956374817,0.20445550351846428,0.1905084702578795,0.18033245289583338,0.19078684319804087,0.2036756575969056,0.20616458920680344,0.20458767262669092,0.19723176685785315,0.1867051121036858,0.20455224417580956,0.20311131824311995,0.2044598567527547,0.197817796475836,0.211969648624301,0.263938950561121,0.30898960065864595,0.3319147866046625,0.3616462179477774,0.3786264428191539,0.39521422808815526,0.4028537461573378,0.4442644930390226,0.39259427714544554,0.4684458501578975,0.4263362643476438
p027,p027_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p027_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p027_neutral_front.mat",ee3b63980856a3d6a01a255681901539b31df512420eee7b886a4a1a37c64e5c,ee3b63980856a3d6a01a255681901539b31df512420eee7b886a4a1a37c64e5c,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p027_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p027_neutral_front.jpg",fef64efea25a2216382295a3780afbb32ade320a3c8130f50b0a1d93bf0d499c,fef64efea25a2216382295a3780afbb32ade320a3c8130f50b0a1d93bf0d499c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p027_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p027_neutral_front\right_cheek.npy,c59a1effbe6fe3ecb882e3f3301a167d6e5fa1631f358003f07e26ed36b43307,66ca6a1516833481d280c241f5879495bb1cf0438506db17b7121a097f729008,13010,14948,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3728984581605932,0.2962943499214984,0.21989010952041946,0.19455845593115964,0.18020914829244342,0.17697064449969593,0.20649723374750056,0.19447675255873906,0.184838036241015,0.19672813763772412,0.20805524548512275,0.21181269438846798,0.21047315981308554,0.20866798398376274,0.19987803326126952,0.21887235338412675,0.22270233951053883,0.22664635352154777,0.22261865121260793,0.23314559616513486,0.2769112930294923,0.3144302357310812,0.3312163788637029,0.36359577275633964,0.38467286036305165,0.4017392274568774,0.4116499446853832,0.4605883238616096,0.39981621943857754,0.4841031727800028,0.4379039234434336
p028,p028_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p028_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p028_neutral_front.mat",cdb7361eb276b93df9720a6cc1ce1bbf73e6f455b791d10e202a05da6c0e4a41,cdb7361eb276b93df9720a6cc1ce1bbf73e6f455b791d10e202a05da6c0e4a41,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p028_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p028_neutral_front.jpg",5844d214d6a0d790d91eb48bf932eb982bdd7c49dbe19bff5bc98422bff0a83b,5844d214d6a0d790d91eb48bf932eb982bdd7c49dbe19bff5bc98422bff0a83b,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p028_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p028_neutral_front\right_cheek.npy,c2ee976515aa9a4a2522455ce152c02db26bbde2f89c115eb5223ed6fc4bea19,5f2f2bae1b92bf3334be702ebf604483deb12b98c93725d8ac22b9810b1b2d1d,8774,6645,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.38844250428011684,0.31632912813543407,0.236353482371242,0.2119048488114088,0.20058246026310905,0.2060325684365533,0.24219425828980337,0.23141030035420954,0.22421452905452594,0.2376991586624057,0.2549291193371629,0.2625582218152337,0.2595722475822745,0.2515080917243611,0.23262000253406742,0.24167845126502818,0.25113712292605084,0.2510052846253754,0.23945838596176094,0.2525163773295722,0.3114007925992986,0.356782426898888,0.37587700808892616,0.4133571861743729,0.4357062031680461,0.4496612449773513,0.4609259116712855,0.510207721678771,0.44363965688546914,0.5306015053397152,0.4807322417724422
p029,p029_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p029_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p029_neutral_front.mat",e17f6950d6c8739ccee7c1b62382ec9eb8cd2812af76b7c2eced46189a1d705a,e17f6950d6c8739ccee7c1b62382ec9eb8cd2812af76b7c2eced46189a1d705a,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p029_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p029_neutral_front.jpg",1c8205790ca65476b153db097369afb6cf18cbab9bc542a06a98a539337b7131,1c8205790ca65476b153db097369afb6cf18cbab9bc542a06a98a539337b7131,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p029_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p029_neutral_front\right_cheek.npy,97d833b7c91c97f040f8610c348b82b37b5bcecbefb9842aeaf4526cdbcb0113,dca2e03d81290261583ea478d5212885445b5bf5ea6d974cea050f9aa30e14b3,11689,11395,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3805943725724534,0.308907672455565,0.2305570386155585,0.20470034102042506,0.18957195080262548,0.18623665031304584,0.21533324261725179,0.19955006003718467,0.18890509838454228,0.20058876435185513,0.21053409125895597,0.2130729711903592,0.21307966635726291,0.21175406188349985,0.20593042352612886,0.22770155950500667,0.22767093203987537,0.23007219968823242,0.22774723055586807,0.236820212811973,0.2767108529948923,0.31385276307843946,0.33129716770559003,0.358317216390293,0.3738235829391923,0.3908180070323359,0.39783837841107667,0.44105390025801755,0.38726025577064144,0.46469266811005266,0.42144124337199285
p031,p031_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p031_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p031_neutral_front.mat",5c30508c47e2117870a26416d9dcbf3a707de260f3d022a30057067b9b687437,5c30508c47e2117870a26416d9dcbf3a707de260f3d022a30057067b9b687437,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p031_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p031_neutral_front.jpg",3a378531180fc090f29f7ecc10021f00e858fbed882511ae7bd574726021ab3d,3a378531180fc090f29f7ecc10021f00e858fbed882511ae7bd574726021ab3d,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p031_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p031_neutral_front\right_cheek.npy,c10f8fa6c1411b80696ed7ffd0efc1cc3e29053de9ce22da6750c670000cdbd3,142b4477ee812568de9b815ddd8c71164b89c1affbd53ea5bdf1eba087bbb13b,11467,12241,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.44115646564001704,0.34812294714352654,0.2611406834139567,0.23466626662360707,0.22890809815323304,0.21507279650139577,0.24010011807973658,0.24417912943762196,0.2423633515335884,0.24543074659076827,0.25477965369553346,0.2647118157357736,0.26578908149046776,0.2504601767873327,0.2424657372371302,0.2521379609681492,0.25648252665802546,0.2609993156741069,0.24930331968583028,0.26879180809062453,0.34417361052949863,0.39222715303569644,0.42563040208320657,0.4554271130526001,0.47367158251912506,0.47745118418556753,0.49018453217529256,0.49507491282065486,0.47652886392057187,0.5251650684121708,0.5193512267741701
p032,p032_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p032_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p032_neutral_front.mat",2e024b1b8c9325b1f9a0f5171b25326fe3478c898140ebc04dc3e34884a9b7fd,2e024b1b8c9325b1f9a0f5171b25326fe3478c898140ebc04dc3e34884a9b7fd,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p032_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p032_neutral_front.jpg",654be25537828cecc9359fe7976810ced1f0987a9cf1e2079322a8d290c7cec8,654be25537828cecc9359fe7976810ced1f0987a9cf1e2079322a8d290c7cec8,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p032_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p032_neutral_front\right_cheek.npy,1e9095214167a1f4d113e3f527615941d38ec45f256e04c58181c6f20b0a30b4,219e0e9c7c42ffd2a62b9146a43001a5c1ae5f226862536bf31f83a4d5242b71,13329,12632,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.43258950575277094,0.33266936867231833,0.2516115224254205,0.22790348122126103,0.2199963591830736,0.20318846477944486,0.22354578720483237,0.2218235422798347,0.21935865031191262,0.2196711412263936,0.22850227119026217,0.2363553077502479,0.23791622143407617,0.22600711546706825,0.22268640197319253,0.22846883083342592,0.23867723012868394,0.24355499450722562,0.23574032053562316,0.24639060137560295,0.3016601950351654,0.34068347872937493,0.3660805761554649,0.39277852212104575,0.411194880092708,0.41922745912346643,0.43250492289046333,0.4355741135985762,0.42471967406805056,0.46463209110431125,0.4625512681504084
p033,p033_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p033_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p033_neutral_front.mat",4d0decc02a0ab4d519d04dbb38ebb4ac6aaea297a3ab11be28ddd3f55b94a147,4d0decc02a0ab4d519d04dbb38ebb4ac6aaea297a3ab11be28ddd3f55b94a147,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p033_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p033_neutral_front.jpg",082a619ee6277cb3da69d7d98abd6b94ebdb971e1116e563ec3750c4fb812afe,082a619ee6277cb3da69d7d98abd6b94ebdb971e1116e563ec3750c4fb812afe,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p033_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p033_neutral_front\right_cheek.npy,e04e0b9ea94d8a7f3aee446e7c6e6ef47702a7d9e2a8117cedcbe8ee93152e1b,7c968bf26cac2b80f5baac59dc2d58e9410b54abc523863b8a0d4cf28eb2747e,14870,15064,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.44099636532408526,0.3476378181488906,0.26353074604609417,0.24032348573562168,0.23747962600438174,0.22766434724454376,0.25754042514158826,0.2628466969680718,0.2618420892719911,0.2670024198659587,0.27882631200205815,0.28787901940576804,0.2865376921888205,0.27431561273307487,0.2706628984019646,0.27698244041857495,0.28607325462756933,0.2902655258005728,0.28268525686413093,0.29535792940121725,0.3570626120671766,0.3990946397550057,0.43067899671213594,0.4617606492010471,0.48190220668166245,0.48896214966768786,0.5028574620821639,0.5073225351705383,0.49240037996675734,0.5396363998026946,0.5352021728046241
p034,p034_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p034_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p034_neutral_front.mat",35c87f09a70559cef40ca4464f85d09c0885f16e2bdbf8b8075cd15841bc6051,35c87f09a70559cef40ca4464f85d09c0885f16e2bdbf8b8075cd15841bc6051,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p034_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p034_neutral_front.jpg",b41e49f83a056541bf5872739590900e392613b2b86892bf74e5196ecf1d1a64,b41e49f83a056541bf5872739590900e392613b2b86892bf74e5196ecf1d1a64,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p034_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p034_neutral_front\right_cheek.npy,d1b0ab4378d2cc6022794acf352a03485f13335f61c04db522c96cf82c7eea7c,731efaae85d684ddb361fff5e2b02543688162b563a490f4f8ae4defb63ddbd7,9564,10518,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.46210847570436325,0.386770350383339,0.2956039583346647,0.2700380933197447,0.27540578062786847,0.26443338645003384,0.29297663721613976,0.3001898234734917,0.2999973506603057,0.3037715037177866,0.3161976753380395,0.3303951764912862,0.33326447493364714,0.32006278696111057,0.31008394918989,0.31639677381734543,0.3334544308282348,0.33324325641083413,0.31150897511431463,0.32867891573008207,0.4183079602152383,0.4777590433623612,0.508194260574024,0.5441438257340518,0.5648803409715961,0.5702432753466052,0.5789742625408053,0.5869566308527029,0.5554694097877885,0.614459314351594,0.6005246706914941
p037,p037_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p037_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p037_neutral_front.mat",d01c7017a4b0ab547cc92eb29ec6dff7d4585dc11649a3e14a3129dcf0264a05,d01c7017a4b0ab547cc92eb29ec6dff7d4585dc11649a3e14a3129dcf0264a05,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p037_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p037_neutral_front.jpg",76662f56422d0bd1d922d8264aa047dc30a903b58825f5fab8946b692d1bf38e,76662f56422d0bd1d922d8264aa047dc30a903b58825f5fab8946b692d1bf38e,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p037_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p037_neutral_front\right_cheek.npy,a8887385836c9d4bf3be230e23ed63f82ad4c26bf77674ec9df3b0e334cc3573,2177e5e14ff08af1fe6731dacb7bd978070c4964c4c38dcc77d1d3399e525e32,12617,12846,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4368939846595614,0.34251435534995406,0.2595930396728519,0.23440318285389558,0.2309416607488644,0.21835461165395792,0.24285985025146462,0.24745192924643122,0.24599011652528557,0.24874688890535654,0.25950384282690586,0.2719131693339282,0.276205610345508,0.26722957895465255,0.2647549210596131,0.27234349967682686,0.28306200736939285,0.2880260058582401,0.2804158751666205,0.2915644664996102,0.35149267487972236,0.39018086290753795,0.4168533130009131,0.44891207528399424,0.46991840575630706,0.4751198501121353,0.48915674049077806,0.49636069314069425,0.4796833431328634,0.529652623012999,0.5267247423711992
p038,p038_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p038_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p038_neutral_front.mat",8bf7e8bfa96f79bf47a6bc94cf5f3da68b7e1189fbc57101f8ace7018228d669,8bf7e8bfa96f79bf47a6bc94cf5f3da68b7e1189fbc57101f8ace7018228d669,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p038_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p038_neutral_front.jpg",9cc3c6562ed7f64d5a532792188ba1d2d1e809fc77bd0ea1e92c7843ad67e21a,9cc3c6562ed7f64d5a532792188ba1d2d1e809fc77bd0ea1e92c7843ad67e21a,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p038_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p038_neutral_front\right_cheek.npy,c48304d954d75fed94d0b33bb636881e7e251193066e7eb851bef908d8505e05,415b24f8148728b851b9b2a1aac7d8dab454ee07a4c4ecfd00c3c368ed735aad,10782,11347,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4114215738723956,0.3043648384757583,0.22896407543662686,0.20623239210917285,0.1927636705302997,0.17139812790783146,0.18653530417441772,0.18585858044850959,0.18107498524776103,0.18123526470840803,0.18687913445907678,0.1917747773646517,0.19340667468705133,0.1873703822566209,0.19061711636642417,0.2066235722005821,0.2073799570484048,0.2138523152136382,0.21411020482777618,0.22166530936693266,0.2594245870730173,0.28816038434179736,0.3118190563370411,0.335197099352552,0.3528537834571372,0.3644531987208095,0.3795968973845529,0.39026454357387863,0.38057555140622173,0.4270495109552405,0.42688809620207196
p040,p040_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p040_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p040_neutral_front.mat",177004a8e6355a965b9a6ac2922ac6b1bdcd4961d738e57e5ad6e254c401e37e,177004a8e6355a965b9a6ac2922ac6b1bdcd4961d738e57e5ad6e254c401e37e,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p040_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p040_neutral_front.jpg",e23022ba4250a91032936f5164f5c21b669261058e913e2a355e3adce48bd712,e23022ba4250a91032936f5164f5c21b669261058e913e2a355e3adce48bd712,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p040_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p040_neutral_front\right_cheek.npy,e6bbb6a31ae57326cacab08f3334cb26864ed249948de415118710e0c5789399,860597bb5a358456b21ba76418ad4a91db68f491542a04a453e07cfb09654db9,10194,14300,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4452988704755552,0.35971637769092674,0.27055348115557026,0.24446923215506042,0.2483999228616904,0.23363099253723188,0.2621576289094593,0.26816447595324017,0.2661706267890948,0.2715075314821296,0.2801678365901048,0.2887348363322712,0.2863537704967487,0.2717650723626668,0.26247307206741466,0.2773314791695506,0.27972327205611613,0.28260542386556764,0.2663097860184661,0.2886828589443318,0.3730169399258726,0.428633307914087,0.4663823800775673,0.501235868756509,0.5229043968963017,0.5245214367913889,0.538582646807494,0.5487949364616845,0.5196303202448089,0.5792947775762718,0.5699593601379717
p041,p041_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p041_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p041_neutral_front.mat",b5cdd8f7d73d729027df60aa16b6f1ca1f34e49c2d22bc4453eb3f256789ae52,b5cdd8f7d73d729027df60aa16b6f1ca1f34e49c2d22bc4453eb3f256789ae52,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p041_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p041_neutral_front.jpg",6f618bb05c0e3f2676b01f939aef3ab40104442b193490597c26dd089a9cf64f,6f618bb05c0e3f2676b01f939aef3ab40104442b193490597c26dd089a9cf64f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p041_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p041_neutral_front\right_cheek.npy,4065ffe46f91fba8c9d776ab8bea36bc9dbe3ec3ad749cf65d9cd5d894eea7a2,be3bf20dd91c018f3cfd84414378691c101b442e719d995b62ff8b69e0f2fe00,12888,11988,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3767961175320211,0.3095518955467089,0.2368425533757439,0.21106042568961764,0.1959164212523632,0.2003429999134528,0.21258961304042762,0.21015418438820074,0.20608410398741328,0.2112051955288638,0.2258162843370648,0.23276805483393012,0.24000927397170058,0.23863459809624754,0.2332111043933768,0.25108353785441584,0.253720789815709,0.25731972565290034,0.2532962641187823,0.26363313032908614,0.32039647561997026,0.37373447151733713,0.39613654118316427,0.4272648570375905,0.44604903934095735,0.47169058369573175,0.4626048298285137,0.5102101824289903,0.4495246211119443,0.5342087358424683,0.49634306332754274
