row_index,sample_id,split,split_index,base_latent_id,acquisition_variant_id,m_base,h_base,m_seed,h_seed,s_seed,p_seed,mask_seed,acquisition_seed,camera_light_seed,camera_name,light_name,camera_light_pair,exposure,valid_mask_type,expected_valid_fraction,so0_version,so0_config_hash,spectral_asset_hash,generator_config_hash,actual_valid_fraction,low_clip_fraction,high_clip_fraction,total_clip_fraction,per_channel_clip_fraction,retry_count,generation_status,rgb_min,rgb_max,rgb_mean,rgb_std,m_mean,m_std,h_mean,h_std,s_mean,s_std,p_mean,p_std,p_nonzero_fraction,p_blob_count
3000,train_003000,train,3000,1500,0,0.7071570754051208,0.6317444443702698,8993566094122863648,5077042012723958023,16757575211520044057,4657497576533726165,15213867130683471727,2732750754422433624,5724929232155894766,Nikon D3X,FL2,Nikon D3X / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3001,train_003001,train,3001,1500,1,0.7071570754051208,0.6317444443702698,8993566094122863648,5077042012723958023,6977104823384038001,3794815593143706075,15213867130683471727,14624420547019009138,15664693063219788520,Hasselblad H2,A,Hasselblad H2 / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3002,train_003002,train,3002,1501,0,0.2940206825733185,0.16655783355236053,15152098658606504686,9826200124798096765,3702182628595415058,10429257283110428700,7972892759653680401,13462867077655871831,16001164314369660148,Canon 60D,A,Canon 60D / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3003,train_003003,train,3003,1501,1,0.2940206825733185,0.16655783355236053,15152098658606504686,9826200124798096765,15542741110781850368,11014422918527699153,7972892759653680401,458833952522061617,11260210557220291163,Canon 300D,FL2,Canon 300D / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3004,train_003004,train,3004,1502,0,0.17523881793022156,0.9316678047180176,13105698169000723682,13012218258112685372,349941300254033644,5125137911442826536,8186037297010652299,17165907392422898989,5417702558447867574,Pentax Q,FL2,Pentax Q / FL2,1.0,mixed,0.6967926025390625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3005,train_003005,train,3005,1502,1,0.17523881793022156,0.9316678047180176,13105698169000723682,13012218258112685372,953924437579983869,6058033909477924064,8186037297010652299,14418309903260943158,13206054495466974400,Nikon D40,A,Nikon D40 / A,1.0,mixed,0.6967926025390625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3006,train_003006,train,3006,1503,0,0.8237963318824768,0.49504542350769043,7915554047423283641,8378635522602901840,16980411305498671480,11312484070842558859,9833454065864156978,7009793768187021994,15468565114508499264,Canon 20D,A,Canon 20D / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3007,train_003007,train,3007,1503,1,0.8237963318824768,0.49504542350769043,7915554047423283641,8378635522602901840,14065810274769292,6286645995688466574,9833454065864156978,17654557052108361750,6611552124771747559,Canon 1DMarkIII,A,Canon 1DMarkIII / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3008,train_003008,train,3008,1504,0,0.8213381767272949,0.6435918807983398,6574730513891331182,10331427138806565015,17816953348926805491,14955878678320670539,9992638661552121330,10835893260020383520,14101169836629623070,Nikon D200,FL2,Nikon D200 / FL2,1.0,mixed,0.827789306640625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3009,train_003009,train,3009,1504,1,0.8213381767272949,0.6435918807983398,6574730513891331182,10331427138806565015,11393455393395234016,3156334029098957268,9992638661552121330,8257980956682313178,577966445388127866,Canon 40D,A,Canon 40D / A,1.0,mixed,0.827789306640625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3010,train_003010,train,3010,1505,0,0.1796746850013733,0.20652973651885986,11659432097364246450,4176829535759737105,3051030358712513440,10489375476135287637,9119636853164638986,10462123810990726977,7786461068178101200,Nikon D3,A,Nikon D3 / A,1.0,boundary,0.6462554931640625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3011,train_003011,train,3011,1505,1,0.1796746850013733,0.20652973651885986,11659432097364246450,4176829535759737105,2561426216459614778,7659298373707314750,9119636853164638986,487503919457747658,3151031837107999406,Nokia N900,D65,Nokia N900 / D65,1.0,boundary,0.6462554931640625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3012,train_003012,train,3012,1506,0,0.28230640292167664,0.9197914600372314,13945946401957428556,5354552053735055367,13372371660633489294,4694603215307726135,695121628843050054,15914831485946631990,11507454099636124558,Nikon D90,FL2,Nikon D90 / FL2,1.0,mixed,0.7770233154296875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3013,train_003013,train,3013,1506,1,0.28230640292167664,0.9197914600372314,13945946401957428556,5354552053735055367,5115920473956959158,17813855692557187069,695121628843050054,8143496957408611027,4847554844697155660,Nikon D80,A,Nikon D80 / A,1.0,mixed,0.7770233154296875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3014,train_003014,train,3014,1507,0,0.7164540886878967,0.4550439417362213,16306124390878574776,13514877979842483726,7359500935729947443,3719685276800832305,981101473907155067,2692192150676329722,10289464835287454093,SONY NEX-5N,A,SONY NEX-5N / A,1.0,boundary,0.7041473388671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3015,train_003015,train,3015,1507,1,0.7164540886878967,0.4550439417362213,16306124390878574776,13514877979842483726,6733431468595008989,3937398200051053516,981101473907155067,3877239765638210411,4874423606652111301,Nikon D300s,A,Nikon D300s / A,1.0,boundary,0.7041473388671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3016,train_003016,train,3016,1508,0,0.5804137587547302,0.832512617111206,11304827521778136820,8493852530481091666,14818934006472693500,9552246921300274424,111100008083962794,336722404062129304,13281803274064154681,Hasselblad H2,FL2,Hasselblad H2 / FL2,1.0,holes,0.9277191162109375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3017,train_003017,train,3017,1508,1,0.5804137587547302,0.832512617111206,11304827521778136820,8493852530481091666,8196602649088179364,13650554513402502004,111100008083962794,15177879361553864686,5647454237065838023,Pentax K-5,FL2,Pentax K-5 / FL2,1.0,holes,0.9277191162109375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3018,train_003018,train,3018,1509,0,0.42037925124168396,0.3691937029361725,5391175605465892795,4831298993878715559,3489497952247909827,4523257310586082520,13380574027836725186,16439555268310839451,13807541946860556131,Nikon D90,D65,Nikon D90 / D65,1.0,holes,0.868255615234375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3019,train_003019,train,3019,1509,1,0.42037925124168396,0.3691937029361725,5391175605465892795,4831298993878715559,10159789896603465099,3876336054031937738,13380574027836725186,670585071511094221,3496416752741226345,Nikon D300s,FL2,Nikon D300s / FL2,1.0,holes,0.868255615234375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3020,train_003020,train,3020,1510,0,0.1051054447889328,0.5040180683135986,15658292033185834252,10359089575383810837,11098891357919512385,10632469726525053425,15931937457067372763,10026964226393580604,4890979943681380469,Nokia N900,A,Nokia N900 / A,1.0,boundary,0.717254638671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3021,train_003021,train,3021,1510,1,0.1051054447889328,0.5040180683135986,15658292033185834252,10359089575383810837,14959861376014986542,15054232447486590766,15931937457067372763,4077427632293331504,12795634509393329132,Canon 5DMarkII,D65,Canon 5DMarkII / D65,1.0,boundary,0.717254638671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3022,train_003022,train,3022,1511,0,0.8943144083023071,0.06926348805427551,15936352167851566960,2894615527248289787,2298989585902157416,1215934927851139018,5082655456419199004,14294210341438128300,6215009697477794527,SONY NEX-5N,D65,SONY NEX-5N / D65,1.0,mixed,0.7176513671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3023,train_003023,train,3023,1511,1,0.8943144083023071,0.06926348805427551,15936352167851566960,2894615527248289787,3415891991593202515,17248828466921664938,5082655456419199004,11612795080774723436,16194744369705927821,SONY NEX-5N,FL2,SONY NEX-5N / FL2,1.0,mixed,0.7176513671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3024,train_003024,train,3024,1512,0,0.8622587323188782,0.8416680693626404,9407708613608075227,9270073984999332160,2987998002435338155,7443085062825028979,9141926125810119475,11736456517118917870,6261212798927206702,Canon 60D,FL2,Canon 60D / FL2,1.0,holes,0.953369140625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3025,train_003025,train,3025,1512,1,0.8622587323188782,0.8416680693626404,9407708613608075227,9270073984999332160,15138945688829929163,7808476703932555371,9141926125810119475,14563448655025773424,11286490055548774908,Canon 40D,D65,Canon 40D / D65,1.0,holes,0.953369140625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3026,train_003026,train,3026,1513,0,0.1363438367843628,0.4066391885280609,7227982674096692067,13976352429488365045,17858123094389854455,16063993520917929491,5044987795245526937,6078591800160704970,5928933505052372937,Point Grey Grasshopper2 14S5C,A,Point Grey Grasshopper2 14S5C / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3027,train_003027,train,3027,1513,1,0.1363438367843628,0.4066391885280609,7227982674096692067,13976352429488365045,6538166343571372598,14120673902134025299,5044987795245526937,1575553849331647435,4896387962237985574,Canon 50D,A,Canon 50D / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3028,train_003028,train,3028,1514,0,0.49464136362075806,0.7201626896858215,16886216876763860346,133693977958389344,13141680033057570960,276544248156970388,2971822459779533552,13709164565529482208,5422099986014432701,Nikon D3,FL2,Nikon D3 / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3029,train_003029,train,3029,1514,1,0.49464136362075806,0.7201626896858215,16886216876763860346,133693977958389344,14400563966040160205,17169548288191234757,2971822459779533552,3787528800589897936,10098011948038316154,Nikon D200,D65,Nikon D200 / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3030,train_003030,train,3030,1515,0,0.506982684135437,0.2565695345401764,1737860226336149054,14460894128734572578,5457499735128465435,8462522245886146799,11185025442616189851,14914173840423573444,17679321053655382755,Canon 500D,A,Canon 500D / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3031,train_003031,train,3031,1515,1,0.506982684135437,0.2565695345401764,1737860226336149054,14460894128734572578,8270493298635366299,16209865002484965784,11185025442616189851,5910655670897020410,672375827235389254,Phase One,FL2,Phase One / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3032,train_003032,train,3032,1516,0,0.6501049399375916,0.5822238922119141,11214396392480861430,10431046806463278160,8932707181038389096,2030299606484938196,2461419365817655383,9326898590629306054,11447818523635083437,Nikon D90,A,Nikon D90 / A,1.0,boundary,0.6684112548828125,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3033,train_003033,train,3033,1516,1,0.6501049399375916,0.5822238922119141,11214396392480861430,10431046806463278160,13778968548740541498,1019861816041592670,2461419365817655383,8659715997874568830,3020638227533057274,Nikon D3,D65,Nikon D3 / D65,1.0,boundary,0.6684112548828125,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3034,train_003034,train,3034,1517,0,0.34959647059440613,0.11764079332351685,1455264945361657038,17026596703210282520,3439544298501445404,9163398173094015868,15090973204747318478,1812956877798030930,12614199745179753279,Canon 50D,D65,Canon 50D / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3035,train_003035,train,3035,1517,1,0.34959647059440613,0.11764079332351685,1455264945361657038,17026596703210282520,4091739430067521935,9836239815008602065,15090973204747318478,4237702663681675288,1057875968308667183,Canon 300D,D65,Canon 300D / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3036,train_003036,train,3036,1518,0,0.23195277154445648,0.7560242414474487,3094563110425424573,13788618883997691831,4216235862308354549,9074605972208002724,5330980215406990243,6986127800874333745,5962667447956555342,Pentax K-5,D65,Pentax K-5 / D65,1.0,boundary,0.6752166748046875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3037,train_003037,train,3037,1518,1,0.23195277154445648,0.7560242414474487,3094563110425424573,13788618883997691831,7605332773952981952,3622193485980676367,5330980215406990243,8803206551472393471,18392382192648724342,Canon 20D,FL2,Canon 20D / FL2,1.0,boundary,0.6752166748046875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3038,train_003038,train,3038,1519,0,0.7681329250335693,0.3191264867782593,617269398716100608,5491947135104114350,1731255195471876255,13468491492337182364,4484916166300152055,12250602219142941306,11735796183676660170,Nokia N900,FL2,Nokia N900 / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
3039,train_003039,train,3039,1519,1,0.7681329250335693,0.3191264867782593,617269398716100608,5491947135104114350,912237530171750122,7047305003838993916,4484916166300152055,413439720847682869,7199427181427114939,Canon 300D,A,Canon 300D / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
