subject_id,capture_id,roi,start_index,logrmse,cost,success,valid,status,nfev,optimality,message,initial_f_mel,final_f_mel,initial_f_blood,final_f_blood,initial_s,final_s
p011,p011_neutral_front,right_cheek,20,0.14259888813870478,0.31518386492511996,True,True,1,18,9.811902583570844e-09,`gtol` termination condition is satisfied.,0.27773623425513505,0.01767255590079491,0.03321899902075529,0.09999999999999999,0.8179890988394618,0.5875864878314543
p011,p011_neutral_front,right_cheek,21,0.1425988881387048,0.31518386492512,True,True,2,17,1.6728144455794635e-08,`ftol` termination condition is satisfied.,0.213115959726274,0.01767255579246515,0.09567382521927358,0.09999999999999999,0.4459680886939168,0.587586476864798
p011,p011_neutral_front,right_cheek,22,0.14259888813870475,0.31518386492511985,True,True,1,16,3.6489108725408226e-10,`gtol` termination condition is satisfied.,0.026329567627981304,0.017672555728485497,0.008616274315863847,0.09999999999999999,0.5180438095703721,0.5875864657630891
p011,p011_neutral_front,right_cheek,23,0.1425988881387048,0.3151838649251201,True,True,2,18,1.1804513776472562e-08,`ftol` termination condition is satisfied.,0.356235275240615,0.017672555893327696,0.07183900838717819,0.09999999999999999,0.15557538624852896,0.5875864907628342
p011,p011_neutral_front,right_cheek,24,0.14259888813870475,0.3151838649251199,True,True,1,18,4.220516725296639e-09,`gtol` termination condition is satisfied.,0.33688133946619925,0.017672555899616343,0.04921209700405598,0.09999999999999999,0.5719550661742687,0.5875864814170848
p011,p011_neutral_front,right_cheek,25,0.14259888813870475,0.3151838649251199,True,True,1,12,3.3303543132768385e-09,`gtol` termination condition is satisfied.,0.03227223410271108,0.01767255587440797,0.08598180245608092,0.09999999999999999,0.19199994392693043,0.5875864819935739
p011,p011_neutral_front,right_cheek,26,0.1425988881387048,0.3151838649251202,True,True,1,17,7.1571950608900265e-09,`gtol` termination condition is satisfied.,0.16541360827162863,0.01767255586415009,0.02460788553580642,0.09999999999999999,0.7795807477086782,0.5875864651517685
p011,p011_neutral_front,right_cheek,27,0.1425988881387048,0.3151838649251201,True,True,1,18,7.80177240350894e-09,`gtol` termination condition is satisfied.,0.31202731961384417,0.017672555884863828,0.06214855583384633,0.09999999999999999,0.3940405622124672,0.5875864849670028
p011,p011_neutral_front,right_cheek,28,0.1425988881387047,0.31518386492511963,True,True,1,19,2.6043856301877002e-09,`gtol` termination condition is satisfied.,0.22410167897120117,0.01767255580728007,0.0024592832662165168,0.09999999999999999,0.019925002939999104,0.5875864743614402
p011,p011_neutral_front,right_cheek,29,0.14259888813870472,0.31518386492511974,True,True,1,17,3.6315790370263683e-09,`gtol` termination condition is satisfied.,0.15927098216488958,0.017672555774495294,0.06549851996824145,0.09999999999999999,0.6497270567342639,0.5875864696071544
p011,p011_neutral_front,right_cheek,30,0.14259888813870475,0.31518386492511996,True,True,2,16,3.4151846520627674e-08,`ftol` termination condition is satisfied.,0.07998458846472203,0.017672555723918244,0.0270737798884511,0.09999999999999999,0.3159323474392295,0.5875864670033334
p011,p011_neutral_front,right_cheek,31,0.1425988881387048,0.31518386492512007,True,True,1,18,1.0636019814794159e-09,`gtol` termination condition is satisfied.,0.41010071835480627,0.017672555873674917,0.08932148143649102,0.09999999999999999,0.9518697271123528,0.5875864836758548
p011,p011_neutral_front,right_cheek,32,0.14259888813870483,0.31518386492512035,True,True,2,17,2.008221500662571e-08,`ftol` termination condition is satisfied.,0.215,0.017672556053835477,0.05,0.09999999999999999,0.5,0.587586505386012
p012,p012_neutral_front,left_cheek,0,0.12882892219153066,0.2572518134919876,True,True,2,18,9.167896251728329e-08,`ftol` termination condition is satisfied.,0.41840655547566713,0.02295891611118267,0.028551553189754487,0.07115119563469714,0.2285797130316496,0.6888051297266469
p012,p012_neutral_front,left_cheek,1,0.12882892219154646,0.25725181349205073,True,True,2,13,1.1076244379480573e-07,`ftol` termination condition is satisfied.,0.05816087727434933,0.022958919186074598,0.09099293146282435,0.07115118037788926,0.6007307767868042,0.6888050797002017
p012,p012_neutral_front,left_cheek,2,0.1288289221915318,0.25725181349199217,True,True,2,17,9.410130707115452e-08,`ftol` termination condition is satisfied.,0.14096432011574506,0.022958916363559914,0.003935516159981489,0.07115119443497761,0.4355018176138401,0.6888051274939485
p012,p012_neutral_front,left_cheek,3,0.12882892219165046,0.2572518134924661,True,True,2,16,1.7467979223125337e-07,`ftol` termination condition is satisfied.,0.22899544421583415,0.022958933894614196,0.06717151040211321,0.07115110832066517,0.7976113054901361,0.688804855849194
p012,p012_neutral_front,left_cheek,4,0.12882892219174757,0.2572518134928539,True,True,2,17,2.203667809751862e-07,`ftol` termination condition is satisfied.,0.30401017878204584,0.022958943785170535,0.019787021446973085,0.07115105996592663,0.6795401936396956,0.6888047119302528
p012,p012_neutral_front,left_cheek,5,0.12882892219155578,0.257251813492088,True,True,2,16,1.1429563438438398e-07,`ftol` termination condition is satisfied.,0.18689613293856383,0.022958920878208153,0.057521368470042945,0.07115117212352648,0.05754218343645334,0.6888050560968473
p012,p012_neutral_front,left_cheek,6,0.12882892219161868,0.25725181349233917,True,True,2,13,1.5425397699178333e-07,`ftol` termination condition is satisfied.,0.05044767056591809,0.022958930061426967,0.044389692507684236,0.07115112700278395,0.9689850630238652,0.688804915210454
p012,p012_neutral_front,left_cheek,7,0.1288289221915273,0.2572518134919742,True,True,2,17,8.87698645680411e-08,`ftol` termination condition is satisfied.,0.3320663095731288,0.022958915496544604,0.08135615549981595,0.07115119904747527,0.3564783660694957,0.688805148746708
p012,p012_neutral_front,left_cheek,8,0.12882892219157369,0.25725181349215953,True,True,2,18,1.3033292374884565e-07,`ftol` termination condition is satisfied.,0.3647790083941072,0.022958923827063087,0.010288022365421057,0.07115115774961626,0.9335064217448235,0.6888050116475355
p012,p012_neutral_front,left_cheek,9,0.12882892219160022,0.25725181349226534,True,True,2,10,9.9367119780743e-07,`ftol` termination condition is satisfied.,0.004323728075250983,0.022958863532536386,0.07331686513498425,0.07115145450131896,0.30357431434094906,0.6888059574246104
p012,p012_neutral_front,left_cheek,10,0.12882892219172576,0.25725181349276677,True,True,2,16,2.0994140925707465e-07,`ftol` termination condition is satisfied.,0.19462717251852155,0.022958941565840246,0.03489226363599301,0.07115107026148232,0.730521785095334,0.6888047267014381
p012,p012_neutral_front,left_cheek,11,0.12882892219172057,0.2572518134927462,True,True,2,16,2.0814778700047536e-07,`ftol` termination condition is satisfied.,0.2828678987361491,0.022958941202736095,0.09715016540139915,0.07115107237972888,0.0949433408677578,0.6888047464694346
p012,p012_neutral_front,left_cheek,12,0.12882892219152509,0.2572518134919654,True,True,2,17,9.168842540310643e-08,`ftol` termination condition is satisfied.,0.2499536127783358,0.022958914973478926,0.038242048956453806,0.07115120145194417,0.47473414335399866,0.6888051562233831
p012,p012_neutral_front,left_cheek,13,0.12882892219158099,0.2572518134921887,True,True,2,15,1.346556276628552e-07,`ftol` termination condition is satisfied.,0.13346991108730435,0.022958924930340834,0.075001360476017,0.07115115247682971,0.8545742323622108,0.6888049932155856
p012,p012_neutral_front,left_cheek,14,0.12882892219153852,0.25725181349201903,True,True,2,16,1.0354148415112615e-07,`ftol` termination condition is satisfied.,0.10452144711278379,0.022958917874425316,0.01362749869003892,0.071151187531433,0.17360034119337797,0.6888051173986275
p012,p012_neutral_front,left_cheek,15,0.12882892219168338,0.25725181349259757,True,True,2,17,1.9261069642300668e-07,`ftol` termination condition is satisfied.,0.38550974196754395,0.022958937569092928,0.05117836920544505,0.07115109054286663,0.5595149593427777,0.6888048095969578
p012,p012_neutral_front,left_cheek,16,0.12882892219155012,0.2572518134920654,True,True,2,18,1.11861070418211e-07,`ftol` termination condition is satisfied.,0.39093010273762047,0.02295892001938451,0.01825325293466449,0.07115117681989411,0.2737703565508127,0.6888050802812767
p012,p012_neutral_front,left_cheek,17,0.12882892219172007,0.25725181349274406,True,True,2,14,2.087576463502968e-07,`ftol` termination condition is satisfied.,0.08569147338159382,0.022958941137905794,0.05600104788318277,0.07115107269268918,0.8958833999931812,0.6888047450288766
p012,p012_neutral_front,left_cheek,18,0.12882892219174893,0.2572518134928593,True,True,2,15,2.1980754357540877e-07,`ftol` termination condition is satisfied.,0.11133284594863653,0.02295894385082538,0.042869319766759874,0.07115105947551227,0.07783408463001251,0.6888047053884375
p012,p012_neutral_front,left_cheek,19,0.12882892219172892,0.2572518134927793,True,True,2,16,2.1195583791379237e-07,`ftol` termination condition is satisfied.,0.2585760812833905,0.022958941962635333,0.07982252258807421,0.07115106855473079,0.6899663489311934,0.6888047324864934
p012,p012_neutral_front,left_cheek,20,0.12882892219157488,0.2572518134921641,True,True,2,17,1.2890044387936995e-07,`ftol` termination condition is satisfied.,0.27773623425513505,0.02295892406598138,0.03321899902075529,0.07115115679326438,0.8179890988394618,0.6888050161095389
p012,p012_neutral_front,left_cheek,21,0.1288289221915463,0.25725181349205006,True,True,2,16,1.1110425715247569e-07,`ftol` termination condition is satisfied.,0.213115959726274,0.02295891918837873,0.09567382521927358,0.07115118052830123,0.4459680886939168,0.6888050820830647
p012,p012_neutral_front,left_cheek,22,0.1288289221918154,0.25725181349312487,True,True,2,14,2.4600892225854487e-07,`ftol` termination condition is satisfied.,0.026329567627981304,0.022958949515152344,0.008616274315863847,0.0711510315396283,0.5180438095703721,0.6888046163293646
p012,p012_neutral_front,left_cheek,23,0.12882892219156306,0.257251813492117,True,True,2,17,1.2332684072356594e-07,`ftol` termination condition is satisfied.,0.356235275240615,0.022958922138762067,0.07183900838717819,0.07115116603759972,0.15557538624852896,0.6888050417404291
p012,p012_neutral_front,left_cheek,24,0.1288289221916157,0.2572518134923273,True,True,2,17,1.558727114174836e-07,`ftol` termination condition is satisfied.,0.33688133946619925,0.022958929609673284,0.04921209700405598,0.07115112900884978,0.5719550661742687,0.6888049142966587
p012,p012_neutral_front,left_cheek,25,0.12882892219191308,0.25725181349351495,True,True,2,11,2.800393345741333e-07,`ftol` termination condition is satisfied.,0.03227223410271108,0.022958956937765326,0.08598180245608092,0.07115099514738281,0.19199994392693043,0.6888045041628971
p012,p012_neutral_front,left_cheek,26,0.12882892219174139,0.2572518134928292,True,True,2,16,2.1257050435154986e-07,`ftol` termination condition is satisfied.,0.16541360827162863,0.022958942983132096,0.02460788553580642,0.07115106310091227,0.7795807477086782,0.6888047009447804
p012,p012_neutral_front,left_cheek,27,0.12882892219154662,0.2572518134920515,True,True,2,17,1.041813503466924e-07,`ftol` termination condition is satisfied.,0.31202731961384417,0.022958919299582305,0.06214855583384633,0.0711511800515867,0.3940405622124672,0.6888050817441496
p012,p012_neutral_front,left_cheek,28,0.12882892219157063,0.2572518134921472,True,True,2,18,1.2634405231865188e-07,`ftol` termination condition is satisfied.,0.22410167897120117,0.022958923476882387,0.0024592832662165168,0.07115115991415312,0.019925002939999104,0.6888050307229453
p012,p012_neutral_front,left_cheek,29,0.1288289221918283,0.2572518134931763,True,True,2,15,2.516319133336566e-07,`ftol` termination condition is satisfied.,0.15927098216488958,0.02295895054478698,0.06549851996824145,0.07115102645257682,0.6497270567342639,0.6888046003824436
p012,p012_neutral_front,left_cheek,30,0.12882892219155773,0.25725181349209564,True,True,2,15,1.1493158810284104e-07,`ftol` termination condition is satisfied.,0.07998458846472203,0.02295892117796526,0.0270737798884511,0.07115117057772388,0.3159323474392295,0.688805049155425
p012,p012_neutral_front,left_cheek,31,0.12882892219157097,0.25725181349214865,True,True,2,17,1.2653522223621417e-07,`ftol` termination condition is satisfied.,0.41010071835480627,0.022958923499755198,0.08932148143649102,0.07115115968579032,0.9518697271123528,0.6888050284091818
p012,p012_neutral_front,left_cheek,32,0.128828922191653,0.25725181349247633,True,True,2,16,1.7420649994364203e-07,`ftol` termination condition is satisfied.,0.215,0.022958934119863703,0.05,0.07115110699502636,0.5,0.6888048454526874
p012,p012_neutral_front,right_cheek,0,0.2242845683082664,0.7797052975089942,True,True,2,12,3.0242783653110903e-08,`ftol` termination condition is satisfied.,0.41840655547566713,0.05525069443794124,0.028551553189754487,0.09999999999999999,0.2285797130316496,4.2012727720802136e-22
p012,p012_neutral_front,right_cheek,1,0.22428456830826637,0.779705297508994,True,True,2,8,4.129451854186834e-08,`ftol` termination condition is satisfied.,0.05816087727434933,0.05525069451858475,0.09099293146282435,0.09999999999999999,0.6007307767868042,8.024522887622637e-19
p012,p012_neutral_front,right_cheek,2,0.22428456830826768,0.7797052975090029,True,True,2,10,2.9757832313801385e-07,`ftol` termination condition is satisfied.,0.14096432011574506,0.05525069684337002,0.003935516159981489,0.09999999999999998,0.4355018176138401,7.799300015733019e-18
p012,p012_neutral_front,right_cheek,3,0.2242845683082665,0.7797052975089946,True,True,2,10,1.7456398460588798e-08,`ftol` termination condition is satisfied.,0.22899544421583415,0.055250694383161825,0.06717151040211321,0.09999999999999999,0.7976113054901361,1.6247169351153952e-21
p012,p012_neutral_front,right_cheek,4,0.224284568308267,0.779705297508998,True,True,2,11,1.872867770050915e-07,`ftol` termination condition is satisfied.,0.30401017878204584,0.05525069590643061,0.019787021446973085,0.09999999999999999,0.6795401936396956,3.285746085689303e-17
p012,p012_neutral_front,right_cheek,5,0.22428456830826707,0.7797052975089984,True,True,2,9,2.0134999186849717e-07,`ftol` termination condition is satisfied.,0.18689613293856383,0.055250696013456224,0.057521368470042945,0.09999999999999999,0.05754218343645334,2.3960646169197945e-16
p012,p012_neutral_front,right_cheek,6,0.2242845683082666,0.7797052975089952,True,True,2,9,7.929416064525099e-08,`ftol` termination condition is satisfied.,0.05044767056591809,0.055250694936673346,0.044389692507684236,0.09999999999999999,0.9689850630238652,7.370016513697028e-18
p012,p012_neutral_front,right_cheek,7,0.2242845683082666,0.7797052975089952,True,True,2,10,3.7683722732493796e-08,`ftol` termination condition is satisfied.,0.3320663095731288,0.055250694610697364,0.08135615549981595,0.09999999999999999,0.3564783660694957,4.1116942140536126e-19
p012,p012_neutral_front,right_cheek,8,0.2242845683082669,0.7797052975089973,True,True,2,12,1.6222632012373572e-07,`ftol` termination condition is satisfied.,0.3647790083941072,0.055250695696859344,0.010288022365421057,0.09999999999999999,0.9335064217448235,3.280751806924744e-18
p012,p012_neutral_front,right_cheek,9,0.2242845683082665,0.7797052975089946,True,True,2,9,2.2160245826126268e-08,`ftol` termination condition is satisfied.,0.004323728075250983,0.055250694440246016,0.07331686513498425,0.09999999999999999,0.30357431434094906,1.476769603913695e-20
p012,p012_neutral_front,right_cheek,10,0.22428456830826654,0.779705297508995,True,True,2,10,4.17338162124405e-08,`ftol` termination condition is satisfied.,0.19462717251852155,0.0552506946239558,0.03489226363599301,0.09999999999999999,0.730521785095334,1.587479387488706e-19
p012,p012_neutral_front,right_cheek,11,0.22428456830826735,0.7797052975090006,True,True,2,10,2.553567106949961e-07,`ftol` termination condition is satisfied.,0.2828678987361491,0.05525069650081602,0.09715016540139915,0.09999999999999999,0.0949433408677578,1.7688667199617092e-17
p012,p012_neutral_front,right_cheek,12,0.22428456830826654,0.779705297508995,True,True,2,10,5.219005896594535e-08,`ftol` termination condition is satisfied.,0.2499536127783358,0.05525069471405601,0.038242048956453806,0.09999999999999999,0.47473414335399866,1.6259866418939904e-19
p012,p012_neutral_front,right_cheek,13,0.22428456830826654,0.7797052975089946,True,True,2,9,6.356429421033672e-08,`ftol` termination condition is satisfied.,0.13346991108730435,0.05525069475847055,0.075001360476017,0.09999999999999999,0.8545742323622108,6.012569593472961e-19
p012,p012_neutral_front,right_cheek,14,0.22428456830826643,0.7797052975089944,True,True,2,9,7.917976800642561e-08,`ftol` termination condition is satisfied.,0.10452144711278379,0.05525069484253173,0.01362749869003892,0.09999999999999999,0.17360034119337797,2.8528398850510528e-19
p012,p012_neutral_front,right_cheek,15,0.22428456830826654,0.7797052975089949,True,True,2,11,6.758786005480267e-08,`ftol` termination condition is satisfied.,0.38550974196754395,0.055250694830113634,0.05117836920544505,0.09999999999999999,0.5595149593427777,7.908990776949844e-19
p012,p012_neutral_front,right_cheek,16,0.22428456830826654,0.7797052975089949,True,True,2,12,2.936157267523694e-08,`ftol` termination condition is satisfied.,0.39093010273762047,0.05525069453390528,0.01825325293466449,0.09999999999999999,0.2737703565508127,1.0075110919129107e-20
p012,p012_neutral_front,right_cheek,17,0.22428456830826643,0.7797052975089943,True,True,2,8,4.376751025462271e-08,`ftol` termination condition is satisfied.,0.08569147338159382,0.055250694581509045,0.05600104788318277,0.09999999999999999,0.8958833999931812,8.397628834067853e-19
p012,p012_neutral_front,right_cheek,18,0.2242845683082667,0.779705297508996,True,True,2,8,1.1402631289006603e-07,`ftol` termination condition is satisfied.,0.11133284594863653,0.05525069523980232,0.042869319766759874,0.09999999999999999,0.07783408463001251,9.562362115966014e-18
p012,p012_neutral_front,right_cheek,19,0.22428456830826662,0.7797052975089954,True,True,2,10,9.596278245769711e-08,`ftol` termination condition is satisfied.,0.2585760812833905,0.055250695031384744,0.07982252258807421,0.09999999999999999,0.6899663489311934,4.558236637571643e-19
p012,p012_neutral_front,right_cheek,20,0.22428456830826646,0.7797052975089943,True,True,2,11,3.9425591444179714e-08,`ftol` termination condition is satisfied.,0.27773623425513505,0.055250694568231284,0.03321899902075529,0.09999999999999999,0.8179890988394618,4.339650842282222e-21
p012,p012_neutral_front,right_cheek,21,0.2242845683082667,0.7797052975089961,True,True,2,10,1.3156569120140227e-07,`ftol` termination condition is satisfied.,0.213115959726274,0.05525069534476147,0.09567382521927358,0.09999999999999999,0.4459680886939168,3.510314661834139e-18
p012,p012_neutral_front,right_cheek,22,0.22428456830826657,0.7797052975089951,True,True,2,10,1.0581020446370987e-07,`ftol` termination condition is satisfied.,0.026329567627981304,0.05525069509248832,0.008616274315863847,0.09999999999999999,0.5180438095703721,1.6480293239224367e-18
p012,p012_neutral_front,right_cheek,23,0.22428456830826665,0.7797052975089954,True,True,2,10,1.1069083549928567e-07,`ftol` termination condition is satisfied.,0.356235275240615,0.05525069516999661,0.07183900838717819,0.09999999999999999,0.15557538624852896,2.4063506089678024e-17
p012,p012_neutral_front,right_cheek,24,0.2242845683082666,0.7797052975089953,True,True,2,11,2.984669665379348e-08,`ftol` termination condition is satisfied.,0.33688133946619925,0.055250694533956285,0.04921209700405598,0.09999999999999999,0.5719550661742687,2.0307324156487025e-20
p012,p012_neutral_front,right_cheek,25,0.22428456830826654,0.779705297508995,True,True,2,8,4.178354659272153e-08,`ftol` termination condition is satisfied.,0.03227223410271108,0.055250694613531166,0.08598180245608092,0.09999999999999999,0.19199994392693043,1.2054645966679443e-19
p012,p012_neutral_front,right_cheek,26,0.22428456830826654,0.7797052975089948,True,True,2,10,6.539155365840191e-08,`ftol` termination condition is satisfied.,0.16541360827162863,0.055250694784204774,0.02460788553580642,0.09999999999999999,0.7795807477086782,5.260490633806667e-19
p012,p012_neutral_front,right_cheek,27,0.22428456830826657,0.7797052975089951,True,True,2,10,7.025508123437157e-08,`ftol` termination condition is satisfied.,0.31202731961384417,0.055250694800733434,0.06214855583384633,0.09999999999999999,0.3940405622124672,9.439309749804616e-19
p012,p012_neutral_front,right_cheek,28,0.22428456830826649,0.7797052975089945,True,True,2,12,3.347471667082246e-08,`ftol` termination condition is satisfied.,0.22410167897120117,0.055250694518374575,0.0024592832662165168,0.09999999999999999,0.019925002939999104,5.90126806720492e-22
p012,p012_neutral_front,right_cheek,29,0.22428456830826757,0.7797052975090017,True,True,2,9,2.811833360780183e-07,`ftol` termination condition is satisfied.,0.15927098216488958,0.05525069670057987,0.06549851996824145,0.09999999999999999,0.6497270567342639,6.743508863013304e-17
p012,p012_neutral_front,right_cheek,30,0.2242845683082677,0.7797052975090029,True,True,2,8,2.986858748057855e-07,`ftol` termination condition is satisfied.,0.07998458846472203,0.05525069686851723,0.0270737798884511,0.09999999999999998,0.3159323474392295,4.857039455280028e-16
p012,p012_neutral_front,right_cheek,31,0.2242845683082665,0.7797052975089946,True,True,2,11,3.110491762287306e-08,`ftol` termination condition is satisfied.,0.41010071835480627,0.055250694502819594,0.08932148143649102,0.09999999999999999,0.9518697271123528,2.6025394879362057e-21
p012,p012_neutral_front,right_cheek,32,0.22428456830826676,0.7797052975089966,True,True,2,9,1.567376754919792e-07,`ftol` termination condition is satisfied.,0.215,0.055250695589450775,0.05,0.09999999999999999,0.5,9.1702235162805e-17
p013,p013_neutral_front,left_cheek,0,0.1390164342442796,0.2995463193449086,True,True,2,19,1.3220031906408966e-07,`ftol` termination condition is satisfied.,0.41840655547566713,0.023695771907016175,0.028551553189754487,0.09109905021392703,0.2285797130316496,0.7720857971216294
p013,p013_neutral_front,left_cheek,1,0.13901643424415366,0.2995463193443661,True,True,2,14,1.0054059750566314e-07,`ftol` termination condition is satisfied.,0.05816087727434933,0.023695759637896916,0.09099293146282435,0.09109912326325324,0.6007307767868042,0.7720859284190459
p013,p013_neutral_front,left_cheek,2,0.13901643424451637,0.2995463193459291,True,True,2,18,1.7261690262541266e-07,`ftol` termination condition is satisfied.,0.14096432011574506,0.02369578973548784,0.003935516159981489,0.09109894348659003,0.4355018176138401,0.7720856039506625
p013,p013_neutral_front,left_cheek,3,0.13901643424400242,0.29954631934371434,True,True,2,18,5.371406991940667e-08,`ftol` termination condition is satisfied.,0.22899544421583415,0.02369573807940207,0.06717151040211321,0.09109925291021903,0.7976113054901361,0.77208617351052
p013,p013_neutral_front,left_cheek,4,0.13901643424407353,0.29954631934402076,True,True,2,19,7.984609144371834e-08,`ftol` termination condition is satisfied.,0.30401017878204584,0.02369574996906763,0.019787021446973085,0.0910991818749711,0.6795401936396956,0.7720860483433087
p013,p013_neutral_front,left_cheek,5,0.13901643424399868,0.29954631934369824,True,True,2,18,5.085892398030609e-08,`ftol` termination condition is satisfied.,0.18689613293856383,0.023695737301149124,0.057521368470042945,0.09109925755041627,0.05754218343645334,0.7720861823989569
p013,p013_neutral_front,left_cheek,6,0.1390164342442981,0.29954631934498843,True,True,2,14,1.3497133587218132e-07,`ftol` termination condition is satisfied.,0.05044767056591809,0.023695773416207207,0.044389692507684236,0.09109904081545334,0.9689850630238652,0.7720857751289616
p013,p013_neutral_front,left_cheek,7,0.1390164342442772,0.29954631934489834,True,True,2,18,1.2741107543302305e-07,`ftol` termination condition is satisfied.,0.3320663095731288,0.023695771507905822,0.08135615549981595,0.09109905165659478,0.3564783660694957,0.7720857891796536
p013,p013_neutral_front,left_cheek,8,0.13901643424436205,0.29954631934526404,True,True,2,19,1.4200883009184919e-07,`ftol` termination condition is satisfied.,0.3647790083941072,0.023695778504118473,0.010288022365421057,0.09109900989764683,0.9335064217448235,0.7720857152365663
p013,p013_neutral_front,left_cheek,9,0.13901643424406324,0.29954631934397624,True,True,2,13,7.860451610238344e-08,`ftol` termination condition is satisfied.,0.004323728075250983,0.023695748514564473,0.07331686513498425,0.09109919064182542,0.30357431434094906,0.7720860635400829
p013,p013_neutral_front,left_cheek,10,0.1390164342441054,0.299546319344158,True,True,2,18,8.69449308103372e-08,`ftol` termination condition is satisfied.,0.19462717251852155,0.023695753864148492,0.03489226363599301,0.09109915723346672,0.730521785095334,0.7720859810023237
p013,p013_neutral_front,left_cheek,11,0.13901643424406854,0.2995463193439991,True,True,2,18,7.74538977842263e-08,`ftol` termination condition is satisfied.,0.2828678987361491,0.023695749191280084,0.09715016540139915,0.09109918619249899,0.0949433408677578,0.7720860497925371
p013,p013_neutral_front,left_cheek,12,0.13901643424424318,0.29954631934475184,True,True,2,18,1.2320080533970317e-07,`ftol` termination condition is satisfied.,0.2499536127783358,0.023695768616840193,0.038242048956453806,0.09109906962992825,0.47473414335399866,0.7720858307849765
p013,p013_neutral_front,left_cheek,13,0.13901643424400115,0.2995463193437088,True,True,2,17,5.5005332637960654e-08,`ftol` termination condition is satisfied.,0.13346991108730435,0.023695737825065802,0.075001360476017,0.09109925450163095,0.8545742323622108,0.7720861746520556
p013,p013_neutral_front,left_cheek,14,0.13901643424450885,0.2995463193458967,True,True,2,17,1.6355174874324308e-07,`ftol` termination condition is satisfied.,0.10452144711278379,0.023695788995941713,0.01362749869003892,0.09109894664746573,0.17360034119337797,0.7720855987259551
p013,p013_neutral_front,left_cheek,15,0.13901643424404989,0.2995463193439188,True,True,2,19,7.537295040615848e-08,`ftol` termination condition is satisfied.,0.38550974196754395,0.023695746494540385,0.05117836920544505,0.09109920272631816,0.5595149593427777,0.7720860802209392
p013,p013_neutral_front,left_cheek,16,0.13901643424432886,0.29954631934512105,True,True,2,19,1.3667927821376746e-07,`ftol` termination condition is satisfied.,0.39093010273762047,0.023695775816999512,0.01825325293466449,0.09109902567115404,0.2737703565508127,0.7720857407162927
p013,p013_neutral_front,left_cheek,17,0.13901643424400986,0.29954631934374637,True,True,2,16,6.001153551378184e-08,`ftol` termination condition is satisfied.,0.08569147338159382,0.023695739630811504,0.05600104788318277,0.09109924384828683,0.8958833999931812,0.7720861585202788
p013,p013_neutral_front,left_cheek,18,0.1390164342440735,0.29954631934402065,True,True,2,17,8.077005939144331e-08,`ftol` termination condition is satisfied.,0.11133284594863653,0.02369574983519647,0.042869319766759874,0.09109918212005054,0.07783408463001251,0.7720860370726733
p013,p013_neutral_front,left_cheek,19,0.1390164342440395,0.299546319343874,True,True,2,18,6.959024029015335e-08,`ftol` termination condition is satisfied.,0.2585760812833905,0.023695744847218442,0.07982252258807421,0.09109921259195694,0.6899663489311934,0.7720860995422331
p013,p013_neutral_front,left_cheek,20,0.13901643424451224,0.2995463193459113,True,True,2,18,1.6567196648174508e-07,`ftol` termination condition is satisfied.,0.27773623425513505,0.023695789224823745,0.03321899902075529,0.09109894540925001,0.8179890988394618,0.7720855940568023
p013,p013_neutral_front,left_cheek,21,0.13901643424425478,0.2995463193448019,True,True,2,17,1.2875534045907625e-07,`ftol` termination condition is satisfied.,0.213115959726274,0.023695769757882994,0.09567382521927358,0.09109906325743417,0.4459680886939168,0.7720858229543321
p013,p013_neutral_front,left_cheek,22,0.13901643424431928,0.2995463193450798,True,True,2,16,1.3694581585510936e-07,`ftol` termination condition is satisfied.,0.026329567627981304,0.02369577509086602,0.008616274315863847,0.09109903033195493,0.5180438095703721,0.7720857511392849
p013,p013_neutral_front,left_cheek,23,0.13901643424452254,0.29954631934595577,True,True,2,18,1.7197495681734757e-07,`ftol` termination condition is satisfied.,0.356235275240615,0.023695789989291356,0.07183900838717819,0.09109894126483845,0.15557538624852896,0.7720855888921571
p013,p013_neutral_front,left_cheek,24,0.13901643424400473,0.2995463193437242,True,True,2,19,5.5376332267437735e-08,`ftol` termination condition is satisfied.,0.33688133946619925,0.023695738477900147,0.04921209700405598,0.09109925027826016,0.5719550661742687,0.7720861615234338
p013,p013_neutral_front,left_cheek,25,0.1390164342443415,0.2995463193451756,True,True,2,13,1.4237934961188472e-07,`ftol` termination condition is satisfied.,0.03227223410271108,0.02369577699305698,0.08598180245608092,0.09109901939758758,0.19199994392693043,0.772085738442776
p013,p013_neutral_front,left_cheek,26,0.13901643424408494,0.2995463193440697,True,True,2,18,8.401564910167139e-08,`ftol` termination condition is satisfied.,0.16541360827162863,0.023695751479466204,0.02460788553580642,0.09109917265796935,0.7795807477086782,0.7720860268308577
p013,p013_neutral_front,left_cheek,27,0.1390164342443493,0.29954631934520914,True,True,2,18,1.4035588312978518e-07,`ftol` termination condition is satisfied.,0.31202731961384417,0.02369577745600945,0.06214855583384633,0.09109901595513797,0.3940405622124672,0.7720857224454815
p013,p013_neutral_front,left_cheek,28,0.13901643424400506,0.29954631934372566,True,True,2,20,5.761035914001919e-08,`ftol` termination condition is satisfied.,0.22410167897120117,0.02369573841277218,0.0024592832662165168,0.09109925011353301,0.019925002939999104,0.7720861494112792
p013,p013_neutral_front,left_cheek,29,0.13901643424415422,0.2995463193443684,True,True,2,17,1.0557991120758048e-07,`ftol` termination condition is satisfied.,0.15927098216488958,0.023695759787542663,0.06549851996824145,0.09109912279211951,0.6497270567342639,0.7720859313796576
