subject_id,capture_id,roi,setting,kind,value,success,valid_start_count,f_mel,shift_f_mel,boundary_f_mel,f_blood,shift_f_blood,boundary_f_blood,s,shift_s,boundary_s,logrmse,rmse,sam_deg,hb_absorption_content_scale
p009,p009_neutral_front,right_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.10316615487345861,0.0002541203803542308,False,0.09999999999999999,0.0,True,1.4921667852793535e-21,-6.314497492099831e-21,True,0.3305899176569097,0.07555948458677231,20.324927749471268,
p009,p009_neutral_front,right_cheek,subset_420_680_point,subset_point,0.0,True,33,0.11229593146319304,0.009383896970088665,False,0.09999999999999999,0.0,True,1.108303092229872e-20,3.276366644919536e-21,True,0.2159000440662764,0.042850523357263894,12.177630822572823,
p009,p009_neutral_front,right_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.11227170242557896,0.009359667932474586,False,0.09999999999999999,0.0,True,8.81478740907645e-22,-6.92518553647154e-21,True,0.21570918511358425,0.04283241766055659,12.172956476476468,
p009,p009_neutral_front,right_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.1122966125044072,0.009384578011302824,False,0.09999999999999999,0.0,True,1.7654500061744714e-22,-7.630119276761737e-21,True,0.21557704287502077,0.042806099765115825,12.166835104894478,
p010,p010_neutral_front,left_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.030362151955898562,-0.0009209440854391869,False,0.09999999999999999,0.0,True,0.7908854132240735,-0.07577691631637828,False,0.15308028510446345,0.05045250008202072,6.843088739183773,
p010,p010_neutral_front,left_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.031825167377736226,0.0005420713363984767,False,0.09999999999999999,0.0,True,0.9414275520197074,0.07476522247925566,False,0.13459396205631585,0.04701485573055122,6.2684263823667035,
p010,p010_neutral_front,left_cheek,scattering_x0.8,scattering,0.8,True,33,0.019853705721590252,-0.011429390319747497,False,0.09999999999999999,0.0,True,0.8200143410886351,-0.04664798845181661,False,0.15255634188915634,0.04989445352942307,6.766124543672208,
p010,p010_neutral_front,left_cheek,scattering_x1.2,scattering,1.2,True,33,0.041154994135697044,0.009871898094359295,False,0.09999999999999999,0.0,True,0.9304936558850406,0.06383132634458888,False,0.13627064366575756,0.04771153102322823,6.3636797154786855,
p010,p010_neutral_front,left_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.03463390945303159,0.00335081341169384,False,0.09999999999999999,0.0,True,0.8457689308994851,-0.02089339864096662,False,0.14703708768073323,0.05039156468262884,6.764855395079795,11.999999999999998
p010,p010_neutral_front,left_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.028491442538027992,-0.0027916535033097566,False,0.09999999999999999,0.0,True,0.8836600324744468,0.01699770293399505,False,0.13878379406905472,0.04662573429130724,6.270943469324011,18.0
p010,p010_neutral_front,left_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.036153285622587544,0.004870189581249795,False,0.09999999999999999,0.0,True,0.8208036995505267,-0.04585862998992507,False,0.13945497594793513,0.04445766930499292,6.310043631547722,
p010,p010_neutral_front,left_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.026775562839415002,-0.004507533201922747,False,0.09999999999999999,0.0,True,0.9078475727858918,0.04118524324544004,False,0.14430459274460358,0.05220859182482947,6.6560729532516385,
p010,p010_neutral_front,left_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.030477420031355233,-0.0008056760099825165,False,0.09999999999999999,0.0,True,0.8255029760882666,-0.04115935345218513,False,0.14168617094693672,0.04784438636749933,6.512043520822203,
p010,p010_neutral_front,left_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.03210929682900824,0.0008262007876704905,False,0.09999999999999999,0.0,True,0.9055378702561251,0.03887554071567334,False,0.1420312493105304,0.04879857137976642,6.466558867412451,
p010,p010_neutral_front,left_cheek,subset_420_680_point,subset_point,0.0,True,33,0.04213411128324814,0.010851015241910393,False,0.07295834519779709,-0.0270416548022029,False,0.9383211910718802,0.07165886153142842,False,0.08642041245050985,0.03144957897856944,4.397026853939902,
p010,p010_neutral_front,left_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.04204054379876629,0.01075744775742854,False,0.0737910153380095,-0.026208984661990495,False,0.9462363638621759,0.07957403432172416,False,0.08461775436955893,0.030645560169736942,4.290570553291681,
p010,p010_neutral_front,left_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.041851183947596536,0.010568087906258787,False,0.07584574415300918,-0.02415425584699081,False,0.9616901928511896,0.09502786331073787,False,0.08135234676560257,0.029347804543292857,4.125091472491833,
p010,p010_neutral_front,right_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.06292101072041649,0.002902166904786632,False,0.09999999999999999,0.0,True,1.5578348141392086e-20,-1.6398065239946622e-20,True,0.25139540010597894,0.06963827472585199,13.691082687122483,
p010,p010_neutral_front,right_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.057684707053148064,-0.0023341367624817935,False,0.09999999999999999,0.0,True,7.15939244959614e-21,-2.481702093174257e-20,True,0.2171775859854925,0.06070459004641187,12.31983934143095,
p010,p010_neutral_front,right_cheek,scattering_x0.8,scattering,0.8,True,33,0.045571848600796556,-0.014446995214833301,False,0.09999999999999999,0.0,True,1.855945120190389e-20,-1.3416962179434818e-20,True,0.23948824118556228,0.0666188718627014,13.2404891620555,
p010,p010_neutral_front,right_cheek,scattering_x1.2,scattering,1.2,True,33,0.07262304256009725,0.012604198744467388,False,0.09999999999999999,0.0,True,6.790282409681546e-18,6.7583059963002075e-18,True,0.2246345473727871,0.062451721647480224,12.629147996313636,
p010,p010_neutral_front,right_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.06438129944521055,0.004362455629580694,False,0.09999999999999999,0.0,True,1.5113568529175657e-19,1.1915927191041786e-19,True,0.24480825033797127,0.06749622085390261,13.421906371369284,11.999999999999998
p010,p010_neutral_front,right_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.0563187517389576,-0.003700092076672261,False,0.09999999999999999,0.0,True,2.1669517322087316e-21,-2.9809461649129977e-20,True,0.2203368511789586,0.06180450373742999,12.480712082862556,18.0
p010,p010_neutral_front,right_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.0664765237173961,0.006457679901766239,False,0.09999999999999999,0.0,True,1.9068395256270167e-20,-1.2908018125068541e-20,True,0.23452633503378664,0.06245131799742357,13.103282390655055,
p010,p010_neutral_front,right_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.054064674762752354,-0.005954169052877503,False,0.09999999999999999,0.0,True,2.1015887986171865e-21,-2.987482458272152e-20,True,0.2281090327634555,0.06632796761914864,12.738530567367878,
p010,p010_neutral_front,right_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.05969478046673185,-0.00032406334889800714,False,0.09999999999999999,0.0,True,6.199914661488739e-21,-2.577649871984997e-20,True,0.23760923816283977,0.0672528535310005,13.47119852603584,
p010,p010_neutral_front,right_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.060358405118473554,0.0003395613028436967,False,0.09999999999999999,0.0,True,1.550532786594447e-20,-1.6471085515394237e-20,True,0.2251159837711571,0.061630632619824564,12.373289726365826,
p010,p010_neutral_front,right_cheek,subset_420_680_point,subset_point,0.0,True,33,0.0679916114745038,0.007972767658873947,False,0.09999999999999999,0.0,True,1.3280788812268091e-16,1.3277591170929958e-16,True,0.1202903244380677,0.02758492176275545,5.997431567650607,
p010,p010_neutral_front,right_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.06798017764755068,0.007961333831920825,False,0.09999999999999999,0.0,True,2.5465350275121598e-18,2.514558614130821e-18,True,0.12013342181577909,0.027566238667678065,5.995135227280456,
p010,p010_neutral_front,right_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.06801068202820643,0.007991838212576569,False,0.09999999999999999,0.0,True,4.3406792624155973e-16,4.340359498281784e-16,True,0.11981725617642823,0.027524373190995297,5.98830377880447,
p011,p011_neutral_front,left_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.017770982453916628,-0.0011781551747729567,False,0.0598750791882971,0.0008955820505915021,False,0.733571475910829,-0.055625840171062535,False,0.142222155838649,0.05535289232998935,6.570106122752738,
p011,p011_neutral_front,left_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.019581761134378407,0.000632623505688823,False,0.05840144565617325,-0.0005780514815323448,False,0.8491911387313681,0.0599938226494765,False,0.12213205263093511,0.049680147257813584,5.8096844473051155,
p011,p011_neutral_front,left_cheek,scattering_x0.8,scattering,0.8,True,33,0.013346183192230788,-0.0056029544364587965,False,0.048211343945404314,-0.010768153192301282,False,0.7515863746664979,-0.03761094141539367,False,0.14519325928499802,0.05696023204458408,6.757024810599274,
p011,p011_neutral_front,left_cheek,scattering_x1.2,scattering,1.2,True,33,0.024238399397059844,0.00528926176837026,False,0.06896586951685982,0.009986372379154222,False,0.8386978491864377,0.04950053310454616,False,0.11992549532850995,0.04842754769444928,5.673032094510818,
p011,p011_neutral_front,left_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.018964020470457258,1.488284176767371e-05,False,0.07374329620242072,0.014763799064715123,False,0.7873553337473415,-0.0018419823345501296,False,0.1302822467438113,0.05177829560301523,6.108427195553907,8.849195544290486
p011,p011_neutral_front,left_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.018939451117386215,-9.686511303369505e-06,False,0.04914035202380394,-0.009839145113901653,False,0.7904188969722831,0.0012215808903914827,False,0.13032928736489513,0.051880509883426976,6.1181846450721356,8.84526336428471
p011,p011_neutral_front,left_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.022204824928737845,0.0032556873000482607,False,0.06361197866999063,0.004632481532285036,False,0.728581927838827,-0.06061538824306456,False,0.12706052749517413,0.047167385964148774,5.877355619907515,
p011,p011_neutral_front,left_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.015895426931558987,-0.0030537106971305975,False,0.05505818131192744,-0.003921315825778156,False,0.8458349247394803,0.05663760865758871,False,0.13392373559459927,0.05709598997822701,6.381359843892931,
p011,p011_neutral_front,left_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.017636646671360025,-0.0013124909573295589,False,0.06165234500822178,0.002672847870516186,False,0.7442466460513416,-0.04495067003054998,False,0.12968982594858836,0.05111316716311184,6.092755418299157,
p011,p011_neutral_front,left_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.0202231677980479,0.0012740301693583145,False,0.05660684439833816,-0.002372652739367438,False,0.8336466180148522,0.044449301932960594,False,0.13128546435873145,0.05297627756289537,6.170255464608575,
p011,p011_neutral_front,left_cheek,subset_420_680_point,subset_point,0.0,True,33,0.03301735368955919,0.014068216060869602,False,0.02969711619752014,-0.029282380940185454,False,0.9046655991115798,0.11546828302968826,False,0.08654694554015625,0.037726563513469084,4.578727945432188,
p011,p011_neutral_front,left_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.032903813973309486,0.013954676344619901,False,0.030178125324242768,-0.028801371813462828,False,0.9192362396045685,0.13003892352267687,False,0.08507775283243435,0.03697859323492117,4.492882024170515,
p011,p011_neutral_front,left_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.032716616316810616,0.013767478688121032,False,0.0312346104873147,-0.027744886650390897,False,0.94932977573288,0.16013245965098843,False,0.0820576391942387,0.03559313937821579,4.336328113413936,
p011,p011_neutral_front,right_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.015326967334035583,-0.002345588473244486,False,0.09999999999999999,0.0,True,0.5350053636735492,-0.05258111068789095,False,0.15757274664513796,0.057132384745456746,7.58658866015989,
p011,p011_neutral_front,right_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.019193706941249524,0.0015211511339694554,False,0.09999999999999999,0.0,True,0.6458780414616712,0.05829156710023098,False,0.13192677658984114,0.04855913726628512,6.491710304782145,
p011,p011_neutral_front,right_cheek,scattering_x0.8,scattering,0.8,True,33,0.010303648506730545,-0.007368907300549524,False,0.0847786434355565,-0.015221356564443497,False,0.5602276611151336,-0.027358813246306624,False,0.16009320954507592,0.05777475698126892,7.6752962384545524,
p011,p011_neutral_front,right_cheek,scattering_x1.2,scattering,1.2,True,33,0.026274264106190638,0.00860170829891057,False,0.09999999999999999,0.0,True,0.5992627278491713,0.011676253487731159,False,0.1310834581963472,0.048669655125824746,6.506425114437514,
p011,p011_neutral_front,right_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.02114032964483702,0.0034677738375569513,False,0.09999999999999999,0.0,True,0.5339249848335295,-0.05366148952791072,False,0.14401822852606755,0.052897079115258025,7.061318686512972,11.999999999999998
p011,p011_neutral_front,right_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.017147511655484643,-0.0005250441517954257,False,0.08609683196907786,-0.013903168030922133,False,0.5965754862149685,0.008989011853528295,False,0.14251814424780937,0.05191485630490214,6.932298080059009,15.497429754434014
p011,p011_neutral_front,right_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.022257613914545827,0.004585058107265758,False,0.09999999999999999,0.0,True,0.5184922357995501,-0.06909423856189012,False,0.14123704056223374,0.049313204867989326,6.92015162669701,
p011,p011_neutral_front,right_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.0143412516797373,-0.0033313041275427682,False,0.09432717574564992,-0.005672824254350076,False,0.6391997395677312,0.05161326520629106,False,0.1443043194966817,0.055134214771840405,7.018351026661048,
p011,p011_neutral_front,right_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.016978142521285117,-0.0006944132859949513,False,0.09999999999999999,0.0,True,0.5377846127106404,-0.049801861650799806,False,0.14361752495743488,0.05310590133250986,7.11865101059172,
p011,p011_neutral_front,right_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.01893099454634705,0.0012584387390669818,False,0.09659781820923201,-0.003402181790767983,False,0.6288812251739219,0.041294750812481684,False,0.14188553150383745,0.05126446845344973,6.8135266327854005,
p011,p011_neutral_front,right_cheek,subset_420_680_point,subset_point,0.0,True,33,0.03573149530888208,0.018058939501602013,False,0.043926445837405494,-0.0560735541625945,False,0.5854291314662159,-0.00215734289522429,False,0.08917739049446503,0.030449573784656632,4.259787997308321,
p011,p011_neutral_front,right_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.03558736790176411,0.01791481209448404,False,0.0445095025205796,-0.05549049747942039,False,0.5996993157248639,0.01211284136342372,False,0.08841221250122287,0.030186175049503522,4.218871314928562,
p011,p011_neutral_front,right_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.035314630690274434,0.017642074882994366,False,0.04579867562655257,-0.05420132437344742,False,0.6235563296882514,0.035969855326811184,False,0.08663294351276293,0.029681628662630424,4.14123398754747,
p012,p012_neutral_front,left_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.021475228071904193,-0.001483686901574733,False,0.07367911747461886,0.0025279160226746866,False,0.6318019319785256,-0.05700322424485749,False,0.14087561760540718,0.05040443715434963,6.455824864243035,
p012,p012_neutral_front,left_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.023692063581310922,0.000733148607831996,False,0.06951595118734126,-0.0016352502646029138,False,0.753391608028478,0.06458645180509492,False,0.1209166125843036,0.04499713683586517,5.684324501070291,
p012,p012_neutral_front,left_cheek,scattering_x0.8,scattering,0.8,True,33,0.016333428697245776,-0.006625486276233151,False,0.059328744462620625,-0.011822456989323549,False,0.6461550848816402,-0.04265007134174292,False,0.1437731609591285,0.05171419708630211,6.622378680568798,
p012,p012_neutral_front,left_cheek,scattering_x1.2,scattering,1.2,True,33,0.029106503761501482,0.006147588788022556,False,0.08224856098493846,0.011097359532994289,False,0.745430503595895,0.0566253473725119,False,0.11899232821285073,0.04403790214071497,5.569874184703382,
p012,p012_neutral_front,left_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.02297414103704126,1.5226063562332609e-05,False,0.08896815103199819,0.017816949580054017,False,0.686822909704744,-0.001982246518639097,False,0.12881057126364587,0.04694108686927327,5.979783460768569,10.676178123839783
p012,p012_neutral_front,left_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.022949013710892936,-9.901262585990805e-06,False,0.05927872486208844,-0.011872476589855734,False,0.6901193061594705,0.001314149936087361,False,0.12884172476385772,0.04702264352187246,5.988047938977341,10.670170475175919
p012,p012_neutral_front,left_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.026415598103731737,0.0034566831302528106,False,0.07654868056139871,0.005397479109454539,False,0.633710558675443,-0.055094597547940105,False,0.1257945151854193,0.04298447409903605,5.779367690798298,
p012,p012_neutral_front,left_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.019755884452390335,-0.0032030305210885915,False,0.06643402551755359,-0.004717175934390583,False,0.741901964168169,0.053096807944785884,False,0.13211324098104765,0.05144016606426918,6.215375570672522,
p012,p012_neutral_front,left_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.021517458170093273,-0.0014414568033856538,False,0.07486969297891519,0.003718491526971013,False,0.6465856359635694,-0.04221952025981368,False,0.12841200050553067,0.046602635637613014,5.995436386485479,
p012,p012_neutral_front,left_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.02437194209666359,0.0014130271231846646,False,0.06778813300511986,-0.0033630684468243105,False,0.7316392166244997,0.04283406040111659,False,0.12954047163360716,0.0477220608637274,6.006161873080379,
p012,p012_neutral_front,left_cheek,subset_420_680_point,subset_point,0.0,True,33,0.03761678303865141,0.014657868065172483,False,0.03560366293266884,-0.035547538519275335,False,0.7312109372735635,0.042405781050180336,False,0.07960548010402484,0.03158551460268567,4.150106797252962,
p012,p012_neutral_front,left_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.03747197439540276,0.014513059421923831,False,0.03617407056420906,-0.03497713088773512,False,0.7471449267636985,0.05833977054031536,False,0.07832117043848069,0.030935510765838833,4.070337655624258,
p012,p012_neutral_front,left_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.03723924008786369,0.014280325114384762,False,0.03737620879365424,-0.03377499265828993,False,0.77798014754935,0.08917499132596685,False,0.07596927926445747,0.029849349615775157,3.9389097272906928,
p012,p012_neutral_front,right_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.0575379994019166,0.002287304883331849,False,0.09999999999999999,0.0,True,4.898385014042548e-20,-7.534684386218382e-19,True,0.24664763558983985,0.0732821976079448,13.806610709427382,
p012,p012_neutral_front,right_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.05336588544242933,-0.0018848090761554165,False,0.09999999999999999,0.0,True,1.795466251576122e-21,-8.006568225106875e-19,True,0.20765200936555897,0.06193730149370085,12.1932795745377,
p012,p012_neutral_front,right_cheek,scattering_x0.8,scattering,0.8,True,33,0.041208679288007255,-0.014042015230577493,False,0.09999999999999999,0.0,True,7.420119539490227e-21,-7.950321692227734e-19,True,0.23469240484797413,0.06965522797451046,13.3077474410521,
p012,p012_neutral_front,right_cheek,scattering_x1.2,scattering,1.2,True,33,0.06748459426826037,0.01223389974967562,False,0.09999999999999999,0.0,True,2.2717369655972417e-21,-8.001805517966664e-19,True,0.21576224903279384,0.0642084635118446,12.558565768850984,
p012,p012_neutral_front,right_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.05955406166833897,0.004303367149754225,False,0.09999999999999999,0.0,True,3.350271856074039e-19,-4.674251031548597e-19,True,0.23825897867569612,0.07054997695206122,13.472611616929708,11.999999999999998
p012,p012_neutral_front,right_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.05160091159941057,-0.0036497829191741785,False,0.09999999999999999,0.0,True,2.721594641440514e-20,-7.752363423478585e-19,True,0.21292077400704532,0.06366170230784635,12.430758740708228,18.0
p012,p012_neutral_front,right_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.06157466101488802,0.00632396649630327,False,0.09999999999999999,0.0,True,3.0480215950707173e-21,-7.9940426716719295e-19,True,0.22893392173645463,0.0654404587880293,13.195770463861882,
p012,p012_neutral_front,right_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.049421225152954745,-0.005829469365630002,False,0.09999999999999999,0.0,True,1.462408942311261e-21,-8.009898798199524e-19,True,0.2199519469437759,0.06821064852182551,12.657256855801684,
p012,p012_neutral_front,right_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.05491771721973569,-0.0003329772988490548,False,0.09999999999999999,0.0,True,4.337047553490022e-19,-3.687475334132615e-19,True,0.23174535417973227,0.07012146439305425,13.520214035409943,
p012,p012_neutral_front,right_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.05559890049613257,0.0003482059775478247,False,0.09999999999999999,0.0,True,2.9849028448365483e-19,-5.039620042786088e-19,True,0.21714224191464085,0.0636431428936536,12.328408481927678,
p012,p012_neutral_front,right_cheek,subset_420_680_point,subset_point,0.0,True,33,0.06246405326924093,0.007213358750656179,False,0.09999999999999999,0.0,True,2.7663147578430883e-20,-7.747891411838328e-19,True,0.12225509839776616,0.032174885037682274,6.487773940378206,
p012,p012_neutral_front,right_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.062452860482679076,0.007202165964094329,False,0.09999999999999999,0.0,True,4.356935332658399e-20,-7.588829354356797e-19,True,0.12192191311609431,0.03211842552616934,6.478654946338632,
p012,p012_neutral_front,right_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.062482125919627124,0.007231431401042376,False,0.09999999999999999,0.0,True,5.577429382139737e-21,-7.968748593801239e-19,True,0.12124605600003285,0.03199038969122569,6.454463752617933,
p013,p013_neutral_front,left_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.021680288493658283,-0.002015448076579985,False,0.09383625008628999,0.0027369881154798437,False,0.7105964234876354,-0.06148976398553452,False,0.15140887986454843,0.051401389277668026,6.749311578307901,
p013,p013_neutral_front,left_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.024741482674409305,0.0010457461041710366,False,0.08990923007110241,-0.001190031899707733,False,0.8386099197088588,0.06652373223568886,False,0.13068099908768233,0.045934886268015195,5.962041288966142,
p013,p013_neutral_front,left_cheek,scattering_x0.8,scattering,0.8,True,33,0.01640643868489865,-0.007289297885339618,False,0.07563389982809321,-0.015465362142716932,False,0.7214784665385954,-0.05060772093457455,False,0.1544172518563801,0.05261895787686773,6.908118686823076,
p013,p013_neutral_front,left_cheek,scattering_x1.2,scattering,1.2,True,33,0.03127000519108644,0.0075742686208481735,False,0.09999999999999999,0.00890073802918985,True,0.8265216736334215,0.05443548616025162,False,0.128846278208335,0.045340708905976766,5.888885231590341,
p013,p013_neutral_front,left_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.025656918093624297,0.0019611815233860283,False,0.09999999999999999,0.00890073802918985,True,0.7530608306307902,-0.019025356842379715,False,0.1393711003751003,0.04853212731239959,6.339463866906941,11.999999999999998
p013,p013_neutral_front,left_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.023684351082645792,-1.1385487592475985e-05,False,0.07590366606365362,-0.015195595907156523,False,0.773599636292336,0.0015134488191660411,False,0.13903050072054257,0.048048840101274116,6.276635092584159,13.66265989145765
p013,p013_neutral_front,left_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.027270573684253428,0.0035748371140151593,False,0.09771357928871932,0.00661431731790918,False,0.7266398601585202,-0.045446327314649704,False,0.13591585265754552,0.04414132624171586,6.0854296720299335,
p013,p013_neutral_front,left_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.020387455169527457,-0.0033082814007108115,False,0.08530704053484749,-0.005792221435962655,False,0.8161038019576686,0.0440176144844987,False,0.1423032179162977,0.05227544136895066,6.483585620259277,
p013,p013_neutral_front,left_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.022154064046178045,-0.0015416725240602232,False,0.09602677691918965,0.004927514948379508,False,0.735146173969418,-0.03694001350375198,False,0.13861535305126488,0.047800278604528915,6.306996407532106,
p013,p013_neutral_front,left_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.0252107688471652,0.0015150322769269323,False,0.08662608601638387,-0.00447317595442627,False,0.8095309300741683,0.03744474260099839,False,0.13964566607768172,0.048520623286808076,6.267506560477558,
p013,p013_neutral_front,left_cheek,subset_420_680_point,subset_point,0.0,True,33,0.04042939137742642,0.01673365480718815,False,0.042241892422353655,-0.048857369548456486,False,0.8295408134282971,0.05745462595512718,False,0.08668374955510522,0.032287984011241944,4.355660845503749,
p013,p013_neutral_front,left_cheek,subset_420_680_gaussian_5nm,gaussian,5.0,True,33,0.040302817452652885,0.016607080882414617,False,0.042872659721854944,-0.0482266022489552,False,0.8431075555942088,0.07102136812103887,False,0.08527090269933874,0.03159355965681126,4.2685543790374005,
p013,p013_neutral_front,left_cheek,subset_420_680_gaussian_10nm,gaussian,10.0,True,33,0.040091161391974,0.016395424821735734,False,0.04426198308615723,-0.04683727888465291,False,0.8701153562881154,0.0980291688149455,False,0.08259926136624417,0.0304095095539402,4.123134500982999,
p013,p013_neutral_front,right_cheek,epidermis_0.050mm,thickness,0.05,True,33,0.06681289276784491,0.0031196132428418233,False,0.09999999999999999,0.0,True,6.688270693417839e-21,-2.4587198071289106e-20,True,0.2803191342898999,0.07986874166841625,16.029885304518956,
p013,p013_neutral_front,right_cheek,epidermis_0.070mm,thickness,0.07,True,33,0.061210783436128874,-0.0024824960888742142,False,0.09999999999999999,0.0,True,8.593843191521885e-20,5.46629631505119e-20,True,0.23862533044411866,0.06819487879841044,14.317795060917245,
p013,p013_neutral_front,right_cheek,scattering_x0.8,scattering,0.8,True,33,0.04868920674551799,-0.015004072779485095,False,0.09999999999999999,0.0,True,3.740003129526718e-21,-2.753546563518023e-20,True,0.2669611458128563,0.07624417598820983,15.477801937934833,
p013,p013_neutral_front,right_cheek,scattering_x1.2,scattering,1.2,True,33,0.07686535444215023,0.013172074917147142,False,0.09999999999999999,0.0,True,2.8951359805606094e-21,-2.8380332784146336e-20,True,0.2472239217901276,0.07036765337809635,14.700184705277756,
p013,p013_neutral_front,right_cheek,whole_blood_hb_120gL,hb,120.0,True,33,0.06809106949230169,0.0043977899672986015,False,0.09999999999999999,0.0,True,1.7262260542502993e-20,-1.4013208222203953e-20,True,0.2714946564198245,0.07691168281241675,15.6834168687201,11.999999999999998
p013,p013_neutral_front,right_cheek,whole_blood_hb_180gL,hb,180.0,True,33,0.05996003977390377,-0.003733239751099321,False,0.09999999999999999,0.0,True,2.4800770545400866e-20,-6.47469821930608e-21,True,0.24410644438539697,0.07011396713791947,14.571544686675972,18.0
p013,p013_neutral_front,right_cheek,observation_scale_0.95,observation_scale,0.95,True,33,0.07034804008336144,0.006654760558358355,False,0.09999999999999999,0.0,True,3.7712609354180776e-20,6.437140589473831e-21,True,0.26133196440697154,0.07143495513717082,15.38368862652318,
p013,p013_neutral_front,right_cheek,observation_scale_1.05,observation_scale,1.05,True,33,0.05756291493566949,-0.006130364589333595,False,0.09999999999999999,0.0,True,4.949520392977666e-21,-2.632594837172928e-20,True,0.25197728259534835,0.07504874366281503,14.818517273061829,
p013,p013_neutral_front,right_cheek,observation_tilt_-0.02,observation_tilt,-0.02,True,33,0.06337210656282083,-0.000321172962182259,False,0.09999999999999999,0.0,True,1.435789790713869e-21,-2.9839678973993077e-20,True,0.2647626702252511,0.07661045107668119,15.759395491280609,
p013,p013_neutral_front,right_cheek,observation_tilt_+0.02,observation_tilt,0.02,True,33,0.06403036989748122,0.0003370903724781299,False,0.09999999999999999,0.0,True,2.0135031624964003e-21,-2.9261965602210545e-20,True,0.2486491696559915,0.07002361387375249,14.44316437253208,
