sample_id,latent_id,latent_split,acquisition_id,acquisition_role,camera_name,camera_seen,light_name,light_seen,acquisition_domain_role,appearance_id,appearance_seed,shading_hash,specular_hash,appearance_hash,exposure_ev,exposure_multiplier,m_hash,h_hash,mask_hash,so0_version,so0_config_hash,camera_light_freeze_hash,srgb_hash,linear_rgb_float32_hash,linear_rgb_float16_hash,valid_skin_fraction,rgb_mean_valid,rgb_std_valid,luminance_mean_valid,luminance_std_valid,low_clip_fraction,high_clip_fraction,all_zero_fraction,all_one_fraction,nonfinite_count,output_path
L017_A0,L017,train_like_id,A0,reference,Olympus E-PL2,True,A,True,ID,appearance0,17717842253303803691,65c893d66e91895376ecc39e9eddc7c39667a8d52479b3d065087f948d302caa,989d9ab8ca1c999c8285039badbd73eea9ad1fe254cf3389b73aa516f58f7d0d,4286d0cf8a6d3f2fd21ae774e092c2798bb783d9afdfb841a7845779061d3982,-0.0053124120176002,0.9963244878797692,59f2e560949ac98b48ae221d39f641f829467b726b2cc2ebccc09e8f6a5ffdd9,68cf3a5eb1f06311f7918f71266e7f2dcfb353c6ec2e4839b389de5cd87641e1,7b27186a53059dc1b32f179e0cf1420b38f62acab56550da96cb24921cc84132,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,0dee37e1226af67e76eb6dd9ee58c200764087d324aa5ba61adea9a7153ce1a4,58caeef6bce36a10a07ea15db2551f8bb1a3bcf6faf73e4175da7e146519a1ba,d92d14b2268c16cce5ba2352cc90e3f6be4067199381378ee787fb7faf554852,0.620880126953125,0.3391197025775909,0.1770930588245391,0.3491390349994193,0.0144508358422273,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L017/acquisitions.npz
L017_A1,L017,train_like_id,A1,camera_only,Canon 5DMarkII,True,A,True,ID,appearance0,17717842253303803691,65c893d66e91895376ecc39e9eddc7c39667a8d52479b3d065087f948d302caa,989d9ab8ca1c999c8285039badbd73eea9ad1fe254cf3389b73aa516f58f7d0d,4286d0cf8a6d3f2fd21ae774e092c2798bb783d9afdfb841a7845779061d3982,-0.0053124120176002,0.9963244878797692,59f2e560949ac98b48ae221d39f641f829467b726b2cc2ebccc09e8f6a5ffdd9,68cf3a5eb1f06311f7918f71266e7f2dcfb353c6ec2e4839b389de5cd87641e1,7b27186a53059dc1b32f179e0cf1420b38f62acab56550da96cb24921cc84132,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,7691bf870dc8eb8c00e734ae4f3dc55b4e3a98bc9b2bac3011c9802cd022206a,a7287130315485cb07233ceaa7f00c11e16dfb116f3810dba8ea2a011d429189,022894a5a35b09693d4adf55610c29c191a3e2cf22e73f07596a79a2b2b10fde,0.620880126953125,0.3409841060638428,0.1764047592878341,0.3506215598868999,0.0144996752083176,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L017/acquisitions.npz
L017_A2,L017,train_like_id,A2,light_only,Olympus E-PL2,True,FL2,True,ID,appearance0,17717842253303803691,65c893d66e91895376ecc39e9eddc7c39667a8d52479b3d065087f948d302caa,989d9ab8ca1c999c8285039badbd73eea9ad1fe254cf3389b73aa516f58f7d0d,4286d0cf8a6d3f2fd21ae774e092c2798bb783d9afdfb841a7845779061d3982,-0.0053124120176002,0.9963244878797692,59f2e560949ac98b48ae221d39f641f829467b726b2cc2ebccc09e8f6a5ffdd9,68cf3a5eb1f06311f7918f71266e7f2dcfb353c6ec2e4839b389de5cd87641e1,7b27186a53059dc1b32f179e0cf1420b38f62acab56550da96cb24921cc84132,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,d8a1cd3862cf9b4b71c25b84a42f4cb0f0adffb035c9cf6de2956b7f60661e5d,222baeafeb214461b91df5e0b8a84125d3896899bf70ce812320e09f6dd96299,a8e1aeacaba84a5c2c3e47ead848ac2b833a89e2165bcc77760d90084f10e721,0.620880126953125,0.303877979516983,0.1681315451860427,0.3451483407256819,0.0143250835012485,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L017/acquisitions.npz
L017_A3,L017,train_like_id,A3,appearance_only,Olympus E-PL2,True,A,True,ID,appearance1,3176041837980112220,9b8f741ac179c857b778468dde6ab549e62232abeb7bffc379571dfd70cdd0ae,4b6fb3c3816ddcc5c5c25a2872a44f42761245a545143f689a7a6f878f8095fa,254df429dc249be8e7d1c6a8c6e974f58ae72a1beccad064efa79844d298bbea,0.4153125738575992,1.333587580462464,59f2e560949ac98b48ae221d39f641f829467b726b2cc2ebccc09e8f6a5ffdd9,68cf3a5eb1f06311f7918f71266e7f2dcfb353c6ec2e4839b389de5cd87641e1,7b27186a53059dc1b32f179e0cf1420b38f62acab56550da96cb24921cc84132,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,da0266311013fcf7d7d12040d8931b3db615f37fee60da24b1b425d1d2be731b,37af507f98b6d04014326b96f3d72e3040f69847166152f025638e8faa7157bd,a87e7020814fefef177b34eed29681e015db5d1c63fe1dc23fe02c671861054d,0.620880126953125,0.3854542970657348,0.2008328437805175,0.3963881216367498,0.0418189058470178,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L017/acquisitions.npz
L017_A4,L017,train_like_id,A4,joint,Canon 5DMarkII,True,FL2,True,ID,appearance2,17281005091820193005,d082ba38871f8807c10369fc2548d82e90a55f603ddfbc9d97b25aeec808021a,fd1d7a1dbe01913ce12bfe148d44a4eb84011268fefd80ed9d7efb50cd8ad636,5f3baac5f99a24c68c3ac7f557cce35cf50fa83006c62ab022ca7230cc68f373,0.0456517978102275,1.0321493906241772,59f2e560949ac98b48ae221d39f641f829467b726b2cc2ebccc09e8f6a5ffdd9,68cf3a5eb1f06311f7918f71266e7f2dcfb353c6ec2e4839b389de5cd87641e1,7b27186a53059dc1b32f179e0cf1420b38f62acab56550da96cb24921cc84132,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,b95ec5d628a59c94730d2c698c36f1cf67f5cc7140f7e537b9b69fc6a77441f3,4b1e2f0ce1d12a776814b62591c43fb04aae95cc6c6f886d04077873e9b1848d,f391e598e90e3c3520d42f5d3ce76ad37499a1bc3ca8b6715631490a10cb71d0,0.620880126953125,0.3108470141887665,0.1661456078290939,0.3524002138295368,0.0228187561759025,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L017/acquisitions.npz
L018_A0,L018,train_like_id,A0,reference,Canon 5DMarkII,True,D65,True,ID,appearance0,15699365406676942020,c0ead471a9f7800a9b4ec74178abb28050813b20e0eaf121582eb0676c66c1ef,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,7ecdff77613e10aa615e36cbd04b84e73000b3c135a5b46279e67a58aef61c6b,-0.3151804256094582,0.8037504662164707,4aef4f21cca13dbc28173eeeae7016777174f2ccbc92cf5efbc497d0ae41ff2a,1da6b70588ff38dc43ed91e9529a77ebe12d202da8934940f553728c0ca30672,8e662e20bc8bc99b9bcb4d2c846daf20cf074c274bc5fa1fc79d94f8c4c57092,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,0dca1130170ad86dac38779fb2cff828001b7b12a817adbb5523a9e3890a2f84,98f286bd858eca460494db45bc8e5e419beebf95bfe0e79617085db4755b1071,3ced80407cbd2b350b3f9c10b388fbdcc277dd44ae5866fb09320fed74ab05e2,0.5943603515625,0.2613812983036041,0.1546088606119156,0.2792357781925264,0.0255955094792412,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L018/acquisitions.npz
L018_A1,L018,train_like_id,A1,camera_only,Nokia N900,True,D65,True,ID,appearance0,15699365406676942020,c0ead471a9f7800a9b4ec74178abb28050813b20e0eaf121582eb0676c66c1ef,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,7ecdff77613e10aa615e36cbd04b84e73000b3c135a5b46279e67a58aef61c6b,-0.3151804256094582,0.8037504662164707,4aef4f21cca13dbc28173eeeae7016777174f2ccbc92cf5efbc497d0ae41ff2a,1da6b70588ff38dc43ed91e9529a77ebe12d202da8934940f553728c0ca30672,8e662e20bc8bc99b9bcb4d2c846daf20cf074c274bc5fa1fc79d94f8c4c57092,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,40e5ce482e7d00a2043b88f2505d6fe38652eab1b53ad0049de836dc70610674,45f6eaafdddccece5228f0cb53d6a8c18e0744cbc3cdd8621738f484a4de7e71,1c92f1027e07458655d7f87205b893e5a67e06b356a71fb2f340682be77928bb,0.5943603515625,0.249912217259407,0.1702739894390106,0.2750314498271319,0.0254108846429044,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L018/acquisitions.npz
L018_A2,L018,train_like_id,A2,light_only,Canon 5DMarkII,True,A,True,ID,appearance0,15699365406676942020,c0ead471a9f7800a9b4ec74178abb28050813b20e0eaf121582eb0676c66c1ef,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,7ecdff77613e10aa615e36cbd04b84e73000b3c135a5b46279e67a58aef61c6b,-0.3151804256094582,0.8037504662164707,4aef4f21cca13dbc28173eeeae7016777174f2ccbc92cf5efbc497d0ae41ff2a,1da6b70588ff38dc43ed91e9529a77ebe12d202da8934940f553728c0ca30672,8e662e20bc8bc99b9bcb4d2c846daf20cf074c274bc5fa1fc79d94f8c4c57092,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,1b0502101f07decf6e6ddaefddb8088bfc725fe2e30553036e02b8f86e9fe49e,db3006253363beb611b4c4a50125af4053d6d36257f2ed8f73419baa9f880940,93676f50a892ad9d99adda46c35773be29e2ca5c37977dc04126b58492fe3f4e,0.5943603515625,0.2831263840198517,0.1605835705995559,0.288281589089386,0.0260693940181681,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L018/acquisitions.npz
L018_A3,L018,train_like_id,A3,appearance_only,Canon 5DMarkII,True,D65,True,ID,appearance1,17832704937447142546,b3aeadfb427350eb6226884e691e02f9ef9e2f90dc04a8b3d7694d6508055bbe,cfc8e48e220bdb394b4b366a3217118b672c0e787d72960d2db2f203dc60eba3,4df182d3d84ac36ce6af712d96f24d040d5613b7e28175fba1fce5ae45ae804d,0.3461724440725564,1.27118362368852,4aef4f21cca13dbc28173eeeae7016777174f2ccbc92cf5efbc497d0ae41ff2a,1da6b70588ff38dc43ed91e9529a77ebe12d202da8934940f553728c0ca30672,8e662e20bc8bc99b9bcb4d2c846daf20cf074c274bc5fa1fc79d94f8c4c57092,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,2ac5cc4d94c4c3a62701887c1263fc5f37015f2807f7955d0bbb60ca9d090013,783eca6e5df26678d8b5f793ddecce69f93279873cbfeb3e9361df7125751275,e5c00dc45f7b04f3a3d1e9331bacac1cfb2a30a7119a89b1bf946de13a525148,0.5943603515625,0.3327398896217346,0.1874040961265564,0.3544327031511757,0.0217249902952553,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L018/acquisitions.npz
L018_A4,L018,train_like_id,A4,joint,Nokia N900,True,A,True,ID,appearance2,7169847249069046184,115ef6cf021609f339ecb8abbd58076edd3dbb0f3f28223265b64e09b45656dc,f0f5271eef5416dcf4104b65e0d57a5f068c8e9efc569cf4421f2171c1363561,abeeafaa334d8de488c3371e5386a5d82f4fb886b839a9c850a638650bebbad5,0.3815175342081621,1.3027114240115492,4aef4f21cca13dbc28173eeeae7016777174f2ccbc92cf5efbc497d0ae41ff2a,1da6b70588ff38dc43ed91e9529a77ebe12d202da8934940f553728c0ca30672,8e662e20bc8bc99b9bcb4d2c846daf20cf074c274bc5fa1fc79d94f8c4c57092,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,80dab8c0241d04029f52b40ad1996bfaf2ef338166dbbe077b6aa46fe87b1ecd,38484e55ae3e369cda5a8855298d940f4f0de01d43ab27d664528ec64eb1be70,dd465e964bf3551dabb3c621d8f9a6e8fbd9db3f1cfb696b45cf97d2d9ebda2f,0.5943603515625,0.3524484634399414,0.2099763005971908,0.3667981018846321,0.0302772210803379,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L018/acquisitions.npz
L019_A0,L019,train_like_id,A0,reference,Nokia N900,True,A,True,ID,appearance0,1139282150772834885,476d098ba826d8c1c36b40606baa55944b46f527493593b05a6aff02bab4068b,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,2a155bd6c3ffd7893abf874d28163fa30a42a9c5d6e4f8407bbcc6af436420c0,0.4664382001135704,1.381694056262274,569e7be9527d5aa3af5c265e0f3e89be1e1c65f3b4ce7427e6f31b2f55f9cb18,ee6f73ae254a3133a57899077d3d73fd290103b28b5d4c705845b6a5793b2c21,41ec5439ab2be7a9c964a2406f49797e31776abdb150da59c0cfeb3af7ba157d,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,675f29e1b1917a6c7f579e7aad133e6b0eaa27b20cb6d786fb264d8762ca14db,92bc220a4c73a6d6a2f025a683bbfbf635ff06dbde01ed401c01b8af51da1a8b,df53a3047a60afcf1342659b4bf27b22d264cd7a92a6e9fc333c0ba8b3548e08,0.60675048828125,0.3479675948619842,0.2168886959552765,0.3640321368805435,0.0286350370288299,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L019/acquisitions.npz
L019_A1,L019,train_like_id,A1,camera_only,Nikon D80,True,A,True,ID,appearance0,1139282150772834885,476d098ba826d8c1c36b40606baa55944b46f527493593b05a6aff02bab4068b,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,2a155bd6c3ffd7893abf874d28163fa30a42a9c5d6e4f8407bbcc6af436420c0,0.4664382001135704,1.381694056262274,569e7be9527d5aa3af5c265e0f3e89be1e1c65f3b4ce7427e6f31b2f55f9cb18,ee6f73ae254a3133a57899077d3d73fd290103b28b5d4c705845b6a5793b2c21,41ec5439ab2be7a9c964a2406f49797e31776abdb150da59c0cfeb3af7ba157d,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,31cd8a2a6cdd856290f150f13f3b429e79db40c67cc87ac4aa46c32c82d5e6d1,fd8862fab39bab29438cf0113176ede1c3a72ab1adf2c1be16c843ba16f38374,bcc1c9e4e4de6da1a81ae080d1ed6388c5c987a02520f97b90ca854346a52ffd,0.60675048828125,0.3592762053012848,0.2028979957103729,0.3677078847836653,0.0288079148813679,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L019/acquisitions.npz
L019_A2,L019,train_like_id,A2,light_only,Nokia N900,True,FL2,True,ID,appearance0,1139282150772834885,476d098ba826d8c1c36b40606baa55944b46f527493593b05a6aff02bab4068b,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,2a155bd6c3ffd7893abf874d28163fa30a42a9c5d6e4f8407bbcc6af436420c0,0.4664382001135704,1.381694056262274,569e7be9527d5aa3af5c265e0f3e89be1e1c65f3b4ce7427e6f31b2f55f9cb18,ee6f73ae254a3133a57899077d3d73fd290103b28b5d4c705845b6a5793b2c21,41ec5439ab2be7a9c964a2406f49797e31776abdb150da59c0cfeb3af7ba157d,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,f692da9f8a2632b921d5de5dfe9a783c7bcc89260fb533aa5a298d3a3cbc602c,ff3a5dd75315313088ae69791afd2d09bccf7887fef4131bbfce55b8298fc20b,c292ccd6612faef96b5d1f76b3b72d803d87b0ec0ca36585e0e7ed4741aa7420,0.60675048828125,0.2964796721935272,0.2202766984701156,0.3575416802179292,0.0280009194706292,0.1025034586588541,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L019/acquisitions.npz
L019_A3,L019,train_like_id,A3,appearance_only,Nokia N900,True,A,True,ID,appearance1,9250558098045571862,42ecf76d48a4811845d9c44bd32748a12ec06bfa7dee0635947eb40964744ff7,032bb6ccaea224bcf58107d091be9b3c9ec145f4eb12e02d166b83413c9306ce,d6759e0f30b83d907b5c373ab934a2004cb7a5a53f100ac739be8eabe3626fec,-0.427011578829427,0.7438009115714166,569e7be9527d5aa3af5c265e0f3e89be1e1c65f3b4ce7427e6f31b2f55f9cb18,ee6f73ae254a3133a57899077d3d73fd290103b28b5d4c705845b6a5793b2c21,41ec5439ab2be7a9c964a2406f49797e31776abdb150da59c0cfeb3af7ba157d,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,543b3c6c7de8919773a7fc4c72dc978210c6602317691b509e76c43e44af2951,e8b17b02d4e55e631de4850c71841ccab8284c71a31774adafa3518ac7c4ac69,334d4eb694b5455cd7998f13eba7525bada4fe3b4df4e2d9d0f5250ffa122a19,0.60675048828125,0.2556183636188507,0.165350079536438,0.2676415036452983,0.018240804782472,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L019/acquisitions.npz
L019_A4,L019,train_like_id,A4,joint,Nikon D80,True,FL2,True,ID,appearance2,5273644244422260962,7cf72a7a66ecdb625416d2c8df3d55bfe921eab0ebb6c8a50bee99939b62aadb,b759056d7c8d97b6e15746e6e8cc4a4f90d817105da1a26ac01a50e96bf14055,01e4df78e4e9d1253ac3680385ce53f0bc9438a25b557e989c658b1ca8c8cb51,0.0339153375261268,1.0237868192153905,569e7be9527d5aa3af5c265e0f3e89be1e1c65f3b4ce7427e6f31b2f55f9cb18,ee6f73ae254a3133a57899077d3d73fd290103b28b5d4c705845b6a5793b2c21,41ec5439ab2be7a9c964a2406f49797e31776abdb150da59c0cfeb3af7ba157d,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,c284e3eaf4f9ca89177c4eb48acdbd81b18aebb5db7d9819dfe36aaaa17e57ba,afb252083a8b68262ff6735cd091bfead1e6d56c631bb201df43d6c1387568ee,25a4871ddda0c858b62dab9287abde14fbf961aa832d789e2bb7219755f8af2a,0.60675048828125,0.2796002328395843,0.1589751541614532,0.3144899091433207,0.0254854306829004,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L019/acquisitions.npz
L020_A0,L020,train_like_id,A0,reference,Nikon D80,True,FL2,True,ID,appearance0,2743990177431152696,89b74541665b8231c061fd28aac62754034f8a30e45a87140584f75719750afb,562247ac4ccb15074381bb2bc2d6edcbebd274e18ed834f99ada60fa897f8bd5,cdbb735cad63148e5b34d02e6e493f43160c55346b9f178a1356cefe554f9917,-0.1216257130880654,0.9191513134135944,e7dc881b6331d3b8e566d67d6261b7ee855d0fe43ff49e6037e5b1e25ea72ea6,e3ca7cfb9168689416eb4959b4dde1816ea24158a597a018c994ad4c5ce81eaf,e961121b80734e34bb96c02fde981ede4b5b9789bef39437d1609516ff63a463,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,e29c17090f4583d5f417b1966a596148b7557856ef803c1ef002e8e7a271a197,c8efcffe5fefe19c30c12967ffc04d49663195f0c79bfaf92052faafac9c98bf,711c760a45d5d550e08c80f98a570edce28bbce5bf4b343ead121d8f2eb988f9,0.4744873046875,0.2496450841426849,0.1539205610752105,0.2843431057804415,0.0258947442199752,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L020/acquisitions.npz
L020_A1,L020,train_like_id,A1,camera_only,Pentax Q,True,FL2,True,ID,appearance0,2743990177431152696,89b74541665b8231c061fd28aac62754034f8a30e45a87140584f75719750afb,562247ac4ccb15074381bb2bc2d6edcbebd274e18ed834f99ada60fa897f8bd5,cdbb735cad63148e5b34d02e6e493f43160c55346b9f178a1356cefe554f9917,-0.1216257130880654,0.9191513134135944,e7dc881b6331d3b8e566d67d6261b7ee855d0fe43ff49e6037e5b1e25ea72ea6,e3ca7cfb9168689416eb4959b4dde1816ea24158a597a018c994ad4c5ce81eaf,e961121b80734e34bb96c02fde981ede4b5b9789bef39437d1609516ff63a463,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,e14e6e73939f646093be44e502a42b9deebd679234e8147640cdb46b46edfb58,57a80145d248467f0a550ca639b2034c7724db7643c1da5b628de183c40ff6a1,f63753c2e4212c2146cbd9854a2f0ebf92911f7c8277001fbe976fe0171d2a93,0.4744873046875,0.2381557524204254,0.1735485196113586,0.2841236780950645,0.0258026255079997,0.0070241292317708,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L020/acquisitions.npz
L020_A2,L020,train_like_id,A2,light_only,Nikon D80,True,D65,True,ID,appearance0,2743990177431152696,89b74541665b8231c061fd28aac62754034f8a30e45a87140584f75719750afb,562247ac4ccb15074381bb2bc2d6edcbebd274e18ed834f99ada60fa897f8bd5,cdbb735cad63148e5b34d02e6e493f43160c55346b9f178a1356cefe554f9917,-0.1216257130880654,0.9191513134135944,e7dc881b6331d3b8e566d67d6261b7ee855d0fe43ff49e6037e5b1e25ea72ea6,e3ca7cfb9168689416eb4959b4dde1816ea24158a597a018c994ad4c5ce81eaf,e961121b80734e34bb96c02fde981ede4b5b9789bef39437d1609516ff63a463,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,2b43a38636ad2b1e60549a590cba8fc7df02ea818d67c7b764a225524abfb6f6,1ab2763025733883929557472e55352dd1fc4a0ba2b6b09aad0ea900a996269f,68f1bba9a36263b9799368e175bdb2be8a35a861691c87c4837875365261779e,0.4744873046875,0.260610967874527,0.161571979522705,0.2764259526163582,0.0255482591988391,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L020/acquisitions.npz
L020_A3,L020,train_like_id,A3,appearance_only,Nikon D80,True,FL2,True,ID,appearance1,11414917739487563382,eb5eb14a078cc64c6639cffa77f5694f2e6dbc7879f9294a613e2cde1e1dabaf,8a39d2abd3999ab73c34db2476849cddf303ce389b35826850f9a700589b4a90,241f54aa200c6eef151684cfe169c3b812638e13ac1a54097daa83368791d427,0.3965223995961072,1.3163310819741634,e7dc881b6331d3b8e566d67d6261b7ee855d0fe43ff49e6037e5b1e25ea72ea6,e3ca7cfb9168689416eb4959b4dde1816ea24158a597a018c994ad4c5ce81eaf,e961121b80734e34bb96c02fde981ede4b5b9789bef39437d1609516ff63a463,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,909d267155b5bc9a04b20f1f53902191237503991abf503d1fbe7aae226b6a89,461f39bf1fab225af6c2dc71500c2e6b87863f23f53d98fe19d32c093f8f0ba2,8142d5f811a1309ac3a4b965f1e8853cd8badfdeee1d9b8091233a75e872cf27,0.4744873046875,0.2940182387828827,0.1767010688781738,0.3345262880161004,0.0190547640608448,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L020/acquisitions.npz
L020_A4,L020,train_like_id,A4,joint,Pentax Q,True,D65,True,ID,appearance2,14419471797949822241,af27ede1e81d1667cea5d1e28047db7f8230f4a50b4ce8e93dc68e18503ed310,2377931823c9a1f677c18b90c87c3988d574572d5555435a62194b75688eff3f,583ed073d0199d827403ce5706530927dfbfde665ffba0d1b5e6106a6ee9085f,-0.2449503830476026,0.8438448170159029,e7dc881b6331d3b8e566d67d6261b7ee855d0fe43ff49e6037e5b1e25ea72ea6,e3ca7cfb9168689416eb4959b4dde1816ea24158a597a018c994ad4c5ce81eaf,e961121b80734e34bb96c02fde981ede4b5b9789bef39437d1609516ff63a463,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,8ebff9d867f958fb615baa8136d33ebdc48754c200ff21205b077b2365749a00,7815e5ad45bb60e0eead957f7da7524260de7bb6b30392f43fdde698141b2541,5a3eb96e165afea42af4864900bb70334054174f51a9296c399578e2210e8978,0.4744873046875,0.2410508096218109,0.1689777672290802,0.2661038961694074,0.023901179111535,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L020/acquisitions.npz
