candidate,subject_id,outer_fold,wavelength_nm,signed_residual,log_residual,band_role
V2R-0,p018,2,570,-0.009496237058203405,-0.05620055892058984,fit
V2R-0,p018,2,580,-0.022073711299502113,-0.12698973721190265,fit
V2R-0,p018,2,590,0.01815691230056521,0.09309891892818922,fit
V2R-0,p018,2,600,0.04816016711195853,0.20330541866113427,fit
V2R-0,p018,2,610,0.04104195840017655,0.1496127925639581,fit
V2R-0,p018,2,620,0.058208423113178476,0.19945994020702607,fit
V2R-0,p018,2,630,0.052251136093292405,0.16543726100780098,fit
V2R-0,p018,2,640,0.06444140318388436,0.19746977253418319,fit
V2R-0,p018,2,650,0.04926249153718543,0.1411091113478118,fit
V2R-0,p018,2,660,0.07051622962761533,0.20022060088916194,fit
V2R-0,p018,2,670,0.05235449567874151,0.13953712320330713,fit
V2R-0,p018,2,680,0.08556295006052161,0.23087583031313597,fit
V2R-0,p018,2,690,0.04486963548000389,0.11086886288564113,edge_diagnostic
V2R-0,p018,2,700,0.061123639717466094,0.1502383937929309,edge_diagnostic
V2R-0,p020,2,400,-0.204646844540811,-0.5715217829227409,edge_diagnostic
V2R-0,p020,2,410,-0.18906997895809285,-0.5550871167984581,edge_diagnostic
V2R-0,p020,2,420,-0.14771390312945254,-0.46673000277686627,fit
V2R-0,p020,2,430,-0.1665595003121974,-0.5156291331119549,fit
V2R-0,p020,2,440,-0.11722015654907442,-0.38317549731314704,fit
V2R-0,p020,2,450,-0.07369417433030251,-0.23746395960622602,fit
V2R-0,p020,2,460,-0.050404988686694685,-0.15486622520357574,fit
V2R-0,p020,2,470,-0.014543836511916708,-0.04513154925378404,fit
V2R-0,p020,2,480,0.019883506385875327,0.06304175090952957,fit
V2R-0,p020,2,490,0.029179358773449127,0.09294896396747787,fit
V2R-0,p020,2,500,0.026361057227142826,0.08325845467362103,fit
V2R-0,p020,2,510,0.021979598450594162,0.06978756625423665,fit
V2R-0,p020,2,520,0.006958724555138962,0.022676412232805365,fit
V2R-0,p020,2,530,0.004133609770851254,0.014944542141408723,fit
V2R-0,p020,2,540,-0.0008130198900954677,-0.0031525453886922516,fit
V2R-0,p020,2,550,-0.004553623512132343,-0.017369567556323906,fit
V2R-0,p020,2,560,0.009656197390805088,0.036773532119227514,fit
V2R-0,p020,2,570,-0.03881382648866999,-0.14273125513477458,fit
V2R-0,p020,2,580,-0.023779350094587676,-0.09229568316424075,fit
V2R-0,p020,2,590,0.05620887703822247,0.19451050211170018,fit
V2R-0,p020,2,600,0.09893979908951461,0.2721802203529955,fit
V2R-0,p020,2,610,0.11583038095168757,0.2866119900808285,fit
V2R-0,p020,2,620,0.1324255116406055,0.307833005936172,fit
V2R-0,p020,2,630,0.1337944668164045,0.29511206961369785,fit
V2R-0,p020,2,640,0.13918949273233788,0.2979652882381024,fit
V2R-0,p020,2,650,0.13740188358124017,0.2857421210200016,fit
V2R-0,p020,2,660,0.14443970607717443,0.2954459940673695,fit
V2R-0,p020,2,670,0.1097372817089155,0.21180050665910855,fit
V2R-0,p020,2,680,0.17509108276229635,0.3559203219335285,fit
V2R-0,p020,2,690,0.12196994644712456,0.22998111554562584,edge_diagnostic
V2R-0,p020,2,700,0.16042504496391297,0.31114200978173145,edge_diagnostic
V2R-0,p023,2,400,-0.20569485299582935,-0.7775194438174808,edge_diagnostic
V2R-0,p023,2,410,-0.1279123798452938,-0.5552290809041873,edge_diagnostic
V2R-0,p023,2,420,-0.05254467447311645,-0.26839096790828765,fit
V2R-0,p023,2,430,-0.026921763674280758,-0.14649572943683142,fit
V2R-0,p023,2,440,-0.009515685444085598,-0.053579254021563605,fit
V2R-0,p023,2,450,-0.0019479475012988412,-0.010556899109777751,fit
V2R-0,p023,2,460,-0.02353903145128211,-0.11316553534670692,fit
V2R-0,p023,2,470,-0.0032638600365045567,-0.015761499897499087,fit
V2R-0,p023,2,480,0.012515873731823862,0.060417502557754466,fit
V2R-0,p023,2,490,0.0053189075655096785,0.024642877194950286,fit
V2R-0,p023,2,500,-0.004359299857293358,-0.019390937055655977,fit
V2R-0,p023,2,510,-0.0057081163714674255,-0.025163210649724377,fit
V2R-0,p023,2,520,-0.00646078678014439,-0.02914732452678792,fit
V2R-0,p023,2,530,-0.0114414666173481,-0.054912068392463764,fit
V2R-0,p023,2,540,-0.006394228096728932,-0.032750949023767406,fit
V2R-0,p023,2,550,-0.01337331303819339,-0.06614881267392869,fit
V2R-0,p023,2,560,-0.01357304611118762,-0.06488188122098504,fit
V2R-0,p023,2,570,-0.02158526371260533,-0.10500314900103724,fit
V2R-0,p023,2,580,-0.015689916001802917,-0.0785475376630258,fit
V2R-0,p023,2,590,0.023679481064862312,0.10211487305462863,fit
V2R-0,p023,2,600,0.043563389687113596,0.14864737180143917,fit
V2R-0,p023,2,610,0.040853268247436014,0.12227612807593435,fit
V2R-0,p023,2,620,0.05393374645095056,0.15095599770271695,fit
V2R-0,p023,2,630,0.04680329528139099,0.12208296374382488,fit
V2R-0,p023,2,640,0.04689710096137634,0.11705277536723768,fit
V2R-0,p023,2,650,0.048491860976067835,0.11705716738056415,fit
V2R-0,p023,2,660,0.05447639341437405,0.12818161214631885,fit
V2R-0,p023,2,670,0.026461688277383655,0.0585327737214153,fit
V2R-0,p023,2,680,0.09267187068058902,0.21569430399659106,fit
V2R-0,p023,2,690,0.030497104356599303,0.06436661562566759,edge_diagnostic
V2R-0,p023,2,700,0.08247469387574319,0.1808399892582485,edge_diagnostic
V2R-0,p037,2,400,-0.2363156673353688,-0.7784830903676566,edge_diagnostic
V2R-0,p037,2,410,-0.14619938470887395,-0.5565910335282607,edge_diagnostic
V2R-0,p037,2,420,-0.0652598341340219,-0.28953963904336133,fit
V2R-0,p037,2,430,-0.038295435224685176,-0.17837756227398005,fit
V2R-0,p037,2,440,-0.028591572991214342,-0.13216521091117284,fit
V2R-0,p037,2,450,0.0034756661688010726,0.015792103239680166,fit
V2R-0,p037,2,460,-0.0013695478598405586,-0.005655189111240189,fit
V2R-0,p037,2,470,0.007137647341555697,0.028436293763996368,fit
V2R-0,p037,2,480,0.020100641585316492,0.07854578100682352,fit
V2R-0,p037,2,490,0.025174980077494663,0.0964066775068515,fit
V2R-0,p037,2,500,0.021148447381662827,0.0783447002711597,fit
V2R-0,p037,2,510,0.012241830879038074,0.04403692129862069,fit
V2R-0,p037,2,520,0.0032076746806474765,0.011546399152285725,fit
V2R-0,p037,2,530,-0.006019221129425545,-0.022781997601879267,fit
V2R-0,p037,2,540,-0.016444544986859905,-0.06412484164807952,fit
V2R-0,p037,2,550,-0.017657454833432396,-0.067032291520978,fit
V2R-0,p037,2,560,-0.01755906417516223,-0.06403982121630625,fit
V2R-0,p037,2,570,-0.031205429043377975,-0.11467265592999887,fit
V2R-0,p037,2,580,-0.02624793266505626,-0.09827816194890682,fit
V2R-0,p037,2,590,0.028797785042145696,0.09419094757414959,fit
V2R-0,p037,2,600,0.0437789146690028,0.11738391057835018,fit
V2R-0,p037,2,610,0.04224651766416776,0.10280377302576016,fit
V2R-0,p037,2,620,0.04235621043335153,0.09677197017647177,fit
V2R-0,p037,2,630,0.029875422623251935,0.06442967789452947,fit
V2R-0,p037,2,640,0.024036343237391122,0.049884733353852795,fit
V2R-0,p037,2,650,0.03149743125080762,0.06418863033833344,fit
V2R-0,p037,2,660,0.029382829990654002,0.05833325532573497,fit
V2R-0,p037,2,670,0.03296265063288223,0.06429648918435016,fit
V2R-0,p037,2,680,0.05985783934668143,0.11759270063804628,fit
V2R-0,p037,2,690,0.0194230433895225,0.03601482771324038,edge_diagnostic
V2R-0,p037,2,700,0.030190564352083893,0.05573497128657812,edge_diagnostic
V2R-0,p038,2,400,-0.25082928594471354,-0.9407458396611815,edge_diagnostic
V2R-0,p038,2,410,-0.1456029636785781,-0.6508186583513429,edge_diagnostic
V2R-0,p038,2,420,-0.07135713581341513,-0.3734589284384897,fit
V2R-0,p038,2,430,-0.04856112019488851,-0.26848984842030865,fit
V2R-0,p038,2,440,-0.03319228374246505,-0.18897246631468834,fit
V2R-0,p038,2,450,-0.0031008706378362894,-0.01825717185725151,fit
V2R-0,p038,2,460,-0.0074020306300124905,-0.040490224426918076,fit
V2R-0,p038,2,470,0.0012011755484737374,0.006442017691738355,fit
V2R-0,p038,2,480,0.013302873850715685,0.07089238544946919,fit
V2R-0,p038,2,490,0.018090796460110414,0.09514548913355547,fit
V2R-0,p038,2,500,0.01670209129182393,0.08560256188347881,fit
V2R-0,p038,2,510,0.013729638172439773,0.06914552320600698,fit
V2R-0,p038,2,520,0.007997001816177157,0.040515934785966934,fit
V2R-0,p038,2,530,0.0008607769050162084,0.004583441405766386,fit
V2R-0,p038,2,540,-0.011278215029929206,-0.06098914046904502,fit
V2R-0,p038,2,550,-0.02371860857815905,-0.12193132494106651,fit
V2R-0,p038,2,560,-0.017798316795393954,-0.0897324482877655,fit
V2R-0,p038,2,570,-0.030587831080368305,-0.15435450255784144,fit
V2R-0,p038,2,580,-0.03310802047616815,-0.16798090456525783,fit
V2R-0,p038,2,590,0.007185167847333085,0.03190008191631977,fit
V2R-0,p038,2,600,0.03559855144575996,0.12858727201309028,fit
V2R-0,p038,2,610,0.04420601004606933,0.14272028118790026,fit
V2R-0,p038,2,620,0.04929161759303735,0.14676097764188878,fit
V2R-0,p038,2,630,0.04772526958038881,0.13311318964414398,fit
V2R-0,p038,2,640,0.04730339748576945,0.12580332730893895,fit
V2R-0,p038,2,650,0.05029854696067021,0.1292816606700885,fit
V2R-0,p038,2,660,0.04923086290942946,0.12194515139717954,fit
V2R-0,p038,2,670,0.05152481219985716,0.12400807296568317,fit
V2R-0,p038,2,680,0.07378323130965747,0.17720201372632327,fit
V2R-0,p038,2,690,0.03928786229316539,0.08800919460882661,edge_diagnostic
V2R-0,p038,2,700,0.04930206459512637,0.10929512029634147,edge_diagnostic
V2R-0,p041,2,400,-0.1973359839553097,-0.7417482343628545,edge_diagnostic
V2R-0,p041,2,410,-0.13290992302774218,-0.5609983929069191,edge_diagnostic
V2R-0,p041,2,420,-0.061547927269086644,-0.300925970113777,fit
V2R-0,p041,2,430,-0.03451227626382597,-0.17854990351187228,fit
V2R-0,p041,2,440,-0.014771814045049347,-0.07839208273878251,fit
V2R-0,p041,2,450,-0.004270302797545339,-0.02154529435851127,fit
V2R-0,p041,2,460,-0.000610395018280474,-0.002875352681658727,fit
V2R-0,p041,2,470,0.013017646516180065,0.06010026667092827,fit
V2R-0,p041,2,480,0.027254013014190115,0.12420362358886772,fit
V2R-0,p041,2,490,0.029414895383435058,0.13038857305851015,fit
V2R-0,p041,2,500,0.02125191417397565,0.08994225741245199,fit
V2R-0,p041,2,510,0.018038615038896783,0.07463960887049614,fit
V2R-0,p041,2,520,0.007410185286010562,0.030407422978489196,fit
V2R-0,p041,2,530,-0.006285858206686729,-0.026693958191038147,fit
V2R-0,p041,2,540,-0.011436843480538778,-0.050283827879876286,fit
V2R-0,p041,2,550,-0.023351825922060393,-0.09761706145858384,fit
V2R-0,p041,2,560,-0.016080859392750835,-0.0654775122934601,fit
V2R-0,p041,2,570,-0.026829934370261432,-0.11011235599244928,fit
V2R-0,p041,2,580,-0.02472170766351814,-0.10269693749572895,fit
V2R-0,p041,2,590,0.024796555114525443,0.08989252667900605,fit
V2R-0,p041,2,600,0.03823706437726587,0.11274153921923014,fit
V2R-0,p041,2,610,0.02109899641891405,0.05491835679661472,fit
V2R-0,p041,2,620,0.025459019490711887,0.06228736222866249,fit
V2R-0,p041,2,630,0.01435116269843334,0.033036599792310106,fit
V2R-0,p041,2,640,0.011389974069952347,0.025214616332984607,fit
V2R-0,p041,2,650,-0.0008304212897449759,-0.0017620690365461877,fit
V2R-0,p041,2,660,0.021001275777695505,0.04439745975262532,fit
V2R-0,p041,2,670,-0.014952440159670566,-0.029744385545951713,fit
V2R-0,p041,2,680,0.05685547876980285,0.11909669620108554,fit
V2R-0,p041,2,690,-0.017365113804889587,-0.033046233905619116,edge_diagnostic
V2R-0,p041,2,700,0.029249208571630825,0.05725830398132503,edge_diagnostic
V2R-0,p008,3,400,-0.22467823709402207,-0.7003490916819917,edge_diagnostic
V2R-0,p008,3,410,-0.17969735226197414,-0.6066302145498512,edge_diagnostic
V2R-0,p008,3,420,-0.1531158061226045,-0.5443072772407676,fit
V2R-0,p008,3,430,-0.1698223051866256,-0.5904019348715596,fit
V2R-0,p008,3,440,-0.1351586420648257,-0.4889347974687086,fit
V2R-0,p008,3,450,-0.07938125856122838,-0.2946125359772065,fit
V2R-0,p008,3,460,-0.051515909646214,-0.18640025100923863,fit
V2R-0,p008,3,470,-0.03470503862845187,-0.12378137328978722,fit
V2R-0,p008,3,480,-0.015019991188351234,-0.05355132895676262,fit
V2R-0,p008,3,490,0.001972437155857598,0.007131245760898741,fit
V2R-0,p008,3,500,0.023800513993585626,0.08864309601184428,fit
V2R-0,p008,3,510,0.01167918137315449,0.04268495247962356,fit
V2R-0,p008,3,520,-0.000643927939709632,-0.002392522641601502,fit
V2R-0,p008,3,530,0.013671622439813236,0.057490599330280556,fit
V2R-0,p008,3,540,0.003476214283822082,0.015329792459203295,fit
V2R-0,p008,3,550,-0.03162394464138424,-0.1280256345974502,fit
V2R-0,p008,3,560,0.013116857989886821,0.05646077663337956,fit
V2R-0,p008,3,570,-0.02299390177891686,-0.09620586517579333,fit
V2R-0,p008,3,580,-0.01266319005101485,-0.055339973673269593,fit
V2R-0,p008,3,590,0.05090209765864681,0.1961016549206498,fit
V2R-0,p008,3,600,0.10870974324449834,0.34571371647781746,fit
V2R-0,p008,3,610,0.1396554755212382,0.40741897962466755,fit
V2R-0,p008,3,620,0.1437220233924555,0.3843986213077567,fit
V2R-0,p008,3,630,0.1545612747486732,0.3949692701719043,fit
V2R-0,p008,3,640,0.16980052312948324,0.42460963016664954,fit
V2R-0,p008,3,650,0.16226638249888342,0.38819177583979847,fit
V2R-0,p008,3,660,0.15654720271933814,0.36049198353652134,fit
V2R-0,p008,3,670,0.13644349625298519,0.29853995500148023,fit
V2R-0,p008,3,680,0.1908556305872695,0.43651536504765576,fit
V2R-0,p008,3,690,0.14546054412731474,0.30730707230400844,edge_diagnostic
V2R-0,p008,3,700,0.15981177095556354,0.3378078741629823,edge_diagnostic
V2R-0,p014,3,400,-0.27124458623371145,-1.102742178530122,edge_diagnostic
V2R-0,p014,3,410,-0.18434962708982167,-0.8655210565724083,edge_diagnostic
V2R-0,p014,3,420,-0.10095742176091568,-0.5633838589925817,fit
V2R-0,p014,3,430,-0.07475563811416719,-0.4444153543068836,fit
V2R-0,p014,3,440,-0.03927995636307707,-0.2556022449328279,fit
V2R-0,p014,3,450,-0.03288580379076278,-0.2104796756087075,fit
V2R-0,p014,3,460,-0.03312889741738059,-0.20249106966634134,fit
V2R-0,p014,3,470,-0.015083522270063043,-0.09376251462637653,fit
V2R-0,p014,3,480,-0.005471248079810587,-0.033786503671545454,fit
V2R-0,p014,3,490,0.0029556580518354247,0.018224901001088423,fit
V2R-0,p014,3,500,0.008130547751883738,0.04967151232837086,fit
V2R-0,p014,3,510,0.010969362187073284,0.066548630310586,fit
V2R-0,p014,3,520,0.012659809452973347,0.07804167686159857,fit
V2R-0,p014,3,530,0.011014469454899672,0.07132513096093729,fit
V2R-0,p014,3,540,0.002209501668554409,0.014432552692417833,fit
V2R-0,p014,3,550,-0.013133060296888183,-0.0799748462745431,fit
V2R-0,p014,3,560,0.0016744102674403905,0.010276418746435478,fit
V2R-0,p014,3,570,-0.007176225262211955,-0.04396789016539371,fit
V2R-0,p014,3,580,-0.02232361638464911,-0.13166619987020356,fit
V2R-0,p014,3,590,0.017635016210396898,0.0931605678189209,fit
V2R-0,p014,3,600,0.05048977587583808,0.22193449684898892,fit
V2R-0,p014,3,610,0.046524315945294104,0.17733641038283787,fit
V2R-0,p014,3,620,0.06385292420411781,0.22875552148775036,fit
V2R-0,p014,3,630,0.061530519845735654,0.20445349776622312,fit
V2R-0,p014,3,640,0.07579903801579851,0.2443996067153389,fit
V2R-0,p014,3,650,0.06185431751157372,0.18608753037353365,fit
V2R-0,p014,3,660,0.08238004003409582,0.24537122138675937,fit
V2R-0,p014,3,670,0.06481460824839724,0.18071654242683655,fit
V2R-0,p014,3,680,0.09992594313476955,0.2831997222851713,fit
V2R-0,p014,3,690,0.05889323388217965,0.15193839521065478,edge_diagnostic
V2R-0,p014,3,700,0.07676532251588708,0.1973719983761124,edge_diagnostic
V2R-0,p015,3,400,-0.21999946834975287,-0.679039757337594,edge_diagnostic
V2R-0,p015,3,410,-0.14991461896228345,-0.5199800936045776,edge_diagnostic
V2R-0,p015,3,420,-0.06203325792928996,-0.25266232964557456,fit
V2R-0,p015,3,430,-0.03451873596727509,-0.14883027025850848,fit
V2R-0,p015,3,440,-0.007263100591386934,-0.03269853697582592,fit
V2R-0,p015,3,450,-0.0026782541378929936,-0.011256733160341703,fit
V2R-0,p015,3,460,-0.007727658678197358,-0.029624645176584474,fit
V2R-0,p015,3,470,0.010829843278107376,0.041055142356396734,fit
V2R-0,p015,3,480,0.017338817907662674,0.06415821348218587,fit
V2R-0,p015,3,490,0.018961228138957897,0.06923705540197789,fit
V2R-0,p015,3,500,0.015184323958178425,0.054498990488226706,fit
V2R-0,p015,3,510,0.012276309982539702,0.04404523678084593,fit
V2R-0,p015,3,520,0.006188354927578965,0.022871497485100978,fit
V2R-0,p015,3,530,-0.0001195156446384682,-0.0004804320312266075,fit
V2R-0,p015,3,540,-0.015778015967602144,-0.06581277755517334,fit
V2R-0,p015,3,550,-0.027456932158667346,-0.11054218790079018,fit
V2R-0,p015,3,560,-0.01605660041037618,-0.06415476210872506,fit
V2R-0,p015,3,570,-0.03130902866719637,-0.12724867555956965,fit
V2R-0,p015,3,580,-0.04789945330887824,-0.19272133630766586,fit
V2R-0,p015,3,590,0.011855380095458501,0.04178211541924903,fit
V2R-0,p015,3,600,0.04832197705213698,0.13711504121635643,fit
V2R-0,p015,3,610,0.02430930815206961,0.0591784484390101,fit
V2R-0,p015,3,620,0.044410272787223926,0.10239234771386219,fit
V2R-0,p015,3,630,0.03021329212294188,0.06505262000474588,fit
V2R-0,p015,3,640,0.04647243603355483,0.0982165437279825,fit
V2R-0,p015,3,650,0.02448284657522931,0.04916982643097623,fit
V2R-0,p015,3,660,0.0579165070281768,0.11736320101193654,fit
V2R-0,p015,3,670,0.03187522676308807,0.061511908266807525,fit
V2R-0,p015,3,680,0.08130764342550417,0.1615354088623746,fit
V2R-0,p015,3,690,0.02845440340553118,0.05261395470608832,edge_diagnostic
V2R-0,p015,3,700,0.053578578914149855,0.10006065960776633,edge_diagnostic
V2R-0,p021,3,400,-0.17650415821833387,-0.48041912828382294,edge_diagnostic
V2R-0,p021,3,410,-0.16105055016468606,-0.46374347380168457,edge_diagnostic
V2R-0,p021,3,420,-0.12177466991774738,-0.3780222944669196,fit
V2R-0,p021,3,430,-0.1430234057529819,-0.43413486685093194,fit
V2R-0,p021,3,440,-0.09978349149295013,-0.3168875182817721,fit
V2R-0,p021,3,450,-0.050003476670180125,-0.15675940706050695,fit
V2R-0,p021,3,460,-0.02620025451378588,-0.0778846473831567,fit
V2R-0,p021,3,470,0.008806841328843018,0.026369066890596926,fit
V2R-0,p021,3,480,0.039698767335268725,0.12076860099027087,fit
V2R-0,p021,3,490,0.04355262823633771,0.13228587131254899,fit
V2R-0,p021,3,500,0.03300428080472262,0.09852995087146965,fit
V2R-0,p021,3,510,0.02159925242420191,0.06438418487140352,fit
V2R-0,p021,3,520,-0.0009808187741906504,-0.0029830236796093423,fit
V2R-0,p021,3,530,-0.0072133071428063245,-0.024306283913779092,fit
V2R-0,p021,3,540,-0.01423002965294623,-0.05140762165668655,fit
V2R-0,p021,3,550,-0.02113168471189697,-0.07486529280943621,fit
V2R-0,p021,3,560,-0.0022069126827486407,-0.00786794989518591,fit
V2R-0,p021,3,570,-0.050229104448860584,-0.17446075582727483,fit
V2R-0,p021,3,580,-0.02882922468934601,-0.106861417442079,fit
V2R-0,p021,3,590,0.055014372513814636,0.18158159145484976,fit
V2R-0,p021,3,600,0.09238907147974607,0.2399045771395536,fit
V2R-0,p021,3,610,0.10150216924075423,0.2351366167315979,fit
V2R-0,p021,3,620,0.11305862819909102,0.2450925084390998,fit
V2R-0,p021,3,630,0.10881526860268848,0.2231868333634902,fit
V2R-0,p021,3,640,0.10969080718982699,0.21785558417967477,fit
V2R-0,p021,3,650,0.10350139424963406,0.19940005773059077,fit
V2R-0,p021,3,660,0.11192166583711699,0.21280358773285024,fit
V2R-0,p021,3,670,0.06710302565594184,0.11995667001584709,fit
V2R-0,p021,3,680,0.14014617707019555,0.26459081174564325,fit
V2R-0,p021,3,690,0.0770523408558681,0.13472987707366968,edge_diagnostic
V2R-0,p021,3,700,0.12391248233352636,0.22418820748537738,edge_diagnostic
V2R-0,p022,3,400,-0.18687288894224902,-0.5173228389380905,edge_diagnostic
V2R-0,p022,3,410,-0.17444478385985118,-0.507435066418676,edge_diagnostic
V2R-0,p022,3,420,-0.13012853226882137,-0.4099948509244691,fit
V2R-0,p022,3,430,-0.1506403417010525,-0.46415849207237425,fit
V2R-0,p022,3,440,-0.10867467145871618,-0.3499274379272518,fit
V2R-0,p022,3,450,-0.06364651478743233,-0.2016674678108885,fit
V2R-0,p022,3,460,-0.04411729090756794,-0.13215413758012717,fit
V2R-0,p022,3,470,-0.006639778645240346,-0.02011391540751184,fit
V2R-0,p022,3,480,0.021680304190225097,0.06643469309266714,fit
V2R-0,p022,3,490,0.025571605237124706,0.07813631250392805,fit
V2R-0,p022,3,500,0.016997012812176637,0.0511334635566536,fit
V2R-0,p022,3,510,0.014019230921315962,0.042573995288128996,fit
V2R-0,p022,3,520,-0.005932995436449928,-0.018401786198233072,fit
V2R-0,p022,3,530,-0.004786568836286753,-0.016595985878064656,fit
V2R-0,p022,3,540,-0.01172951605524053,-0.04351639522143791,fit
V2R-0,p022,3,550,-0.020104821427477215,-0.07287212114485264,fit
V2R-0,p022,3,560,0.006474655022868425,0.023955987465642536,fit
V2R-0,p022,3,570,-0.03676322439051882,-0.13304074804832666,fit
V2R-0,p022,3,580,-0.02221093424350218,-0.08483217678707233,fit
V2R-0,p022,3,590,0.06111724615467656,0.2084771250726576,fit
V2R-0,p022,3,600,0.10906903139214302,0.29708837452877934,fit
V2R-0,p022,3,610,0.12131170071877384,0.29503783637943604,fit
V2R-0,p022,3,620,0.13387159896047057,0.30436471474663707,fit
V2R-0,p022,3,630,0.1345292907302839,0.29026780169265387,fit
V2R-0,p022,3,640,0.1372976288923748,0.28690493506091375,fit
V2R-0,p022,3,650,0.13491803931186935,0.2740226981362962,fit
V2R-0,p022,3,660,0.14260279302098544,0.2853206455256596,fit
V2R-0,p022,3,670,0.1056261023536853,0.19932635282424005,fit
V2R-0,p022,3,680,0.16786516625379694,0.3321498733668218,fit
V2R-0,p022,3,690,0.11948754706543141,0.22096751088524735,edge_diagnostic
V2R-0,p022,3,700,0.15848046229462626,0.30160151175999256,edge_diagnostic
V2R-0,p028,3,400,-0.1888341659630206,-0.6657855911660056,edge_diagnostic
V2R-0,p028,3,410,-0.12099846554127325,-0.48208742994717535,edge_diagnostic
V2R-0,p028,3,420,-0.04359364408851368,-0.20388248142748977,fit
V2R-0,p028,3,430,-0.019173576747610444,-0.09484003216116355,fit
V2R-0,p028,3,440,-0.0045474481404600975,-0.02293204312518582,fit
V2R-0,p028,3,450,0.005039826997803948,0.024166809562660374,fit
V2R-0,p028,3,460,-0.013988675530910682,-0.05949296980589236,fit
V2R-0,p028,3,470,0.007892154013345837,0.033535781824042044,fit
V2R-0,p028,3,480,0.024520311856748772,0.10378368092638635,fit
V2R-0,p028,3,490,0.01638469659310321,0.06665824518066588,fit
V2R-0,p028,3,500,0.0032588544954822996,0.012702307734731244,fit
V2R-0,p028,3,510,-0.003743122322929615,-0.014358894570351666,fit
V2R-0,p028,3,520,-0.00857899188654837,-0.03360887386759104,fit
V2R-0,p028,3,530,-0.020679149077000747,-0.08579787849065856,fit
V2R-0,p028,3,540,-0.015476259904249279,-0.06884638274075572,fit
V2R-0,p028,3,550,-0.020793318392708038,-0.08996493370735248,fit
V2R-0,p028,3,560,-0.022454091808348037,-0.09366180431233828,fit
V2R-0,p028,3,570,-0.031859303443694004,-0.13573532552001488,fit
V2R-0,p028,3,580,-0.024298048928304367,-0.106995672501633,fit
V2R-0,p028,3,590,0.02265837698254569,0.08592993265988125,fit
V2R-0,p028,3,600,0.043358779824994476,0.13035910209635126,fit
V2R-0,p028,3,610,0.04021453295989025,0.10680219142658476,fit
V2R-0,p028,3,620,0.052207805451844724,0.13005903023789456,fit
V2R-0,p028,3,630,0.037221059274671064,0.08621947116150186,fit
V2R-0,p028,3,640,0.031839747760667336,0.07052930809017388,fit
V2R-0,p028,3,650,0.03171035154412427,0.06814486494724048,fit
V2R-0,p028,3,660,0.03357983593793101,0.07032130887160881,fit
V2R-0,p028,3,670,-0.0038800332516985003,-0.007633859916580832,fit
V2R-0,p028,3,680,0.07401929474840951,0.1543036592575988,fit
V2R-0,p028,3,690,-0.0022980040616735753,-0.004340338962530277,edge_diagnostic
V2R-0,p028,3,700,0.05592377005744886,0.11004665341582853,edge_diagnostic
V2R-0,p033,3,400,-0.22751860515207586,-0.7255015573592298,edge_diagnostic
V2R-0,p033,3,410,-0.139565939946361,-0.5132756676150425,edge_diagnostic
V2R-0,p033,3,420,-0.058170479530459784,-0.24940313523923963,fit
V2R-0,p033,3,430,-0.03356306750637694,-0.15042447447295282,fit
V2R-0,p033,3,440,-0.02447941872222184,-0.10878821174418163,fit
V2R-0,p033,3,450,0.006398074432050899,0.02771533596697906,fit
V2R-0,p033,3,460,-0.002100595482744494,-0.008189785140145123,fit
V2R-0,p033,3,470,0.0062278992355542795,0.02341760144601812,fit
V2R-0,p033,3,480,0.018830137980292427,0.06944567186628592,fit
V2R-0,p033,3,490,0.020896077731303364,0.07534998575177454,fit
V2R-0,p033,3,500,0.014970999777575378,0.05230088077518147,fit
V2R-0,p033,3,510,0.00814607018953556,0.027903796915759393,fit
V2R-0,p033,3,520,0.0026039634272383427,0.009046606065694185,fit
V2R-0,p033,3,530,-0.006409987463617761,-0.023644453584030556,fit
V2R-0,p033,3,540,-0.017670275276842784,-0.06751354049149394,fit
V2R-0,p033,3,550,-0.018294803981397434,-0.0683325599297564,fit
V2R-0,p033,3,560,-0.017015081651193087,-0.06132007938533324,fit
V2R-0,p033,3,570,-0.031336245136804775,-0.11424071655732915,fit
V2R-0,p033,3,580,-0.02743945045696866,-0.10210670432685243,fit
V2R-0,p033,3,590,0.02861488966695569,0.09247138059936133,fit
V2R-0,p033,3,600,0.04698163953646495,0.12361292963983839,fit
V2R-0,p033,3,610,0.04454606668403005,0.10581618237821289,fit
V2R-0,p033,3,620,0.04121922055775995,0.09140009273966643,fit
V2R-0,p033,3,630,0.030397869281660606,0.06375404136751606,fit
V2R-0,p033,3,640,0.025598079497705484,0.0517559673850968,fit
V2R-0,p033,3,650,0.031105152346826925,0.061673024895238515,fit
V2R-0,p033,3,660,0.02901062541113586,0.056088639927292294,fit
V2R-0,p033,3,670,0.035126068200062366,0.06694624758695056,fit
V2R-0,p033,3,680,0.060062986559273,0.11509473949813454,fit
V2R-0,p033,3,690,0.022141548758418783,0.04021101039018893,edge_diagnostic
V2R-0,p033,3,700,0.034028353050887694,0.061640813879262124,edge_diagnostic
V2R-0,p043,3,400,-0.17879466722198412,-0.6343929175441361,edge_diagnostic
V2R-0,p043,3,410,-0.11607884820327283,-0.46165730491169654,edge_diagnostic
V2R-0,p043,3,420,-0.045101662850260626,-0.20668792445217288,fit
V2R-0,p043,3,430,-0.01768476974954722,-0.08490303157441792,fit
