subject_id,capture_id,split,expression,direction,roi,model_version,observation_quantity,source_spectrum,hsi_path,hsi_sha256,rgb_path,rgb_sha256,mask_path,mask_sha256,mask_pixel_count,frozen_transform,main_observation_gain,per_spectrum_gain_fitted,side_gain_applied,normalization_applied,input_quality_status,observed_reflectance_400nm,observed_reflectance_410nm,observed_reflectance_420nm,observed_reflectance_430nm,observed_reflectance_440nm,observed_reflectance_450nm,observed_reflectance_460nm,observed_reflectance_470nm,observed_reflectance_480nm,observed_reflectance_490nm,observed_reflectance_500nm,observed_reflectance_510nm,observed_reflectance_520nm,observed_reflectance_530nm,observed_reflectance_540nm,observed_reflectance_550nm,observed_reflectance_560nm,observed_reflectance_570nm,observed_reflectance_580nm,observed_reflectance_590nm,observed_reflectance_600nm,observed_reflectance_610nm,observed_reflectance_620nm,observed_reflectance_630nm,observed_reflectance_640nm,observed_reflectance_650nm,observed_reflectance_660nm,observed_reflectance_670nm,observed_reflectance_680nm,observed_reflectance_690nm,observed_reflectance_700nm
p019,p019_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p019_neutral_front.mat",0a6474005f6a16327005377102be13507361dbf46e157bc3b48ac4427b033461,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p019_neutral_front.jpg",54c54f6f7703c37e8b57d40fe69e21ffce591eacfee489cffcc44107b83436ca,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p019_neutral_front\left_cheek.npy,a50d7a9e055d52a05b3783bcdf4faa1705c3ed07127270480780051305c3eaee,11101,transpose,1.0,False,False,none,PASS,0.4017857015132904,0.3371344613478868,0.25719686783850193,0.23129121404087982,0.20281520908040562,0.2160268436653041,0.23564604264859312,0.22615859039964903,0.2234418962981124,0.22579013138291515,0.2396101212509052,0.2438213352946832,0.24433332213186532,0.22619930343364558,0.2262055933794329,0.2343511432324732,0.23885206378488455,0.23872413695789874,0.2530674203815124,0.25983948844307037,0.31221330276304116,0.3917587422042743,0.4165459923464141,0.4620791115200973,0.468658083470018,0.520580832419796,0.49961488867779735,0.5288338154035159,0.5127165933525646,0.5573530940639557,0.5517615074085143
p019,p019_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p019_neutral_front.mat",0a6474005f6a16327005377102be13507361dbf46e157bc3b48ac4427b033461,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p019_neutral_front.jpg",54c54f6f7703c37e8b57d40fe69e21ffce591eacfee489cffcc44107b83436ca,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p019_neutral_front\right_cheek.npy,0af17efbe5c4d37d9fd14d2f55322fdb0fced82a8630cdcda694c55a574c20ac,12313,transpose,1.0,False,False,none,PASS,0.4285714328289032,0.3453249511580907,0.2516976483166218,0.21913327799188664,0.18325850742695593,0.18705702310444394,0.19619965557166097,0.1873140781153637,0.18674532141881173,0.17770529618054098,0.1755976713100722,0.1756601337383188,0.1717735665219493,0.1656974632419974,0.1662802895671991,0.1725190877190812,0.17728756092483877,0.18362551392056048,0.1871299016197554,0.18733947499380577,0.2305003356991513,0.27632722062404014,0.27639047290381313,0.3052428522714763,0.3070861346718061,0.3255942119345221,0.31311729837679536,0.35491043610232964,0.31204187398611793,0.38337396332120477,0.36531165238250196
p020,p020_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p020_neutral_front.mat",2e45251349966ba62d9490dae90e65c20cb8cc6a1bbf3c9f1d69f14eb1cce9e4,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p020_neutral_front.jpg",b78fa140e4217de1ab803be5fb598744ec33626813ce7603b8138c4f1aa79e73,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p020_neutral_front\left_cheek.npy,9aa2910a8203903e7ff314df7b9a2e3ad324e02fa8a5fd7af16ebb8878bcdf1d,12367,transpose,1.0,False,False,none,PASS,0.46268656849861145,0.44976817188899076,0.40998839493840933,0.4238028209293816,0.3749764435603993,0.35864196234911105,0.36171463105227986,0.341761468643881,0.3089478693850083,0.31115235760984206,0.3193573053486034,0.3217829717912082,0.3238302146760361,0.2913165572726939,0.2758004348788745,0.2831325234741371,0.27858205705076955,0.308867763960734,0.29126059604936927,0.2832025837238916,0.3436424260623312,0.38822536773363936,0.41852415841185575,0.4469201754218375,0.4617848344155391,0.48883447417574644,0.48751138390639426,0.5340873217409126,0.49014538557156584,0.5351798867926618,0.5102880600315984
p020,p020_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p020_neutral_front.mat",2e45251349966ba62d9490dae90e65c20cb8cc6a1bbf3c9f1d69f14eb1cce9e4,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p020_neutral_front.jpg",b78fa140e4217de1ab803be5fb598744ec33626813ce7603b8138c4f1aa79e73,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p020_neutral_front\right_cheek.npy,606c7884c26cc76e0c4d8abf53704b94e1a52a9d1fe4b8ae1fcfddff37b8d1ac,12045,transpose,1.0,False,False,none,PASS,0.4776119291782379,0.43800659462067415,0.3826187942177057,0.40330333927545325,0.3616650669393948,0.33891966273608887,0.34123596376832666,0.31783258411519455,0.3022169739015226,0.2884074745159637,0.2886554029445847,0.2873643419142695,0.284265087527956,0.2587181960052476,0.24190793208185823,0.2469879545966478,0.23854240020264683,0.27568263839930296,0.24976263246878716,0.24198001656998258,0.291094211042207,0.31370750551192117,0.322457931859617,0.33990298725484536,0.34819637328655517,0.3530398655667284,0.3622119811251565,0.40516653596449714,0.34224835475276905,0.4157447772562932,0.37860083580086545
p021,p021_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p021_neutral_front.mat",e0a7a8f379b250d3523925f84951a21c7630794453a3e0951508253311f563ff,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p021_neutral_front.jpg",b505547376424789801ad71b61912a46e2ee64ed3ae965282a72e3a275280a83,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p021_neutral_front\left_cheek.npy,73b96fe7ce072a2a17008901f1897e710e5595da7621ef020975f313f7c57361,11952,transpose,1.0,False,False,none,PASS,0.46268656849861145,0.4411354529320306,0.3999015400186181,0.4179623518216431,0.37521805677215525,0.354735240290438,0.3658618956242208,0.346727071075577,0.3195350158228507,0.3281405292140107,0.3449855617917592,0.35855817873363094,0.3647669775727991,0.3308307714532426,0.3166133864419862,0.3313252925863992,0.3165262390364205,0.3449242433998734,0.3179190754890442,0.3096203926658063,0.3875741802145285,0.44894234545401446,0.4938594355268151,0.5321288043359687,0.5497552493454236,0.5864635332733528,0.5810139561217511,0.6427239186355109,0.5885122829700888,0.6418880014072101,0.6090534926823921
p021,p021_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p021_neutral_front.mat",e0a7a8f379b250d3523925f84951a21c7630794453a3e0951508253311f563ff,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p021_neutral_front.jpg",b505547376424789801ad71b61912a46e2ee64ed3ae965282a72e3a275280a83,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p021_neutral_front\right_cheek.npy,e3903ace97df05f8bb43ed803c9275636c03d629999b2557cd93325030a89d49,13057,transpose,1.0,False,False,none,PASS,0.46268656849861145,0.4269989077511127,0.3742235889658332,0.39460045728549176,0.35975954953147493,0.33482425098441126,0.33418964360640757,0.3133165449116859,0.2993283035424952,0.288971395719841,0.2944815122067439,0.29420158872659385,0.2972632180660071,0.2727455233306273,0.2547150810216863,0.259036153615952,0.2505238600543862,0.2854006574489176,0.2545074544905219,0.24656029628772558,0.2995956882514861,0.3265868395857012,0.3355263293187818,0.35587127977760247,0.36940373937522963,0.3751130142393322,0.38337544861508377,0.4313125117748342,0.3637584135004204,0.44464526622252265,0.3991769567112442
p022,p022_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p022_neutral_front.mat",918b5279fc0f3f2282e88b2841a26b92e9ff8af4e4758ddbcdb85607ae8f3e77,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p022_neutral_front.jpg",b1525c1fc43ba0dbe507d4981b101da2c7cfa75827e01feb5ab59126b57d4152,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p022_neutral_front\left_cheek.npy,57d510510102eba3bffe2f4e9dff912996ef557d535a5f1952919087e5ee86a0,11147,transpose,1.0,False,False,none,PASS,0.46268656849861145,0.44426433642638585,0.398702222853899,0.41939354418093444,0.3821153579778098,0.3672101451213621,0.37290823671310136,0.3548532203558068,0.33494591900671367,0.341008957413635,0.3597472533238033,0.363038874427275,0.37365945410761015,0.3313247636488086,0.31508912516176224,0.33132529254311294,0.31243098938728053,0.33746986649930477,0.31455418287555403,0.3050400999843532,0.3672626069189846,0.4185831263458937,0.4625701085503806,0.4943519654257216,0.5098783662315327,0.5392623988207106,0.538790335741588,0.584256849081271,0.5454922169242877,0.5846166904862002,0.5596708065325515
p022,p022_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p022_neutral_front.mat",918b5279fc0f3f2282e88b2841a26b92e9ff8af4e4758ddbcdb85607ae8f3e77,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p022_neutral_front.jpg",b1525c1fc43ba0dbe507d4981b101da2c7cfa75827e01feb5ab59126b57d4152,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p022_neutral_front\right_cheek.npy,4add4ef03f736f0baa3b348846ccc102f640ad5d7363a86e47810b574c491514,11534,transpose,1.0,False,False,none,PASS,0.46268656849861145,0.4325027455233794,0.3754229061305523,0.39239582494633396,0.3545261779099178,0.3307288488721838,0.34057562671955566,0.3133165449116859,0.2974072058814272,0.2903263781782357,0.2917648759523104,0.28618606819887304,0.2833537483584223,0.2552602546735727,0.24079540348691353,0.24698795385455696,0.22825643682222108,0.2580823291791603,0.237080315801677,0.2278964936472363,0.2706676448676717,0.2985275447618676,0.3061078124503638,0.3227666589674527,0.33481360797550597,0.33965843843782295,0.3461867362214548,0.39246747400511595,0.33282999286882387,0.3993779554643311,0.3621399098664142
p023,p023_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p023_neutral_front.mat",6382e02b19a61af66c96708741251a964a13550af39b94655b3083067dcaf334,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p023_neutral_front.jpg",8f93814737a7105981321df33690b706c0f3d5be57c5fff7320f512bbbdeabcb,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p023_neutral_front\left_cheek.npy,b83795c2f01d4642e101be5d46c4fb0ec91233a600fe67b954af268394d37eef,8685,transpose,1.0,False,False,none,PASS,0.3692307770252228,0.2958358385903921,0.22535372013226151,0.2012159082623839,0.19078207277004822,0.19604295970793828,0.23490696935928668,0.22299873226148748,0.21344866475087088,0.23365132943277267,0.2557455587389086,0.2607166160615719,0.25634359732396206,0.2402961276287776,0.22320641177623202,0.2392241359808338,0.24256737231891634,0.2386807514121756,0.23572187043887993,0.2506360370489915,0.3054642846927891,0.3625299919427505,0.3944552433396211,0.4300097199477477,0.45063875421215016,0.47980601531673983,0.48775883604041326,0.5217244090252962,0.47895530848929013,0.5414966670124386,0.4992914498945993
p023,p023_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p023_neutral_front.mat",6382e02b19a61af66c96708741251a964a13550af39b94655b3083067dcaf334,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p023_neutral_front.jpg",8f93814737a7105981321df33690b706c0f3d5be57c5fff7320f512bbbdeabcb,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p023_neutral_front\right_cheek.npy,d31a56fc5eac543c9e18812ebd132de0bc2c4755cc9a8cd05c09a1fea43e5629,8816,transpose,1.0,False,False,none,PASS,0.39230769872665405,0.30467128096142915,0.22110995091497898,0.19397068633207937,0.17438526506339258,0.17551190922604576,0.2060310616004415,0.19534286469874473,0.1892029708976679,0.19452054891903003,0.20147990396780813,0.20238874924120864,0.19732170679755967,0.1908164641201573,0.17644207858374727,0.18247126042948336,0.19244067599143477,0.19646805967204273,0.1830043910472341,0.1935501997996596,0.24188501096813297,0.2721314006176634,0.27773854750570237,0.3021361979347148,0.3164947706972967,0.3177903006546785,0.32530803035501776,0.3693595249634427,0.3094306322191738,0.38859228841952387,0.3467170596206195
p024,p024_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p024_neutral_front.mat",5e2dde34a3fb813b7c60a1ae8ccc3fe51f1f729744802aa7b41045a8eea53e0f,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p024_neutral_front.jpg",f4aa8e94f90f7c133d9f617ff60c10e1ae2cea433afa32c199febc1e13e54af3,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p024_neutral_front\left_cheek.npy,543824a8116f67a45957059bdac3cdf6926a1aae3c299c0ab561b18cffc39e18,11455,transpose,1.0,False,False,none,PASS,0.36153846979141235,0.2914996850879561,0.22110995091497898,0.19637797243487398,0.18637817858160588,0.18482291815291774,0.22026260307131906,0.20647564447244804,0.19512007038345303,0.21311859325997773,0.2329110388604363,0.23823936397215917,0.23578593326061537,0.22386030938491785,0.2093284963516453,0.23347701139690002,0.2289529425477128,0.225451071979478,0.21950496806863384,0.24057765956246158,0.30602684525351265,0.37075972735226514,0.4105631338086937,0.4511650672423002,0.47541908261797516,0.5077500281516905,0.5145187006725678,0.5553216209080603,0.5073350442886806,0.5800734846828277,0.534246563901398
p024,p024_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p024_neutral_front.mat",5e2dde34a3fb813b7c60a1ae8ccc3fe51f1f729744802aa7b41045a8eea53e0f,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p024_neutral_front.jpg",f4aa8e94f90f7c133d9f617ff60c10e1ae2cea433afa32c199febc1e13e54af3,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p024_neutral_front\right_cheek.npy,91a5a9f53d0be980c4873dd4369be00a4546cce054a646ea151f516762846163,11417,transpose,1.0,False,False,none,PASS,0.38461539149284363,0.29796261190540463,0.21658161142840981,0.18912106400910034,0.1712338821568835,0.16880418279833975,0.19322237397945763,0.18191666505907733,0.17471328898048455,0.1792130975829096,0.18599629181284172,0.18751337998415352,0.18455157431603197,0.18174022747217577,0.16982387184117442,0.17887930568772958,0.18665646991090057,0.19083786406554282,0.17531310315789028,0.18826152253196327,0.24149319144331116,0.2730271163014777,0.2821590378123062,0.3081271273296693,0.3227943763690746,0.324715045968901,0.3332966746125692,0.37993550232886264,0.31798577603692024,0.40168616016118364,0.35947096355779706
p025,p025_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p025_neutral_front.mat",4eb19c71225951eff5276fafea6b53f34ad5109eba1a2f44b3073b44fcb1efc6,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p025_neutral_front.jpg",c155e7ff897daa38417505a0d4812582e607912577996f38e92aecba5350737f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p025_neutral_front\left_cheek.npy,9add75a8471eecf0f703e74c50710096bd51d41d89fd16d7e9c5a5c98b801819,11177,transpose,1.0,False,False,none,PASS,0.3769230842590332,0.31097110459012356,0.23554872954264283,0.2107983312782835,0.21149191044709426,0.2019783977507359,0.23494793885834042,0.22038034717718347,0.20901324758425233,0.2350436631727746,0.25366937228450936,0.25912122497342693,0.2625748335684932,0.253256065153483,0.24188979512487663,0.29382184128797917,0.26717974185882554,0.2611455098958686,0.2609157447389734,0.2819876716380918,0.3321112124149579,0.38955045879737327,0.43629911679289535,0.46489639988965337,0.48348322741207994,0.5163360346546142,0.5250160483695936,0.5645008898960953,0.5140717409442885,0.5845770359840685,0.5361360313775094
p025,p025_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p025_neutral_front.mat",4eb19c71225951eff5276fafea6b53f34ad5109eba1a2f44b3073b44fcb1efc6,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p025_neutral_front.jpg",c155e7ff897daa38417505a0d4812582e607912577996f38e92aecba5350737f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p025_neutral_front\right_cheek.npy,da4b68161c68be8e98207ae994f1e904c583a011330205c8edad2f40832364f9,11187,transpose,1.0,False,False,none,PASS,0.4076923131942749,0.32766122509110573,0.238679145462811,0.20962097636447652,0.19949899553193973,0.19604295970793828,0.22618243204723854,0.21546853786850306,0.2109374990119406,0.22243583917240084,0.23254444143546493,0.23704320679047441,0.23703457733645372,0.23694896360080975,0.22764031458065315,0.2571839094222401,0.2518985829664473,0.25561704678693786,0.24317609172530297,0.25712624670386575,0.31389971946032347,0.35682249436672464,0.373007750910034,0.401875126364871,0.4168887422624721,0.4290320892831687,0.4315744727157522,0.49279183654076064,0.41272511531249734,0.515277954554449,0.4553613662726921
p026,p026_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p026_neutral_front.mat",8df43d1c837da577da03c9d926213e0262bcff310c9479270c87bc6dd2d5f2eb,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p026_neutral_front.jpg",4cbab3f654b8165c8e0a72e471dd109c8e06d0970cd622095cc8e85291b4ca4c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p026_neutral_front\left_cheek.npy,bfb35fba01ddb13d088e7fbeffe9ca2db9b2e55409abc768a039e7e8812764f7,14606,transpose,1.0,False,False,none,PASS,0.3692307770252228,0.2975537832885493,0.22563830204308033,0.20120130731178065,0.19203457216826791,0.19083639931977814,0.22369680407553005,0.20950938882378978,0.19660175293079618,0.21560779734443258,0.23684274907853275,0.2430963925311289,0.24424807155969575,0.23338699238030713,0.2221933518588486,0.24784482997679902,0.2412941986530086,0.2378909729013685,0.2377734921988548,0.2555451093801082,0.3098555311554705,0.36759351788572303,0.4071071191018518,0.4441999306079367,0.46746353516584804,0.4993014401264304,0.5106409925818269,0.544311444305329,0.5051720060422653,0.568748935554936,0.5292867123793172
p026,p026_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p026_neutral_front.mat",8df43d1c837da577da03c9d926213e0262bcff310c9479270c87bc6dd2d5f2eb,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p026_neutral_front.jpg",4cbab3f654b8165c8e0a72e471dd109c8e06d0970cd622095cc8e85291b4ca4c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p026_neutral_front\right_cheek.npy,92113117c6c1c5109ecc24bd3f49ef151c534b91f3b0eadbd47ee76758392e36,14501,transpose,1.0,False,False,none,PASS,0.38461539149284363,0.30295333834965277,0.21743535995483398,0.18912106400910034,0.16872887147673055,0.1631116984478922,0.18686924514520342,0.1732307914397211,0.16540947922715077,0.16882329853463318,0.17515323419834417,0.17484355650142902,0.17136723137065246,0.16667754042813954,0.15688497695374082,0.16882184147749557,0.170970573800588,0.17572685719642323,0.16457629587165457,0.17582465986886575,0.2248266131107144,0.2597286640535117,0.27061041283155873,0.29443495584732204,0.30667201271864997,0.3128256270275642,0.31781847354723425,0.3626066323612065,0.3051045279703395,0.3858319564432122,0.34341049198235396
p027,p027_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p027_neutral_front.mat",ee3b63980856a3d6a01a255681901539b31df512420eee7b886a4a1a37c64e5c,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p027_neutral_front.jpg",fef64efea25a2216382295a3780afbb32ade320a3c8130f50b0a1d93bf0d499c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p027_neutral_front\left_cheek.npy,c59a1effbe6fe3ecb882e3f3301a167d6e5fa1631f358003f07e26ed36b43307,13010,transpose,1.0,False,False,none,PASS,0.36153846979141235,0.289781727686659,0.2185487002134323,0.19396483981535084,0.1811695731091163,0.17807175726966307,0.20926909268376903,0.19822308618833517,0.1863935600325135,0.20412113104764273,0.21999179510237354,0.2240916573908578,0.22265486089438724,0.21759468704558493,0.20938436976302555,0.23563218080651893,0.2335707551980022,0.23389293311629444,0.23723779123125865,0.24805502723421569,0.28701490637618576,0.33361136742061603,0.3597924654519602,0.3951339681419199,0.4180934094667421,0.4492039844744795,0.4588487293485173,0.502614686467659,0.45448253432869734,0.5278391499664963,0.4855928123251001
p027,p027_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p027_neutral_front.mat",ee3b63980856a3d6a01a255681901539b31df512420eee7b886a4a1a37c64e5c,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p027_neutral_front.jpg",fef64efea25a2216382295a3780afbb32ade320a3c8130f50b0a1d93bf0d499c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p027_neutral_front\right_cheek.npy,66ca6a1516833481d280c241f5879495bb1cf0438506db17b7121a097f729008,14948,transpose,1.0,False,False,none,PASS,0.38461539149284363,0.30295333834965277,0.22123975213617086,0.19515388876845918,0.17925381492580073,0.17587634049800727,0.20376208927233108,0.19080122307175884,0.18329549387583555,0.18960290852677142,0.19676636191695707,0.20020654952741168,0.19895793347497204,0.20010749403419936,0.19080329742668312,0.20330460343717505,0.21233964834948438,0.21962429082486778,0.2089003763292112,0.21913230147870344,0.267163351114462,0.29635193160925155,0.30490991380204946,0.3345748445468928,0.35392380302914717,0.35928979362563496,0.3693061920430196,0.4220760152644232,0.3517253079092928,0.443991094466071,0.3948984443344088
p028,p028_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p028_neutral_front.mat",cdb7361eb276b93df9720a6cc1ce1bbf73e6f455b791d10e202a05da6c0e4a41,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p028_neutral_front.jpg",5844d214d6a0d790d91eb48bf932eb982bdd7c49dbe19bff5bc98422bff0a83b,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p028_neutral_front\left_cheek.npy,c2ee976515aa9a4a2522455ce152c02db26bbde2f89c115eb5223ed6fc4bea19,8774,transpose,1.0,False,False,none,PASS,0.38461539149284363,0.3156345683029258,0.241215402726084,0.21800851095144935,0.2087714395827902,0.21661744401671967,0.25875014980613287,0.24683533690571835,0.23666486051132551,0.2574625044368517,0.2825847559797552,0.29157013658073083,0.2892572074329678,0.2739834878105113,0.2545688712298215,0.27011492848214935,0.2745574325482778,0.27028228295966983,0.26695891122171744,0.2801023360477579,0.3371517536807218,0.3981994018476911,0.43044828531216695,0.47257102502732096,0.49718444056361477,0.5305249532508753,0.5391232796540066,0.5808614300273724,0.5278523651769955,0.6015798139994502,0.5521965026053834
p028,p028_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p028_neutral_front.mat",cdb7361eb276b93df9720a6cc1ce1bbf73e6f455b791d10e202a05da6c0e4a41,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p028_neutral_front.jpg",5844d214d6a0d790d91eb48bf932eb982bdd7c49dbe19bff5bc98422bff0a83b,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p028_neutral_front\right_cheek.npy,5f2f2bae1b92bf3334be702ebf604483deb12b98c93725d8ac22b9810b1b2d1d,6645,transpose,1.0,False,False,none,PASS,0.39230769872665405,0.3170252163599798,0.23158955853432417,0.2059720730801473,0.19271469050366363,0.19596491616476897,0.22669768033949822,0.2169491928559637,0.2124191776105988,0.21945288752783654,0.2299800485015453,0.23643306084500182,0.23293370046977202,0.2308763959037492,0.21256356017738653,0.21623563767495568,0.2297146135371304,0.23310315504204482,0.21479080186908917,0.22764722964959105,0.28761663723481945,0.31967325805413793,0.32822415614322153,0.36156292771465814,0.38182992063048005,0.381122950005647,0.3940707145615221,0.4481480535699802,0.37286210718306023,0.46799768030286515,0.4185167547950073
